Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,687,13947.0,21716.0,16358.0,21315.0,30821.0,16896.0
,,,,,,,,688,12237.0,19036.0,16453.0,20603.0,30979.0,17539.0
,,,,,,,,689,11864.0,18451.0,17316.0,21848.0,33077.0,18028.0
,,,,,,,,690,13443.0,20914.0,17882.0,23565.0,34700.0,18874.0
,,,,,,,,691,14500.0,22564.0,18100.0,23926.0,35227.0,18162.0
,,,,,,,,692,14218.0,22126.0,17753.0,23333.0,34817.0,17304.0
,,,,,,,,693,13227.0,20571.0,16845.0,21712.0,32973.0,16523.0
,,,,,,,,694,10688.0,16592.0,15735.0,20223.0,30643.0,15002.0
,,,,,,,,695,10061.0,15614.0,15133.0,19637.0,28514.0,14484.0
,,,,,,,,696,11311.0,17592.0,14294.0,19733.0,26142.0,12981.0
,,,,,,,,697,11080.0,17279.0,13109.0,18842.0,23142.0,12956.0
,,,,,,,,698,10701.0,16689.0,13002.0,18772.0,22889.0,13257.0
,,,,,,,,699,10491.0,16365.0,12982.0,18945.0,22767.0,13346.0
,,,,,,,,700,10563.0,16477.0,13200.0,19446.0,23458.0,13369.0
,,,,,,,,701,10778.0,16812.0,13566.0,20273.0,24475.0,13758.0
,,,,,,,,702,11404.0,17787.0,14318.0,21484.0,26468.0,14471.0
,,,,,,,,703,12516.0,19534.0,15323.0,22281.0,30044.0,14854.0
,,,,,,,,704,12932.0,20182.0,15840.0,22543.0,31634.0,15140.0
,,,,,,,,705,13311.0,20766.0,15862.0,22431.0,32021.0,14897.0
,,,,,,,,706,13540.0,21112.0,15839.0,22238.0,31468.0,14795.0
,,,,,,,,707,14067.0,21933.0,15899.0,22226.0,32761.0,14767.0
,,,,,,,,708,14292.0,22282.0,15876.0,22176.0,32378.0,15051.0
,,,,,,,,709,14496.0,22600.0,15792.0,22087.0,31838.0,14968.0
,,,,,,,,710,14524.0,22644.0,15675.0,21976.0,31076.0,15361.0
,,,,,,,,711,14516.0,22631.0,15886.0,21761.0,31131.0,16198.0
,,,,,,,,712,14149.0,22053.0,16626.0,22013.0,33083.0,17467.0
,,,,,,,,713,14769.0,23025.0,18368.0,24372.0,36598.0,19707.0
,,,,,,,,714,16885.0,26332.0,19154.0,25847.0,39326.0,18025.0
,,,,,,,,715,15596.0,24319.0,17499.0,23949.0,36393.0,15470.0
,,,,,,,,716,13665.0,21303.0,15925.0,21894.0,31701.0,14630.0
,,,,,,,,717,12479.0,19454.0,14960.0,20182.0,29510.0,13493.0
,,,,,,,,718,10696.0,16667.0,14056.0,18826.0,26510.0,12542.0
,,,,,,,,719,10516.0,16390.0,13332.0,18410.0,24601.0,12540.0
,,,,,,,,720,11164.0,17408.0,13041.0,19265.0,23057.0,12557.0
,,,,,,,,721,11197.0,17460.0,12768.0,19188.0,22334.0,12434.0
,,,,,,,,722,10836.0,16899.0,12632.0,19158.0,21991.0,12673.0
,,,,,,,,723,10666.0,16635.0,12688.0,19347.0,21793.0,12851.0
,,,,,,,,724,10758.0,16778.0,12906.0,20072.0,22438.0,12850.0
,,,,,,,,725,11123.0,17345.0,13714.0,21448.0,23796.0,13853.0
,,,,,,,,726,12205.0,19034.0,15450.0,23560.0,26825.0,15595.0
,,,,,,,,727,14192.0,22145.0,16961.0,24430.0,31989.0,16328.0
,,,,,,,,728,15190.0,23700.0,17194.0,24093.0,33617.0,16207.0
,,,,,,,,729,15158.0,23642.0,16545.0,23411.0,32619.0,15622.0
,,,,,,,,730,15095.0,23531.0,16190.0,22722.0,30711.0,15573.0
,,,,,,,,731,15560.0,24254.0,16018.0,22724.0,31041.0,15576.0
,,,,,,,,732,15848.0,24704.0,15950.0,22702.0,30318.0,15891.0
,,,,,,,,733,16123.0,25133.0,15863.0,22720.0,30096.0,15805.0
,,,,,,,,734,16264.0,25353.0,15790.0,22580.0,29683.0,16315.0
,,,,,,,,735,16228.0,25297.0,15992.0,22359.0,29894.0,17624.0
,,,,,,,,736,14952.0,23297.0,16565.0,22590.0,31516.0,19401.0
,,,,,,,,737,15011.0,23393.0,18251.0,24867.0,34845.0,21173.0
,,,,,,,,738,17215.0,26840.0,19059.0,26835.0,37788.0,19031.0
,,,,,,,,739,16262.0,25356.0,17705.0,24765.0,35021.0,16311.0
,,,,,,,,740,14107.0,21988.0,16231.0,22355.0,30746.0,15440.0
,,,,,,,,741,13006.0,20274.0,14882.0,20594.0,28943.0,13879.0
,,,,,,,,742,10466.0,16301.0,13766.0,18993.0,26287.0,13046.0
,,,,,,,,743,9401.0,14637.0,13211.0,18468.0,24175.0,12629.0
,,,,,,,,744,11121.0,17334.0,13181.0,19125.0,23157.0,12382.0
,,,,,,,,745,11611.0,18103.0,12983.0,19168.0,22255.0,12363.0
,,,,,,,,746,11212.0,17483.0,12876.0,19122.0,22028.0,12623.0
,,,,,,,,747,11002.0,17158.0,12878.0,19344.0,21877.0,12808.0
,,,,,,,,748,11083.0,17282.0,13135.0,20163.0,22465.0,12928.0
,,,,,,,,749,11405.0,17782.0,13879.0,21619.0,23764.0,13878.0
,,,,,,,,750,12492.0,19479.0,15598.0,23824.0,26765.0,15573.0
,,,,,,,,751,14433.0,22518.0,17127.0,24756.0,31810.0,16515.0
,,,,,,,,752,15381.0,23996.0,17346.0,24230.0,33638.0,16153.0
,,,,,,,,753,15294.0,23850.0,16773.0,23299.0,32442.0,15504.0
,,,,,,,,754,15164.0,23635.0,16373.0,22736.0,30422.0,15330.0
,,,,,,,,755,15638.0,24373.0,16042.0,22507.0,30752.0,15369.0
,,,,,,,,756,16043.0,25006.0,16039.0,22540.0,30416.0,15522.0
,,,,,,,,757,16383.0,25535.0,16020.0,22540.0,30329.0,15536.0
,,,,,,,,758,16589.0,25858.0,15822.0,22498.0,30022.0,15923.0
,,,,,,,,759,16563.0,25817.0,16224.0,22333.0,30333.0,16849.0
,,,,,,,,760,15460.0,24088.0,16989.0,22432.0,32157.0,18117.0
,,,,,,,,761,15599.0,24309.0,18499.0,24586.0,35317.0,20017.0
,,,,,,,,762,17568.0,27391.0,19215.0,25911.0,38297.0,18187.0
,,,,,,,,763,16385.0,25546.0,17711.0,24059.0,35201.0,15913.0
,,,,,,,,764,14252.0,22215.0,16171.0,22113.0,30946.0,15214.0
,,,,,,,,765,12983.0,20239.0,14830.0,20084.0,28978.0,13784.0
,,,,,,,,766,10126.0,15768.0,13647.0,18411.0,26491.0,12761.0
,,,,,,,,767,9336.0,14535.0,12890.0,17955.0,24106.0,12431.0
,,,,,,,,768,10895.0,16980.0,12817.0,18895.0,22472.0,12060.0
,,,,,,,,769,11605.0,18093.0,12571.0,18971.0,21863.0,11955.0
,,,,,,,,770,11172.0,17417.0,12429.0,18937.0,21602.0,12113.0
,,,,,,,,771,10939.0,17058.0,12383.0,19160.0,21407.0,12253.0
,,,,,,,,772,11037.0,17208.0,12700.0,19988.0,22066.0,12373.0
,,,,,,,,773,11387.0,17753.0,13428.0,21480.0,23401.0,13250.0
,,,,,,,,774,12417.0,19359.0,15016.0,23816.0,26371.0,14779.0
,,,,,,,,775,14355.0,22393.0,16516.0,24680.0,31493.0,15660.0
,,,,,,,,776,15221.0,23744.0,16750.0,24168.0,33457.0,15282.0
,,,,,,,,777,15240.0,23766.0,16221.0,23363.0,32362.0,14634.0
,,,,,,,,778,15197.0,23686.0,15920.0,22735.0,30407.0,14520.0
,,,,,,,,779,15627.0,24357.0,15813.0,22528.0,30916.0,14572.0
,,,,,,,,780,16056.0,25027.0,15674.0,22469.0,30246.0,14823.0
,,,,,,,,781,16392.0,25552.0,15727.0,22438.0,30113.0,14878.0
,,,,,,,,782,16547.0,25794.0,15671.0,22353.0,29776.0,15358.0
,,,,,,,,783,16552.0,25802.0,15918.0,22241.0,30085.0,16271.0
,,,,,,,,784,15508.0,24163.0,16663.0,22342.0,31747.0,17557.0
,,,,,,,,785,15319.0,23871.0,17997.0,24442.0,34828.0,19274.0
,,,,,,,,786,17266.0,26919.0,19035.0,25892.0,38667.0,17706.0
,,,,,,,,787,16127.0,25144.0,17704.0,24029.0,36152.0,15397.0
,,,,,,,,788,14041.0,21886.0,16248.0,22091.0,32106.0,14482.0
,,,,,,,,789,12842.0,20018.0,14997.0,20329.0,30293.0,12691.0
,,,,,,,,790,10063.0,15667.0,13958.0,18723.0,27257.0,11649.0
,,,,,,,,791,9268.0,14428.0,13224.0,18184.0,25737.0,11739.0
,,,,,,,,792,10791.0,16819.0,13310.0,19028.0,24688.0,11962.0
,,,,,,,,793,11746.0,18314.0,13147.0,19268.0,24066.0,11961.0
,,,,,,,,794,11327.0,17662.0,13086.0,19314.0,23840.0,12116.0
,,,,,,,,795,11107.0,17322.0,13137.0,19570.0,23866.0,12244.0
,,,,,,,,796,11215.0,17490.0,13411.0,20333.0,24649.0,12363.0
,,,,,,,,797,11562.0,18030.0,14193.0,21857.0,26080.0,13261.0
,,,,,,,,798,12633.0,19702.0,15891.0,24156.0,29211.0,14904.0
,,,,,,,,799,14656.0,22872.0,17317.0,25109.0,34450.0,15957.0
,,,,,,,,800,15558.0,24276.0,17691.0,24592.0,36556.0,15864.0
,,,,,,,,801,15571.0,24289.0,17258.0,23713.0,35795.0,15368.0
,,,,,,,,802,15333.0,23905.0,16938.0,23016.0,33924.0,15262.0
,,,,,,,,803,15635.0,24374.0,16716.0,22753.0,34216.0,15308.0
,,,,,,,,804,15778.0,24596.0,16633.0,22619.0,33391.0,15686.0
,,,,,,,,805,15916.0,24811.0,16567.0,22532.0,33161.0,15716.0
,,,,,,,,806,15919.0,24816.0,16503.0,22511.0,32806.0,16083.0
,,,,,,,,807,15770.0,24582.0,16759.0,22291.0,33191.0,16962.0
,,,,,,,,808,14503.0,22597.0,17483.0,22253.0,35385.0,18244.0
,,,,,,,,809,14562.0,22692.0,18943.0,24149.0,38843.0,20397.0
,,,,,,,,810,16704.0,26046.0,19559.0,25384.0,41402.0,18560.0
,,,,,,,,811,15608.0,24338.0,18022.0,23473.0,37941.0,16156.0
,,,,,,,,812,13614.0,21223.0,16409.0,21704.0,33134.0,15313.0
,,,,,,,,813,12649.0,19720.0,15141.0,20230.0,31575.0,13399.0
,,,,,,,,814,9815.0,15282.0,14251.0,18808.0,28931.0,12353.0
,,,,,,,,815,9222.0,14357.0,13734.0,18461.0,27229.0,12607.0
,,,,,,,,816,11128.0,17342.0,13831.0,19938.0,26012.0,13596.0
,,,,,,,,817,12615.0,19640.0,14080.0,20439.0,25972.0,13119.0
,,,,,,,,818,11946.0,18595.0,13695.0,20149.0,24859.0,13369.0
,,,,,,,,819,11841.0,18431.0,13743.0,20345.0,24853.0,13429.0
,,,,,,,,820,11834.0,18423.0,13873.0,20746.0,25118.0,13371.0
,,,,,,,,821,11979.0,18649.0,14336.0,21362.0,25589.0,14092.0
,,,,,,,,822,12531.0,19513.0,15059.0,22548.0,27020.0,14741.0
,,,,,,,,823,13520.0,21063.0,15915.0,23118.0,29677.0,15262.0
,,,,,,,,824,13417.0,20892.0,16203.0,23065.0,30512.0,15493.0
,,,,,,,,825,13782.0,21460.0,16526.0,23102.0,32491.0,15713.0
,,,,,,,,826,14380.0,22388.0,16919.0,23242.0,33862.0,16047.0
,,,,,,,,827,14887.0,23183.0,17113.0,23421.0,34940.0,16272.0
,,,,,,,,828,15026.0,23398.0,17407.0,23407.0,34334.0,17006.0
,,,,,,,,829,15383.0,23959.0,17544.0,23421.0,34588.0,17174.0
,,,,,,,,830,15256.0,23760.0,17390.0,23310.0,33937.0,17637.0
,,,,,,,,831,14857.0,23133.0,17397.0,22521.0,33053.0,17801.0
,,,,,,,,832,13004.0,20232.0,17290.0,21619.0,33194.0,18565.0
,,,,,,,,833,12431.0,19334.0,18041.0,22696.0,34938.0,18764.0
,,,,,,,,834,13884.0,21603.0,18460.0,24165.0,35528.0,19027.0
,,,,,,,,835,14899.0,23184.0,18760.0,24386.0,35946.0,18493.0
,,,,,,,,836,14618.0,22748.0,18411.0,23886.0,35446.0,17718.0
,,,,,,,,837,13630.0,21201.0,17569.0,22424.0,33433.0,16426.0
,,,,,,,,838,11008.0,17093.0,16695.0,21237.0,31135.0,15489.0
,,,,,,,,839,10322.0,16022.0,15525.0,20495.0,29324.0,14485.0
,,,,,,,,840,11868.0,18461.0,14916.0,20977.0,27027.0,13904.0
,,,,,,,,841,12474.0,19425.0,14242.0,20666.0,25076.0,13492.0
,,,,,,,,842,11924.0,18569.0,13984.0,20377.0,24002.0,13799.0
,,,,,,,,843,11875.0,18496.0,14071.0,20550.0,23958.0,13961.0
,,,,,,,,844,11898.0,18532.0,14113.0,20736.0,24218.0,13976.0
,,,,,,,,845,12029.0,18738.0,14326.0,21264.0,24641.0,14215.0
,,,,,,,,846,12367.0,19263.0,14886.0,22155.0,25826.0,14444.0
,,,,,,,,847,13060.0,20352.0,15741.0,22700.0,28369.0,14860.0
,,,,,,,,848,12751.0,19856.0,16108.0,22746.0,29408.0,15317.0
,,,,,,,,849,13185.0,20533.0,16465.0,22960.0,31544.0,15705.0
,,,,,,,,850,13610.0,21191.0,16755.0,23265.0,32696.0,15967.0
,,,,,,,,851,14062.0,21899.0,16845.0,23527.0,33481.0,16222.0
,,,,,,,,852,14226.0,22152.0,17155.0,23776.0,32672.0,17155.0
,,,,,,,,853,14632.0,22788.0,17293.0,23872.0,32900.0,17058.0
,,,,,,,,854,14634.0,22790.0,17216.0,23857.0,32238.0,17488.0
,,,,,,,,855,14291.0,22251.0,17125.0,23115.0,31261.0,17453.0
,,,,,,,,856,12356.0,19220.0,17411.0,22499.0,31460.0,17845.0
,,,,,,,,857,11858.0,18439.0,18088.0,23705.0,33291.0,17957.0
,,,,,,,,858,13549.0,21079.0,18606.0,25418.0,34565.0,18923.0
,,,,,,,,859,14917.0,23212.0,18959.0,25808.0,35552.0,18550.0
,,,,,,,,860,14582.0,22691.0,18573.0,25299.0,35332.0,17559.0
,,,,,,,,861,13526.0,21035.0,17695.0,23647.0,33220.0,16616.0
,,,,,,,,862,11433.0,17759.0,16515.0,22117.0,29783.0,15030.0
,,,,,,,,863,9939.0,15425.0,15595.0,21068.0,27426.0,14528.0
,,,,,,,,864,11280.0,17545.0,14677.0,20835.0,25695.0,12986.0
,,,,,,,,865,11427.0,17823.0,13497.0,20226.0,22820.0,12953.0
,,,,,,,,866,11231.0,17519.0,13434.0,20346.0,22605.0,13200.0
,,,,,,,,867,11198.0,17472.0,13474.0,20612.0,22487.0,13388.0
,,,,,,,,868,11448.0,17863.0,13785.0,21487.0,23298.0,13543.0
,,,,,,,,869,11935.0,18623.0,14626.0,23162.0,24745.0,14564.0
,,,,,,,,870,13221.0,20630.0,16789.0,25892.0,27834.0,16866.0
,,,,,,,,871,15660.0,24447.0,18381.0,26934.0,33332.0,17417.0
,,,,,,,,872,16598.0,25903.0,18339.0,26131.0,35135.0,16859.0
,,,,,,,,873,16276.0,25390.0,17705.0,25116.0,34097.0,16163.0
,,,,,,,,874,15791.0,24617.0,17262.0,24323.0,32095.0,15891.0
,,,,,,,,875,15964.0,24888.0,16922.0,23857.0,32510.0,15764.0
,,,,,,,,876,15934.0,24838.0,16856.0,23704.0,31804.0,16035.0
,,,,,,,,877,16095.0,25088.0,16779.0,23576.0,31649.0,16115.0
,,,,,,,,878,16129.0,25142.0,16595.0,23383.0,31126.0,16533.0
,,,,,,,,879,15985.0,24918.0,16870.0,23605.0,31475.0,17665.0
,,,,,,,,880,14709.0,22915.0,17627.0,24213.0,33583.0,19197.0
,,,,,,,,881,14738.0,22965.0,19192.0,26296.0,37110.0,21019.0
,,,,,,,,882,16929.0,26393.0,20108.0,27839.0,39959.0,19101.0
,,,,,,,,883,15961.0,24883.0,18597.0,25713.0,36876.0,16359.0
,,,,,,,,884,14020.0,21853.0,17006.0,23968.0,32568.0,15694.0
,,,,,,,,885,12977.0,20229.0,15641.0,22212.0,30706.0,13854.0
,,,,,,,,886,10056.0,15658.0,14503.0,20121.0,28190.0,12328.0
,,,,,,,,887,9157.0,14255.0,13788.0,19637.0,25630.0,12483.0
,,,,,,,,888,10746.0,16748.0,13658.0,20720.0,23867.0,12656.0
,,,,,,,,889,11869.0,18508.0,13397.0,21063.0,23137.0,12554.0
,,,,,,,,890,11591.0,18077.0,13259.0,21142.0,22834.0,12779.0
,,,,,,,,891,11497.0,17934.0,13261.0,21520.0,22733.0,12973.0
,,,,,,,,892,11718.0,18282.0,13551.0,22374.0,23532.0,13113.0
,,,,,,,,893,12186.0,19013.0,14340.0,24143.0,25012.0,14091.0
,,,,,,,,894,13451.0,20987.0,16213.0,26521.0,28368.0,15975.0
,,,,,,,,895,15876.0,24781.0,17824.0,27313.0,33929.0,16749.0
,,,,,,,,896,16841.0,26282.0,18029.0,26273.0,35907.0,16335.0
,,,,,,,,897,16368.0,25531.0,17420.0,25190.0,34776.0,15712.0
,,,,,,,,898,15780.0,24601.0,16975.0,24215.0,32560.0,15505.0
,,,,,,,,899,15910.0,24804.0,16642.0,23597.0,32557.0,15402.0
,,,,,,,,900,15921.0,24819.0,16619.0,23478.0,31809.0,15752.0
,,,,,,,,901,16024.0,24979.0,16581.0,23173.0,31504.0,15820.0
,,,,,,,,902,15952.0,24867.0,16591.0,23093.0,30977.0,16382.0
,,,,,,,,903,15754.0,24558.0,16870.0,22982.0,31191.0,17308.0
,,,,,,,,904,14608.0,22759.0,17710.0,23103.0,33046.0,18478.0
,,,,,,,,905,15043.0,23444.0,19391.0,25399.0,36225.0,20274.0
,,,,,,,,906,17188.0,26801.0,20345.0,26802.0,40467.0,18677.0
,,,,,,,,907,16187.0,25238.0,18967.0,24954.0,38145.0,16344.0
,,,,,,,,908,14450.0,22527.0,17528.0,23088.0,33931.0,15546.0
,,,,,,,,909,13563.0,21148.0,16115.0,21491.0,32128.0,13597.0
,,,,,,,,910,10281.0,16010.0,14870.0,19711.0,28863.0,12513.0
,,,,,,,,911,9485.0,14769.0,14122.0,19544.0,26730.0,12739.0
,,,,,,,,912,10989.0,17128.0,14208.0,20477.0,26183.0,13136.0
,,,,,,,,913,12001.0,18715.0,14040.0,20969.0,26254.0,13115.0
,,,,,,,,914,11704.0,18255.0,13932.0,21009.0,26093.0,13293.0
,,,,,,,,915,11633.0,18148.0,13954.0,21436.0,26174.0,13484.0
,,,,,,,,916,11867.0,18517.0,14299.0,22272.0,27116.0,13603.0
,,,,,,,,917,12366.0,19295.0,15114.0,23964.0,28685.0,14760.0
,,,,,,,,918,13584.0,21195.0,17111.0,26198.0,32140.0,16813.0
,,,,,,,,919,15921.0,24854.0,18952.0,27116.0,37831.0,18005.0
,,,,,,,,920,16788.0,26198.0,19132.0,26220.0,39798.0,17804.0
,,,,,,,,921,16409.0,25597.0,18388.0,25270.0,38547.0,17349.0
,,,,,,,,922,15999.0,24942.0,17907.0,24363.0,36217.0,17385.0
,,,,,,,,923,16050.0,25023.0,17561.0,23831.0,35923.0,17425.0
,,,,,,,,924,15966.0,24890.0,17468.0,23519.0,34657.0,17790.0
,,,,,,,,925,16066.0,25045.0,17383.0,23214.0,33945.0,17912.0
,,,,,,,,926,16041.0,25006.0,17273.0,23071.0,32961.0,18489.0
,,,,,,,,927,16161.0,25195.0,17532.0,23434.0,33104.0,19992.0
,,,,,,,,928,16266.0,25359.0,18215.0,23968.0,35115.0,21813.0
,,,,,,,,929,16393.0,25560.0,19922.0,26187.0,39038.0,23882.0
,,,,,,,,930,17901.0,27917.0,21182.0,27384.0,43565.0,21491.0
,,,,,,,,931,16922.0,26390.0,19758.0,25425.0,40888.0,18828.0
,,,,,,,,932,14708.0,22930.0,18178.0,23360.0,36614.0,17778.0
,,,,,,,,933,13783.0,21492.0,16654.0,22086.0,34891.0,15749.0
,,,,,,,,934,11756.0,18320.0,15337.0,20512.0,32109.0,14002.0
,,,,,,,,935,11048.0,17216.0,14722.0,20204.0,29299.0,13971.0
,,,,,,,,936,12031.0,18761.0,14850.0,21170.0,28308.0,14428.0
,,,,,,,,937,12041.0,18778.0,14700.0,21338.0,27873.0,14296.0
,,,,,,,,938,11761.0,18343.0,14634.0,21426.0,27766.0,14507.0
,,,,,,,,939,11648.0,18173.0,14673.0,21741.0,27858.0,14685.0
,,,,,,,,940,11856.0,18497.0,14998.0,22666.0,28763.0,14775.0
,,,,,,,,941,12273.0,19150.0,15898.0,24373.0,30326.0,15861.0
,,,,,,,,942,13372.0,20864.0,18137.0,26709.0,33702.0,18813.0
,,,,,,,,943,15614.0,24375.0,20071.0,27597.0,39398.0,19992.0
,,,,,,,,944,16409.0,25609.0,19976.0,26870.0,41165.0,19333.0
,,,,,,,,945,16056.0,25047.0,19175.0,26183.0,39676.0,18500.0
,,,,,,,,946,15641.0,24384.0,18456.0,25231.0,37032.0,17944.0
,,,,,,,,947,15843.0,24699.0,17980.0,24618.0,36779.0,17632.0
,,,,,,,,948,15919.0,24815.0,17745.0,24359.0,35250.0,17912.0
,,,,,,,,949,16186.0,25231.0,17561.0,24174.0,34214.0,17816.0
,,,,,,,,950,16348.0,25483.0,17369.0,24035.0,33269.0,18264.0
,,,,,,,,951,16463.0,25663.0,17639.0,24544.0,33297.0,19349.0
,,,,,,,,952,15633.0,24360.0,18323.0,25555.0,35213.0,20462.0
,,,,,,,,953,15270.0,23795.0,19873.0,27008.0,38768.0,22824.0
,,,,,,,,954,17137.0,26720.0,21104.0,28618.0,42748.0,20812.0
,,,,,,,,955,16098.0,25099.0,19766.0,27118.0,39846.0,18473.0
,,,,,,,,956,14074.0,21937.0,18234.0,25246.0,35574.0,17676.0
,,,,,,,,957,12964.0,20208.0,16668.0,23559.0,33815.0,15529.0
,,,,,,,,958,9991.0,15554.0,15389.0,22226.0,31009.0,13698.0
,,,,,,,,959,9079.0,14130.0,14671.0,21981.0,28785.0,13707.0
,,,,,,,,960,10777.0,16796.0,14766.0,22059.0,27766.0,13764.0
,,,,,,,,961,11968.0,18660.0,14628.0,22199.0,27192.0,13624.0
,,,,,,,,962,11643.0,18154.0,14546.0,22409.0,27110.0,13809.0
,,,,,,,,963,11490.0,17921.0,14573.0,22730.0,27214.0,14008.0
,,,,,,,,964,11686.0,18227.0,14857.0,23594.0,28197.0,14250.0
,,,,,,,,965,12060.0,18811.0,15724.0,25437.0,29792.0,15362.0
,,,,,,,,966,13201.0,20593.0,17790.0,27779.0,33203.0,17839.0
,,,,,,,,967,15564.0,24291.0,19552.0,28741.0,38816.0,18617.0
,,,,,,,,968,16592.0,25889.0,19686.0,27560.0,40944.0,18004.0
,,,,,,,,969,16235.0,25322.0,18906.0,26192.0,39633.0,17141.0
,,,,,,,,970,15822.0,24664.0,18101.0,24888.0,36930.0,16862.0
,,,,,,,,971,16020.0,24973.0,17639.0,24165.0,36719.0,16746.0
,,,,,,,,972,16000.0,24939.0,17344.0,23711.0,35058.0,16967.0
,,,,,,,,973,16109.0,25110.0,17086.0,23292.0,34209.0,16873.0
,,,,,,,,974,16151.0,25174.0,16866.0,23054.0,33313.0,17069.0
,,,,,,,,975,15895.0,24775.0,17049.0,22716.0,33463.0,17678.0
,,,,,,,,976,14520.0,22619.0,17624.0,22709.0,35245.0,18762.0
,,,,,,,,977,14516.0,22616.0,18881.0,24698.0,38293.0,20500.0
,,,,,,,,978,16491.0,25709.0,19964.0,26170.0,41791.0,19290.0
,,,,,,,,979,15478.0,24129.0,18544.0,24348.0,38602.0,16710.0
,,,,,,,,980,13516.0,21066.0,16991.0,22495.0,34203.0,15744.0
,,,,,,,,981,12564.0,19585.0,15643.0,21217.0,32444.0,14085.0
,,,,,,,,982,9714.0,15122.0,14679.0,19961.0,30014.0,12716.0
,,,,,,,,983,8941.0,13914.0,14138.0,19954.0,28454.0,12699.0
,,,,,,,,984,10688.0,16651.0,14305.0,21506.0,27204.0,13653.0
,,,,,,,,985,12533.0,19511.0,14719.0,22446.0,27923.0,13249.0
,,,,,,,,986,11896.0,18516.0,14456.0,22324.0,26916.0,13599.0
,,,,,,,,987,11841.0,18430.0,14553.0,22660.0,26986.0,13600.0
,,,,,,,,988,11855.0,18451.0,14661.0,23059.0,27275.0,13520.0
,,,,,,,,989,12075.0,18795.0,15103.0,23951.0,27822.0,14119.0
,,,,,,,,990,12682.0,19744.0,15919.0,24919.0,29217.0,14749.0
,,,,,,,,991,13786.0,21474.0,16809.0,25440.0,31896.0,14978.0
,,,,,,,,992,13855.0,21571.0,17091.0,25010.0,33017.0,15121.0
,,,,,,,,993,14380.0,22385.0,17238.0,24696.0,35126.0,15332.0
,,,,,,,,994,14946.0,23266.0,17483.0,24393.0,36520.0,15622.0
,,,,,,,,995,15495.0,24126.0,17542.0,24045.0,37729.0,15915.0
,,,,,,,,996,15584.0,24264.0,17628.0,23806.0,37060.0,16441.0
,,,,,,,,997,15863.0,24703.0,17649.0,23715.0,37251.0,16352.0
,,,,,,,,998,15717.0,24474.0,17471.0,23504.0,36614.0,16523.0
,,,,,,,,999,15300.0,23822.0,17371.0,22873.0,35632.0,16397.0
,,,,,,,,1000,14779.0,23009.0,17306.0,22116.0,35665.0,16730.0
,,,,,,,,1001,13368.0,20799.0,17929.0,23250.0,37155.0,16697.0
,,,,,,,,1002,15052.0,23432.0,18379.0,24402.0,37973.0,17561.0
,,,,,,,,1003,15614.0,24303.0,18754.0,25105.0,38589.0,17344.0
,,,,,,,,1004,15636.0,24342.0,18354.0,24388.0,38162.0,16537.0
,,,,,,,,1005,14338.0,22306.0,17629.0,23797.0,36628.0,15463.0
,,,,,,,,1006,13503.0,21001.0,16523.0,22367.0,32935.0,14125.0
,,,,,,,,1007,12872.0,20019.0,15609.0,21682.0,30896.0,13597.0
,,,,,,,,1008,12879.0,20046.0,14990.0,21585.0,29584.0,13150.0
,,,,,,,,1009,12186.0,18958.0,12188.0,17412.0,19188.0,11867.0
,,,,,,,,1010,11357.0,17660.0,11913.0,16863.0,18348.0,12123.0
,,,,,,,,1011,11054.0,17179.0,11922.0,16864.0,18413.0,12274.0
,,,,,,,,1012,10802.0,16782.0,11966.0,16853.0,18584.0,12134.0
,,,,,,,,1013,10791.0,16759.0,12134.0,17096.0,18989.0,12295.0
,,,,,,,,1014,10987.0,17062.0,12544.0,17085.0,20008.0,12603.0
,,,,,,,,1015,11332.0,17605.0,12952.0,17364.0,21746.0,12553.0
,,,,,,,,1016,11635.0,18081.0,13116.0,17633.0,22095.0,12620.0
,,,,,,,,1017,12223.0,19010.0,13409.0,18542.0,23948.0,13077.0
,,,,,,,,1018,13352.0,20775.0,13817.0,19625.0,25294.0,13497.0
,,,,,,,,1019,14495.0,22563.0,14147.0,20841.0,26380.0,13835.0
,,,,,,,,1020,15378.0,23943.0,14543.0,22084.0,26555.0,14743.0
,,,,,,,,1021,16295.0,25375.0,14988.0,23220.0,27334.0,14931.0
,,,,,,,,1022,16724.0,26042.0,15065.0,23496.0,27241.0,14929.0
,,,,,,,,1023,14858.0,23115.0,14833.0,22971.0,27148.0,15050.0
,,,,,,,,1024,13680.0,21270.0,14845.0,23271.0,27396.0,15359.0
,,,,,,,,1025,13843.0,21528.0,15321.0,23454.0,28348.0,15067.0
,,,,,,,,1026,13618.0,21184.0,15568.0,23983.0,28519.0,16302.0
,,,,,,,,1027,14856.0,23117.0,16078.0,23760.0,30140.0,16249.0
,,,,,,,,1028,15143.0,23556.0,15653.0,22485.0,29638.0,15179.0
,,,,,,,,1029,13972.0,21727.0,14448.0,20647.0,27371.0,14250.0
,,,,,,,,1030,11528.0,17902.0,13324.0,19053.0,24645.0,13105.0
,,,,,,,,1031,10511.0,16317.0,12575.0,17882.0,22328.0,12293.0
