,ev_load_shifting_z5,ev_load_shifting_z1,ev_load_shifting_z2,ev_load_shifting_z3,ev_load_shifting_z6,ev_load_shifting_z4
1581,0.307,0.259,0.259,0.281,0.22,0.263
1582,0.236,0.2,0.2,0.204,0.143,0.193
1583,0.151,0.129,0.129,0.133,0.101,0.13
1584,0.102,0.085,0.085,0.086,0.054,0.088
1585,0.051,0.043,0.043,0.047,0.034,0.049
1586,0.031,0.025,0.025,0.029,0.016,0.029
1587,0.015,0.012,0.012,0.017,0.02,0.019
1588,0.019,0.014,0.014,0.018,0.011,0.019
1589,0.013,0.011,0.011,0.021,0.044,0.03
1590,0.05,0.038,0.038,0.069,0.111,0.08
1591,0.122,0.091,0.091,0.158,0.208,0.165
1592,0.223,0.173,0.173,0.238,0.227,0.23
1593,0.244,0.198,0.198,0.249,0.216,0.239
1594,0.233,0.199,0.199,0.242,0.241,0.244
1595,0.26,0.229,0.229,0.28,0.294,0.283
1596,0.323,0.284,0.284,0.33,0.338,0.33
1597,0.367,0.321,0.321,0.363,0.346,0.362
1598,0.375,0.331,0.331,0.38,0.401,0.392
1599,0.434,0.384,0.384,0.454,0.54,0.484
1600,0.577,0.512,0.512,0.601,0.705,0.637
1601,0.755,0.653,0.653,0.754,0.821,0.775
1602,0.867,0.734,0.734,0.805,0.614,0.769
1603,0.67,0.552,0.552,0.583,0.349,0.539
1604,0.373,0.329,0.329,0.348,0.278,0.337
1605,0.283,0.258,0.258,0.267,0.215,0.264
1606,0.216,0.198,0.198,0.192,0.139,0.192
1607,0.138,0.129,0.129,0.126,0.099,0.13
1608,0.092,0.086,0.086,0.084,0.052,0.088
1609,0.051,0.045,0.045,0.046,0.032,0.049
1610,0.031,0.027,0.027,0.028,0.015,0.029
1611,0.015,0.013,0.013,0.016,0.019,0.019
1612,0.018,0.015,0.015,0.017,0.011,0.019
1613,0.013,0.011,0.011,0.021,0.042,0.03
1614,0.049,0.04,0.04,0.067,0.108,0.081
1615,0.121,0.096,0.096,0.155,0.201,0.166
1616,0.222,0.182,0.182,0.234,0.219,0.23
1617,0.242,0.207,0.207,0.244,0.208,0.239
1618,0.231,0.206,0.206,0.238,0.232,0.244
1619,0.26,0.236,0.236,0.279,0.284,0.284
1620,0.32,0.288,0.288,0.329,0.326,0.332
1621,0.361,0.324,0.324,0.361,0.333,0.365
1622,0.37,0.334,0.334,0.38,0.387,0.397
1623,0.426,0.387,0.387,0.456,0.523,0.49
1624,0.573,0.513,0.513,0.603,0.684,0.644
1625,0.752,0.657,0.657,0.757,0.799,0.783
1626,0.863,0.737,0.737,0.806,0.597,0.776
1627,0.666,0.551,0.551,0.584,0.339,0.544
1628,0.376,0.33,0.33,0.347,0.269,0.336
1629,0.289,0.259,0.259,0.267,0.207,0.262
1630,0.221,0.199,0.199,0.193,0.136,0.192
1631,0.142,0.129,0.129,0.127,0.097,0.131
1632,0.097,0.087,0.087,0.085,0.052,0.089
1633,0.053,0.048,0.048,0.048,0.033,0.051
1634,0.033,0.028,0.028,0.029,0.015,0.03
1635,0.016,0.014,0.014,0.017,0.019,0.019
1636,0.02,0.016,0.016,0.018,0.011,0.02
1637,0.014,0.012,0.012,0.021,0.042,0.031
1638,0.053,0.042,0.042,0.069,0.106,0.083
1639,0.131,0.103,0.103,0.158,0.198,0.168
1640,0.239,0.191,0.191,0.24,0.215,0.233
1641,0.26,0.216,0.216,0.251,0.206,0.242
1642,0.246,0.214,0.214,0.244,0.231,0.246
1643,0.273,0.246,0.246,0.284,0.282,0.287
1644,0.33,0.3,0.3,0.333,0.323,0.338
1645,0.369,0.336,0.336,0.364,0.328,0.356
1646,0.374,0.343,0.343,0.38,0.38,0.391
1647,0.424,0.396,0.396,0.454,0.506,0.493
1648,0.561,0.525,0.525,0.6,0.657,0.646
1649,0.733,0.671,0.671,0.754,0.767,0.784
1650,0.845,0.753,0.753,0.796,0.574,0.774
1651,0.661,0.57,0.57,0.578,0.328,0.543
1652,0.377,0.336,0.336,0.346,0.261,0.335
1653,0.29,0.262,0.262,0.267,0.201,0.262
1654,0.224,0.203,0.203,0.195,0.133,0.194
1655,0.146,0.133,0.133,0.13,0.095,0.135
1656,0.104,0.098,0.098,0.112,0.126,0.128
1657,0.128,0.111,0.111,0.117,0.05,0.119
1658,0.052,0.044,0.044,0.053,0.041,0.058
1659,0.043,0.035,0.035,0.043,0.029,0.045
1660,0.029,0.022,0.022,0.026,0.006,0.025
1661,0.007,0.006,0.006,0.01,0.018,0.014
1662,0.02,0.015,0.015,0.026,0.036,0.031
1663,0.04,0.03,0.03,0.054,0.063,0.06
1664,0.077,0.056,0.056,0.098,0.117,0.106
1665,0.146,0.109,0.109,0.178,0.207,0.186
1666,0.252,0.193,0.193,0.276,0.271,0.276
1667,0.329,0.259,0.259,0.365,0.354,0.362
1668,0.43,0.352,0.352,0.46,0.444,0.456
1669,0.519,0.433,0.433,0.538,0.46,0.524
1670,0.532,0.453,0.453,0.555,0.478,0.549
1671,0.543,0.472,0.472,0.574,0.498,0.577
1672,0.57,0.494,0.494,0.608,0.555,0.619
1673,0.622,0.532,0.532,0.636,0.504,0.635
1674,0.565,0.489,0.489,0.625,0.59,0.642
1675,0.687,0.59,0.59,0.708,0.595,0.699
1676,0.682,0.595,0.595,0.677,0.518,0.649
1677,0.58,0.51,0.51,0.57,0.439,0.55
1678,0.476,0.423,0.423,0.464,0.35,0.451
1679,0.371,0.323,0.323,0.351,0.242,0.346
1680,0.246,0.206,0.206,0.241,0.142,0.233
1681,0.106,0.086,0.086,0.097,0.043,0.081
1682,0.044,0.034,0.034,0.044,0.036,0.039
1683,0.036,0.027,0.027,0.036,0.026,0.03
1684,0.024,0.018,0.018,0.022,0.005,0.017
1685,0.006,0.004,0.004,0.009,0.016,0.009
1686,0.017,0.012,0.012,0.022,0.032,0.021
1687,0.034,0.024,0.024,0.044,0.055,0.044
1688,0.066,0.048,0.048,0.082,0.103,0.082
1689,0.122,0.09,0.09,0.149,0.179,0.144
1690,0.206,0.154,0.154,0.231,0.242,0.213
1691,0.269,0.207,0.207,0.314,0.321,0.293
1692,0.349,0.273,0.273,0.397,0.41,0.37
1693,0.425,0.336,0.336,0.468,0.435,0.429
1694,0.435,0.349,0.349,0.485,0.463,0.449
1695,0.447,0.364,0.364,0.503,0.504,0.472
1696,0.467,0.387,0.387,0.534,0.558,0.504
1697,0.519,0.425,0.425,0.553,0.497,0.52
1698,0.498,0.417,0.417,0.575,0.597,0.553
1699,0.589,0.492,0.492,0.635,0.591,0.591
1700,0.6,0.489,0.489,0.613,0.494,0.561
1701,0.51,0.414,0.414,0.514,0.418,0.472
1702,0.429,0.35,0.35,0.418,0.317,0.381
1703,0.322,0.263,0.263,0.306,0.209,0.272
1704,0.203,0.161,0.161,0.173,0.047,0.143
1705,0.046,0.036,0.036,0.044,0.03,0.039
1706,0.028,0.021,0.021,0.027,0.014,0.022
1707,0.014,0.011,0.011,0.016,0.018,0.014
1708,0.017,0.012,0.012,0.017,0.011,0.015
1709,0.012,0.009,0.009,0.019,0.041,0.023
1710,0.045,0.033,0.033,0.061,0.098,0.064
1711,0.112,0.079,0.079,0.143,0.183,0.136
1712,0.209,0.147,0.147,0.225,0.209,0.196
1713,0.227,0.17,0.17,0.237,0.199,0.207
1714,0.21,0.167,0.167,0.229,0.222,0.209
1715,0.23,0.191,0.191,0.269,0.274,0.251
1716,0.277,0.235,0.235,0.315,0.315,0.294
1717,0.309,0.264,0.264,0.35,0.329,0.322
1718,0.312,0.27,0.27,0.368,0.384,0.347
1719,0.356,0.311,0.311,0.441,0.529,0.429
1720,0.477,0.418,0.418,0.587,0.693,0.57
1721,0.629,0.543,0.543,0.735,0.815,0.708
1722,0.756,0.642,0.642,0.82,0.634,0.731
1723,0.596,0.498,0.498,0.589,0.345,0.505
1724,0.333,0.278,0.278,0.342,0.262,0.309
1725,0.254,0.212,0.212,0.266,0.205,0.238
1726,0.197,0.161,0.161,0.192,0.131,0.171
1727,0.128,0.104,0.104,0.124,0.091,0.113
1728,0.086,0.069,0.069,0.081,0.049,0.073
1729,0.045,0.036,0.036,0.044,0.031,0.039
1730,0.028,0.021,0.021,0.027,0.015,0.023
1731,0.014,0.01,0.01,0.016,0.019,0.014
1732,0.017,0.012,0.012,0.017,0.011,0.015
1733,0.012,0.009,0.009,0.019,0.042,0.023
1734,0.044,0.032,0.032,0.061,0.104,0.064
1735,0.111,0.077,0.077,0.144,0.191,0.136
1736,0.204,0.144,0.144,0.224,0.217,0.194
1737,0.22,0.168,0.168,0.237,0.209,0.206
1738,0.204,0.168,0.168,0.229,0.232,0.207
1739,0.223,0.194,0.194,0.27,0.29,0.247
1740,0.27,0.241,0.241,0.319,0.335,0.29
1741,0.303,0.272,0.272,0.353,0.34,0.32
1742,0.308,0.281,0.281,0.373,0.398,0.347
1743,0.353,0.325,0.325,0.446,0.55,0.433
1744,0.476,0.437,0.437,0.597,0.721,0.574
1745,0.631,0.565,0.565,0.75,0.834,0.707
1746,0.753,0.661,0.661,0.832,0.654,0.726
1747,0.587,0.508,0.508,0.594,0.354,0.502
1748,0.326,0.284,0.284,0.344,0.27,0.307
1749,0.248,0.216,0.216,0.266,0.21,0.235
1750,0.192,0.165,0.165,0.192,0.135,0.17
1751,0.123,0.106,0.106,0.124,0.093,0.112
1752,0.083,0.07,0.07,0.08,0.046,0.072
1753,0.043,0.036,0.036,0.043,0.029,0.039
1754,0.026,0.021,0.021,0.026,0.014,0.023
1755,0.013,0.01,0.01,0.015,0.018,0.015
1756,0.016,0.012,0.012,0.016,0.01,0.015
1757,0.011,0.009,0.009,0.019,0.04,0.023
1758,0.041,0.032,0.032,0.059,0.097,0.064
1759,0.102,0.078,0.078,0.14,0.179,0.136
1760,0.191,0.146,0.146,0.219,0.205,0.193
1761,0.208,0.169,0.169,0.233,0.194,0.203
1762,0.197,0.167,0.167,0.225,0.216,0.207
1763,0.219,0.192,0.192,0.267,0.273,0.245
1764,0.27,0.235,0.235,0.316,0.318,0.287
1765,0.305,0.264,0.264,0.351,0.331,0.315
1766,0.313,0.272,0.272,0.37,0.382,0.339
1767,0.361,0.316,0.316,0.446,0.525,0.419
1768,0.488,0.424,0.424,0.598,0.684,0.555
1769,0.642,0.545,0.545,0.75,0.788,0.686
1770,0.751,0.635,0.635,0.822,0.621,0.699
1771,0.582,0.494,0.494,0.585,0.338,0.486
1772,0.32,0.278,0.278,0.34,0.257,0.299
1773,0.243,0.214,0.214,0.263,0.199,0.232
1774,0.188,0.162,0.162,0.19,0.129,0.168
1775,0.121,0.106,0.106,0.123,0.088,0.113
1776,0.081,0.072,0.072,0.079,0.046,0.074
1777,0.042,0.037,0.037,0.043,0.029,0.041
1778,0.026,0.022,0.022,0.026,0.014,0.024
1779,0.013,0.011,0.011,0.015,0.018,0.015
1780,0.015,0.013,0.013,0.016,0.01,0.015
1781,0.011,0.009,0.009,0.019,0.04,0.024
1782,0.04,0.034,0.034,0.06,0.099,0.067
1783,0.1,0.081,0.081,0.14,0.185,0.143
1784,0.186,0.15,0.15,0.217,0.206,0.201
1785,0.204,0.172,0.172,0.229,0.194,0.209
1786,0.194,0.168,0.168,0.223,0.218,0.21
1787,0.217,0.193,0.193,0.263,0.273,0.247
1788,0.266,0.233,0.233,0.311,0.316,0.288
1789,0.302,0.263,0.263,0.345,0.327,0.316
1790,0.309,0.271,0.271,0.365,0.378,0.341
1791,0.358,0.315,0.315,0.437,0.518,0.42
1792,0.484,0.423,0.423,0.584,0.681,0.555
1793,0.636,0.542,0.542,0.734,0.789,0.685
1794,0.75,0.627,0.627,0.805,0.625,0.695
1795,0.575,0.485,0.485,0.572,0.341,0.483
1796,0.317,0.273,0.273,0.333,0.26,0.298
1797,0.241,0.21,0.21,0.257,0.201,0.231
1798,0.185,0.159,0.159,0.186,0.13,0.168
1799,0.12,0.103,0.103,0.121,0.09,0.113
1800,0.081,0.07,0.07,0.08,0.049,0.074
1801,0.042,0.038,0.038,0.043,0.031,0.041
1802,0.026,0.023,0.023,0.026,0.015,0.024
1803,0.013,0.011,0.011,0.015,0.019,0.016
1804,0.015,0.013,0.013,0.016,0.011,0.016
1805,0.01,0.01,0.01,0.019,0.041,0.024
1806,0.04,0.036,0.036,0.06,0.102,0.069
1807,0.101,0.086,0.086,0.14,0.188,0.144
1808,0.187,0.153,0.153,0.218,0.211,0.2
1809,0.205,0.171,0.171,0.23,0.197,0.207
1810,0.194,0.167,0.167,0.224,0.219,0.208
1811,0.216,0.192,0.192,0.264,0.272,0.242
1812,0.264,0.233,0.233,0.309,0.312,0.282
1813,0.299,0.262,0.262,0.343,0.324,0.309
1814,0.305,0.271,0.271,0.36,0.368,0.332
1815,0.35,0.314,0.314,0.43,0.502,0.411
1816,0.472,0.42,0.42,0.575,0.656,0.541
1817,0.622,0.54,0.54,0.723,0.767,0.663
1818,0.73,0.623,0.623,0.789,0.608,0.673
1819,0.558,0.481,0.481,0.56,0.33,0.467
1820,0.308,0.269,0.269,0.326,0.252,0.287
1821,0.235,0.206,0.206,0.255,0.197,0.224
1822,0.183,0.158,0.158,0.188,0.128,0.166
1823,0.12,0.104,0.104,0.124,0.089,0.115
1824,0.086,0.076,0.076,0.099,0.109,0.099
1825,0.102,0.088,0.088,0.1,0.044,0.088
1826,0.042,0.036,0.036,0.046,0.037,0.043
1827,0.034,0.029,0.029,0.036,0.026,0.033
1828,0.023,0.018,0.018,0.022,0.005,0.018
1829,0.005,0.005,0.005,0.009,0.016,0.01
1830,0.016,0.013,0.013,0.022,0.032,0.023
1831,0.031,0.024,0.024,0.044,0.055,0.047
1832,0.06,0.046,0.046,0.081,0.104,0.085
1833,0.114,0.09,0.09,0.149,0.182,0.147
1834,0.197,0.157,0.157,0.233,0.244,0.216
1835,0.262,0.213,0.213,0.317,0.324,0.286
1836,0.342,0.281,0.281,0.399,0.412,0.357
1837,0.418,0.343,0.343,0.471,0.432,0.408
1838,0.429,0.354,0.354,0.482,0.449,0.423
1839,0.443,0.367,0.367,0.499,0.481,0.445
1840,0.47,0.391,0.391,0.539,0.542,0.483
1841,0.532,0.432,0.432,0.572,0.491,0.508
1842,0.505,0.423,0.423,0.589,0.599,0.535
1843,0.591,0.506,0.506,0.642,0.59,0.569
1844,0.579,0.493,0.493,0.607,0.488,0.53
1845,0.486,0.414,0.414,0.509,0.409,0.447
1846,0.408,0.351,0.351,0.421,0.315,0.37
1847,0.315,0.267,0.267,0.312,0.21,0.274
1848,0.204,0.17,0.17,0.195,0.104,0.175
1849,0.112,0.086,0.086,0.1,0.047,0.084
1850,0.045,0.035,0.035,0.045,0.04,0.041
1851,0.037,0.028,0.028,0.036,0.028,0.032
1852,0.025,0.018,0.018,0.022,0.006,0.017
1853,0.006,0.005,0.005,0.009,0.017,0.01
1854,0.017,0.013,0.013,0.022,0.034,0.022
1855,0.035,0.024,0.024,0.044,0.059,0.045
1856,0.066,0.046,0.046,0.08,0.11,0.082
1857,0.124,0.085,0.085,0.146,0.19,0.141
1858,0.21,0.145,0.145,0.228,0.256,0.209
1859,0.277,0.196,0.196,0.313,0.342,0.279
1860,0.366,0.261,0.261,0.397,0.433,0.352
1861,0.45,0.32,0.32,0.47,0.454,0.404
1862,0.467,0.334,0.334,0.488,0.474,0.42
1863,0.482,0.35,0.35,0.51,0.513,0.443
1864,0.514,0.377,0.377,0.547,0.58,0.483
1865,0.577,0.421,0.421,0.572,0.525,0.507
1866,0.544,0.409,0.409,0.59,0.633,0.529
1867,0.655,0.499,0.499,0.661,0.636,0.577
1868,0.662,0.494,0.494,0.627,0.527,0.537
1869,0.55,0.415,0.415,0.52,0.441,0.453
1870,0.46,0.348,0.348,0.419,0.334,0.371
1871,0.344,0.258,0.258,0.306,0.218,0.266
1872,0.216,0.154,0.154,0.172,0.046,0.142
1873,0.047,0.035,0.035,0.043,0.029,0.039
1874,0.029,0.021,0.021,0.026,0.014,0.023
1875,0.014,0.01,0.01,0.015,0.018,0.015
1876,0.017,0.012,0.012,0.016,0.01,0.015
1877,0.012,0.009,0.009,0.019,0.041,0.023
1878,0.046,0.031,0.031,0.06,0.099,0.066
1879,0.113,0.071,0.071,0.139,0.182,0.135
1880,0.21,0.136,0.136,0.22,0.206,0.191
1881,0.228,0.158,0.158,0.234,0.195,0.2
1882,0.212,0.158,0.158,0.226,0.217,0.201
1883,0.232,0.18,0.18,0.266,0.272,0.237
1884,0.285,0.229,0.229,0.312,0.311,0.281
1885,0.317,0.262,0.262,0.347,0.321,0.31
1886,0.323,0.275,0.275,0.361,0.37,0.336
1887,0.37,0.323,0.323,0.434,0.51,0.416
1888,0.497,0.438,0.438,0.58,0.661,0.549
1889,0.65,0.568,0.568,0.725,0.759,0.668
1890,0.764,0.643,0.643,0.8,0.606,0.677
1891,0.622,0.519,0.519,0.583,0.333,0.479
1892,0.347,0.291,0.291,0.34,0.257,0.293
1893,0.265,0.22,0.22,0.264,0.2,0.226
1894,0.208,0.171,0.171,0.192,0.129,0.163
1895,0.133,0.107,0.107,0.124,0.09,0.109
1896,0.09,0.069,0.069,0.081,0.047,0.071
1897,0.044,0.035,0.035,0.045,0.03,0.039
1898,0.027,0.02,0.02,0.027,0.014,0.023
1899,0.014,0.01,0.01,0.016,0.018,0.015
1900,0.016,0.012,0.012,0.017,0.01,0.015
1901,0.012,0.009,0.009,0.02,0.041,0.024
1902,0.044,0.032,0.032,0.063,0.1,0.066
1903,0.108,0.069,0.069,0.146,0.184,0.136
1904,0.198,0.137,0.137,0.228,0.208,0.192
1905,0.216,0.159,0.159,0.239,0.2,0.202
1906,0.203,0.16,0.16,0.231,0.225,0.204
1907,0.224,0.182,0.182,0.272,0.281,0.244
1908,0.279,0.234,0.234,0.322,0.327,0.289
1909,0.316,0.265,0.265,0.36,0.338,0.319
1910,0.326,0.278,0.278,0.376,0.39,0.345
1911,0.379,0.327,0.327,0.452,0.532,0.427
1912,0.516,0.439,0.439,0.604,0.693,0.568
1913,0.68,0.568,0.568,0.754,0.8,0.691
1914,0.786,0.649,0.649,0.832,0.633,0.713
1915,0.619,0.53,0.53,0.601,0.346,0.507
1916,0.34,0.297,0.297,0.349,0.264,0.311
1917,0.256,0.223,0.223,0.271,0.204,0.24
1918,0.2,0.173,0.173,0.195,0.132,0.172
1919,0.127,0.108,0.108,0.126,0.091,0.113
1920,0.085,0.069,0.069,0.082,0.049,0.07
1921,0.044,0.033,0.033,0.045,0.031,0.038
1922,0.027,0.019,0.019,0.027,0.015,0.022
1923,0.013,0.01,0.01,0.016,0.019,0.014
1924,0.016,0.011,0.011,0.017,0.011,0.014
1925,0.011,0.008,0.008,0.019,0.042,0.023
1926,0.043,0.03,0.03,0.062,0.103,0.065
1927,0.106,0.064,0.064,0.144,0.191,0.133
1928,0.196,0.128,0.128,0.224,0.215,0.186
1929,0.217,0.15,0.15,0.237,0.206,0.197
1930,0.205,0.153,0.153,0.23,0.232,0.194
1931,0.229,0.176,0.176,0.274,0.287,0.233
1932,0.287,0.227,0.227,0.323,0.328,0.275
1933,0.327,0.261,0.261,0.358,0.339,0.304
1934,0.336,0.274,0.274,0.378,0.386,0.334
1935,0.389,0.322,0.322,0.453,0.53,0.412
1936,0.527,0.433,0.433,0.608,0.691,0.55
1937,0.694,0.56,0.56,0.759,0.809,0.664
1938,0.802,0.64,0.64,0.834,0.635,0.69
1939,0.631,0.515,0.515,0.604,0.35,0.492
1940,0.348,0.288,0.288,0.351,0.27,0.3
1941,0.264,0.217,0.217,0.271,0.211,0.231
1942,0.206,0.168,0.168,0.196,0.137,0.166
1943,0.131,0.106,0.106,0.127,0.096,0.11
1944,0.088,0.068,0.068,0.084,0.059,0.076
1945,0.054,0.039,0.039,0.052,0.037,0.047
1946,0.033,0.023,0.023,0.032,0.018,0.027
1947,0.016,0.011,0.011,0.018,0.023,0.017
1948,0.02,0.013,0.013,0.02,0.013,0.018
1949,0.014,0.01,0.01,0.023,0.051,0.029
1950,0.051,0.035,0.035,0.072,0.126,0.08
1951,0.127,0.08,0.08,0.168,0.232,0.167
1952,0.234,0.151,0.151,0.258,0.256,0.234
1953,0.255,0.179,0.179,0.271,0.245,0.247
1954,0.242,0.182,0.182,0.265,0.275,0.249
1955,0.266,0.212,0.212,0.313,0.342,0.299
1956,0.328,0.274,0.274,0.367,0.399,0.354
1957,0.37,0.313,0.313,0.406,0.41,0.387
1958,0.378,0.324,0.324,0.426,0.473,0.419
1959,0.436,0.379,0.379,0.513,0.645,0.52
1960,0.584,0.505,0.505,0.684,0.84,0.686
1961,0.768,0.649,0.649,0.848,0.98,0.834
1962,0.902,0.743,0.743,0.937,0.769,0.859
1963,0.715,0.597,0.597,0.683,0.419,0.611
1964,0.396,0.337,0.337,0.396,0.322,0.374
1965,0.303,0.258,0.258,0.309,0.249,0.288
1966,0.236,0.199,0.199,0.222,0.159,0.205
1967,0.151,0.127,0.127,0.143,0.111,0.135
1968,0.101,0.084,0.084,0.089,0.055,0.085
1969,0.051,0.041,0.041,0.048,0.035,0.045
1970,0.031,0.024,0.024,0.029,0.017,0.026
1971,0.015,0.012,0.012,0.017,0.021,0.017
1972,0.018,0.013,0.013,0.018,0.012,0.017
1973,0.013,0.01,0.01,0.021,0.047,0.028
1974,0.048,0.036,0.036,0.067,0.115,0.076
1975,0.12,0.083,0.083,0.154,0.211,0.157
1976,0.222,0.157,0.157,0.241,0.235,0.221
1977,0.244,0.184,0.184,0.255,0.222,0.234
1978,0.23,0.184,0.184,0.247,0.25,0.237
1979,0.256,0.214,0.214,0.295,0.314,0.286
1980,0.316,0.27,0.27,0.35,0.361,0.337
1981,0.358,0.305,0.305,0.389,0.376,0.371
1982,0.367,0.315,0.315,0.411,0.43,0.401
1983,0.426,0.365,0.365,0.49,0.579,0.495
1984,0.573,0.484,0.484,0.651,0.762,0.651
1985,0.752,0.624,0.624,0.807,0.871,0.786
1986,0.869,0.712,0.712,0.882,0.695,0.811
1987,0.674,0.566,0.566,0.637,0.377,0.577
1988,0.37,0.32,0.32,0.367,0.288,0.353
1989,0.281,0.246,0.246,0.286,0.223,0.274
1990,0.219,0.189,0.189,0.207,0.143,0.198
1991,0.141,0.123,0.123,0.135,0.101,0.134
1992,0.1,0.09,0.09,0.103,0.114,0.111
1993,0.119,0.098,0.098,0.103,0.045,0.093
1994,0.048,0.039,0.039,0.047,0.038,0.045
1995,0.039,0.031,0.031,0.037,0.027,0.034
1996,0.026,0.019,0.019,0.022,0.005,0.018
1997,0.006,0.005,0.005,0.009,0.016,0.011
1998,0.018,0.014,0.014,0.022,0.033,0.024
1999,0.036,0.026,0.026,0.046,0.058,0.049
2000,0.069,0.05,0.05,0.086,0.112,0.089
2001,0.133,0.101,0.101,0.161,0.198,0.159
2002,0.23,0.179,0.179,0.254,0.264,0.236
2003,0.303,0.241,0.241,0.347,0.36,0.321
2004,0.399,0.322,0.322,0.441,0.455,0.407
2005,0.486,0.395,0.395,0.52,0.481,0.471
2006,0.502,0.408,0.408,0.54,0.502,0.495
2007,0.515,0.422,0.422,0.559,0.53,0.517
2008,0.541,0.448,0.448,0.598,0.594,0.559
2009,0.599,0.49,0.49,0.621,0.528,0.57
2010,0.555,0.466,0.466,0.624,0.658,0.604
2011,0.678,0.572,0.572,0.705,0.64,0.666
2012,0.655,0.554,0.554,0.659,0.536,0.612
2013,0.551,0.466,0.466,0.547,0.44,0.512
2014,0.454,0.388,0.388,0.442,0.34,0.414
2015,0.352,0.302,0.302,0.329,0.23,0.313
2016,0.234,0.202,0.202,0.205,0.119,0.197
2017,0.127,0.094,0.094,0.113,0.054,0.091
2018,0.051,0.036,0.036,0.05,0.046,0.043
2019,0.041,0.028,0.028,0.04,0.032,0.033
2020,0.028,0.018,0.018,0.024,0.006,0.018
2021,0.007,0.004,0.004,0.01,0.019,0.01
2022,0.019,0.012,0.012,0.025,0.039,0.024
2023,0.038,0.024,0.024,0.05,0.068,0.047
2024,0.073,0.047,0.047,0.092,0.124,0.087
2025,0.135,0.09,0.09,0.166,0.222,0.152
2026,0.237,0.164,0.164,0.264,0.295,0.226
2027,0.312,0.222,0.222,0.359,0.39,0.308
2028,0.42,0.31,0.31,0.46,0.486,0.39
2029,0.518,0.383,0.383,0.546,0.516,0.449
2030,0.548,0.404,0.404,0.575,0.535,0.474
2031,0.569,0.42,0.42,0.596,0.567,0.494
2032,0.603,0.443,0.443,0.639,0.634,0.528
2033,0.68,0.499,0.499,0.684,0.593,0.57
2034,0.635,0.502,0.502,0.699,0.719,0.608
2035,0.744,0.589,0.589,0.774,0.714,0.657
2036,0.739,0.579,0.579,0.731,0.603,0.615
2037,0.626,0.491,0.491,0.614,0.497,0.515
2038,0.518,0.407,0.407,0.495,0.383,0.414
2039,0.395,0.312,0.312,0.367,0.257,0.307
2040,0.25,0.194,0.194,0.209,0.059,0.165
2041,0.055,0.042,0.042,0.052,0.037,0.045
2042,0.033,0.025,0.025,0.031,0.018,0.026
2043,0.016,0.012,0.012,0.018,0.023,0.017
2044,0.019,0.013,0.013,0.019,0.013,0.016
2045,0.013,0.01,0.01,0.022,0.049,0.025
2046,0.048,0.034,0.034,0.067,0.118,0.069
2047,0.114,0.076,0.076,0.153,0.224,0.145
2048,0.217,0.141,0.141,0.244,0.248,0.213
2049,0.242,0.168,0.168,0.259,0.23,0.222
2050,0.233,0.17,0.17,0.253,0.259,0.222
2051,0.261,0.195,0.195,0.3,0.326,0.269
2052,0.328,0.248,0.248,0.358,0.365,0.316
2053,0.366,0.278,0.278,0.391,0.376,0.346
2054,0.378,0.287,0.287,0.414,0.427,0.375
2055,0.435,0.333,0.333,0.495,0.584,0.463
2056,0.589,0.448,0.448,0.665,0.777,0.614
2057,0.784,0.595,0.595,0.85,0.904,0.773
2058,0.894,0.721,0.721,0.919,0.704,0.788
2059,0.675,0.547,0.547,0.649,0.379,0.544
2060,0.373,0.305,0.305,0.38,0.292,0.334
2061,0.288,0.232,0.232,0.299,0.228,0.259
2062,0.228,0.18,0.18,0.22,0.149,0.187
2063,0.15,0.119,0.119,0.144,0.103,0.126
2064,0.102,0.081,0.081,0.09,0.052,0.08
2065,0.051,0.041,0.041,0.049,0.033,0.043
2066,0.031,0.024,0.024,0.029,0.016,0.024
2067,0.015,0.012,0.012,0.017,0.02,0.016
2068,0.018,0.013,0.013,0.018,0.012,0.016
2069,0.012,0.009,0.009,0.021,0.044,0.025
2070,0.046,0.033,0.033,0.065,0.112,0.068
2071,0.115,0.076,0.076,0.149,0.208,0.143
2072,0.218,0.142,0.142,0.231,0.224,0.205
2073,0.239,0.16,0.16,0.242,0.207,0.212
2074,0.227,0.157,0.157,0.233,0.23,0.212
2075,0.257,0.182,0.182,0.278,0.291,0.257
2076,0.326,0.235,0.235,0.33,0.328,0.304
2077,0.367,0.266,0.266,0.364,0.347,0.332
2078,0.379,0.28,0.28,0.384,0.391,0.363
2079,0.433,0.327,0.327,0.459,0.527,0.447
2080,0.58,0.44,0.44,0.614,0.694,0.599
2081,0.763,0.585,0.585,0.783,0.824,0.757
2082,0.868,0.694,0.694,0.858,0.655,0.77
2083,0.673,0.535,0.535,0.619,0.363,0.544
2084,0.382,0.307,0.307,0.364,0.282,0.339
2085,0.296,0.242,0.242,0.28,0.212,0.261
2086,0.22,0.181,0.181,0.201,0.136,0.185
2087,0.141,0.115,0.115,0.13,0.094,0.123
2088,0.095,0.075,0.075,0.085,0.049,0.079
2089,0.051,0.04,0.04,0.046,0.032,0.043
2090,0.031,0.024,0.024,0.028,0.015,0.025
2091,0.015,0.012,0.012,0.016,0.02,0.016
2092,0.018,0.013,0.013,0.017,0.011,0.016
2093,0.013,0.01,0.01,0.02,0.043,0.025
2094,0.047,0.034,0.034,0.062,0.102,0.068
2095,0.115,0.078,0.078,0.143,0.189,0.147
