Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,2084,0,43529,3490
,,,,,,,,2085,0,39207,3253
,,,,,,,,2086,0,35987,3089
,,,,,,,,2087,0,34111,2983
,,,,,,,,2088,0,32908,2932
,,,,,,,,2089,0,32377,2905
,,,,,,,,2090,0,32742,2909
,,,,,,,,2091,0,35049,2986
,,,,,,,,2092,0,39990,3197
,,,,,,,,2093,0,42204,3328
,,,,,,,,2094,0,41991,3300
,,,,,,,,2095,0,43157,3358
,,,,,,,,2096,0,44573,3446
,,,,,,,,2097,0,45470,3507
,,,,,,,,2098,0,46237,3570
,,,,,,,,2099,0,47298,3680
,,,,,,,,2100,0,48036,3787
,,,,,,,,2101,0,48750,3900
,,,,,,,,2102,0,49306,4004
,,,,,,,,2103,0,49119,3988
,,,,,,,,2104,0,48023,3921
,,,,,,,,2105,0,47636,3825
,,,,,,,,2106,0,49005,3848
,,,,,,,,2107,0,47126,3734
,,,,,,,,2108,0,43588,3531
,,,,,,,,2109,0,39396,3284
,,,,,,,,2110,0,36272,3090
,,,,,,,,2111,0,34305,3003
,,,,,,,,2112,0,33333,2947
,,,,,,,,2113,0,32806,2905
,,,,,,,,2114,0,33070,2898
,,,,,,,,2115,0,35176,2984
,,,,,,,,2116,0,40001,3181
,,,,,,,,2117,0,42318,3311
,,,,,,,,2118,0,42322,3291
,,,,,,,,2119,0,43538,3326
,,,,,,,,2120,0,45266,3400
,,,,,,,,2121,0,46959,3475
,,,,,,,,2122,0,48856,3578
,,,,,,,,2123,0,50784,3716
,,,,,,,,2124,0,52285,3849
,,,,,,,,2125,0,53594,3991
,,,,,,,,2126,0,54500,4082
,,,,,,,,2127,0,54191,4061
,,,,,,,,2128,0,52416,3997
,,,,,,,,2129,0,50668,3888
,,,,,,,,2130,0,50976,3841
,,,,,,,,2131,0,48904,3687
,,,,,,,,2132,0,45813,3492
,,,,,,,,2133,0,41863,3261
,,,,,,,,2134,0,38372,3084
,,,,,,,,2135,0,35870,2969
,,,,,,,,2136,0,34066,2897
,,,,,,,,2137,0,33077,2854
,,,,,,,,2138,0,32692,2831
,,,,,,,,2139,0,33240,2842
,,,,,,,,2140,0,34681,2910
,,,,,,,,2141,0,36105,2966
,,,,,,,,2142,0,37857,3040
,,,,,,,,2143,0,40272,3155
,,,,,,,,2144,0,42857,3283
,,,,,,,,2145,0,45280,3422
,,,,,,,,2146,0,47809,3538
,,,,,,,,2147,0,50230,3687
,,,,,,,,2148,0,52548,3834
,,,,,,,,2149,0,54620,3974
,,,,,,,,2150,0,55851,4073
,,,,,,,,2151,0,55971,4114
,,,,,,,,2152,0,54394,4089
,,,,,,,,2153,0,52154,3966
,,,,,,,,2154,0,51949,3858
,,,,,,,,2155,0,49687,3702
,,,,,,,,2156,0,46470,3479
,,,,,,,,2157,0,42990,3234
,,,,,,,,2158,0,39668,3062
,,,,,,,,2159,0,37248,2933
,,,,,,,,2160,0,35500,2845
,,,,,,,,2161,0,34297,2793
,,,,,,,,2162,0,33680,2774
,,,,,,,,2163,0,33732,2777
,,,,,,,,2164,0,34499,2811
,,,,,,,,2165,0,35127,2846
,,,,,,,,2166,0,36915,2920
,,,,,,,,2167,0,39773,3042
,,,,,,,,2168,0,42857,3188
,,,,,,,,2169,0,45831,3322
,,,,,,,,2170,0,48734,3460
,,,,,,,,2171,0,51468,3602
,,,,,,,,2172,0,53729,3738
,,,,,,,,2173,0,55534,3863
,,,,,,,,2174,0,56772,3961
,,,,,,,,2175,0,56986,3995
,,,,,,,,2176,0,55714,3957
,,,,,,,,2177,0,54024,3838
,,,,,,,,2178,0,54506,3800
,,,,,,,,2179,0,52569,3718
,,,,,,,,2180,0,48556,3511
,,,,,,,,2181,0,43724,3266
,,,,,,,,2182,0,39960,3078
,,,,,,,,2183,0,37680,2964
,,,,,,,,2184,0,36187,2894
,,,,,,,,2185,0,35347,2843
,,,,,,,,2186,0,35767,2845
,,,,,,,,2187,0,38116,2917
,,,,,,,,2188,0,42745,3110
,,,,,,,,2189,0,44281,3206
,,,,,,,,2190,0,43859,3226
,,,,,,,,2191,0,44991,3359
,,,,,,,,2192,0,46749,3466
,,,,,,,,2193,0,48433,3540
,,,,,,,,2194,0,50183,3590
,,,,,,,,2195,0,52229,3657
,,,,,,,,2196,0,54008,3753
,,,,,,,,2197,0,55456,3841
,,,,,,,,2198,0,56625,3917
,,,,,,,,2199,0,56372,3891
,,,,,,,,2200,0,54759,3817
,,,,,,,,2201,0,53451,3691
,,,,,,,,2202,0,54293,3682
,,,,,,,,2203,0,52230,3576
,,,,,,,,2204,0,47960,3346
,,,,,,,,2205,0,43156,3099
,,,,,,,,2206,0,39574,2934
,,,,,,,,2207,0,37530,2844
,,,,,,,,2208,0,36285,2794
,,,,,,,,2209,0,35685,2765
,,,,,,,,2210,0,36045,2774
,,,,,,,,2211,0,38718,2863
,,,,,,,,2212,0,43753,3087
,,,,,,,,2213,0,45592,3208
,,,,,,,,2214,0,45598,3197
,,,,,,,,2215,0,47128,3227
,,,,,,,,2216,0,48742,3256
,,,,,,,,2217,0,50191,3275
,,,,,,,,2218,0,51679,3288
,,,,,,,,2219,0,52875,3313
,,,,,,,,2220,0,53663,3353
,,,,,,,,2221,0,54294,3403
,,,,,,,,2222,0,54571,3461
,,,,,,,,2223,0,53980,3448
,,,,,,,,2224,0,52517,3414
,,,,,,,,2225,0,51345,3345
,,,,,,,,2226,0,51710,3417
,,,,,,,,2227,0,49436,3349
,,,,,,,,2228,0,45302,3155
,,,,,,,,2229,0,40594,2933
,,,,,,,,2230,0,37201,2787
,,,,,,,,2231,0,35062,2715
,,,,,,,,2232,0,33849,2677
,,,,,,,,2233,0,33282,2666
,,,,,,,,2234,0,33571,2687
,,,,,,,,2235,0,35927,2787
,,,,,,,,2236,0,40831,3006
,,,,,,,,2237,0,42682,3105
,,,,,,,,2238,0,42336,3052
,,,,,,,,2239,0,43212,3072
,,,,,,,,2240,0,44376,3127
,,,,,,,,2241,0,45507,3124
,,,,,,,,2242,0,46538,3130
,,,,,,,,2243,0,48074,3194
,,,,,,,,2244,0,49773,3264
,,,,,,,,2245,0,51555,3353
,,,,,,,,2246,0,53199,3438
,,,,,,,,2247,0,53501,3440
,,,,,,,,2248,0,52321,3451
,,,,,,,,2249,0,50677,3421
,,,,,,,,2250,0,51293,3471
,,,,,,,,2251,0,49174,3400
,,,,,,,,2252,0,44905,3196
,,,,,,,,2253,0,40040,2957
,,,,,,,,2254,0,36627,2803
,,,,,,,,2255,0,34470,2724
,,,,,,,,2256,0,33128,2679
,,,,,,,,2257,0,32476,2675
,,,,,,,,2258,0,32786,2706
,,,,,,,,2259,0,35108,2793
,,,,,,,,2260,0,39916,3017
,,,,,,,,2261,0,41450,3131
,,,,,,,,2262,0,41758,3122
,,,,,,,,2263,0,43102,3172
,,,,,,,,2264,0,45044,3243
,,,,,,,,2265,0,46918,3324
,,,,,,,,2266,0,48905,3378
,,,,,,,,2267,0,51340,3477
,,,,,,,,2268,0,53531,3591
,,,,,,,,2269,0,55365,3703
,,,,,,,,2270,0,56627,3811
,,,,,,,,2271,0,56716,3811
,,,,,,,,2272,0,54864,3764
,,,,,,,,2273,0,52333,3640
,,,,,,,,2274,0,52256,3606
,,,,,,,,2275,0,49889,3501
,,,,,,,,2276,0,46116,3329
,,,,,,,,2277,0,41571,3120
,,,,,,,,2278,0,37734,2944
,,,,,,,,2279,0,35332,2838
,,,,,,,,2280,0,33821,2773
,,,,,,,,2281,0,32917,2733
,,,,,,,,2282,0,32610,2727
,,,,,,,,2283,0,33715,2760
,,,,,,,,2284,0,36134,2849
,,,,,,,,2285,0,37160,2922
,,,,,,,,2286,0,38882,3012
,,,,,,,,2287,0,41167,3134
,,,,,,,,2288,0,43533,3246
,,,,,,,,2289,0,45373,3354
,,,,,,,,2290,0,47121,3445
,,,,,,,,2291,0,48947,3565
,,,,,,,,2292,0,50816,3673
,,,,,,,,2293,0,52491,3773
,,,,,,,,2294,0,53420,3856
,,,,,,,,2295,0,53161,3877
,,,,,,,,2296,0,51431,3829
,,,,,,,,2297,0,49158,3711
,,,,,,,,2298,0,49347,3692
,,,,,,,,2299,0,47449,3599
,,,,,,,,2300,0,44430,3447
,,,,,,,,2301,0,40843,3256
,,,,,,,,2302,0,37449,3075
,,,,,,,,2303,0,35077,2969
,,,,,,,,2304,0,33628,2899
,,,,,,,,2305,0,32698,2845
,,,,,,,,2306,0,32296,2813
,,,,,,,,2307,0,32585,2812
,,,,,,,,2308,0,33696,2848
,,,,,,,,2309,0,34310,2870
,,,,,,,,2310,0,36635,2959
,,,,,,,,2311,0,39667,3104
,,,,,,,,2312,0,42442,3229
,,,,,,,,2313,0,44611,3337
,,,,,,,,2314,0,46561,3441
,,,,,,,,2315,0,48437,3531
,,,,,,,,2316,0,50304,3634
,,,,,,,,2317,0,51783,3718
,,,,,,,,2318,0,52607,3729
,,,,,,,,2319,0,52625,3634
,,,,,,,,2320,0,51304,3486
,,,,,,,,2321,0,49597,3298
,,,,,,,,2322,0,49903,3220
,,,,,,,,2323,0,48084,3162
,,,,,,,,2324,0,44879,3078
,,,,,,,,2325,0,41244,2972
,,,,,,,,2326,0,37849,2877
,,,,,,,,2327,0,35156,2781
,,,,,,,,2328,0,33419,2701
,,,,,,,,2329,0,32186,2666
,,,,,,,,2330,0,31574,2642
,,,,,,,,2331,0,31646,2654
,,,,,,,,2332,0,32399,2705
,,,,,,,,2333,0,32910,2759
,,,,,,,,2334,0,35214,2841
,,,,,,,,2335,0,38069,2934
,,,,,,,,2336,0,40281,2991
,,,,,,,,2337,0,42223,3035
,,,,,,,,2338,0,43835,3095
,,,,,,,,2339,0,44939,3156
,,,,,,,,2340,0,45506,3215
,,,,,,,,2341,0,45674,3265
,,,,,,,,2342,0,45592,3308
,,,,,,,,2343,0,45459,3330
,,,,,,,,2344,0,44829,3306
,,,,,,,,2345,0,44476,3249
,,,,,,,,2346,0,45975,3313
,,,,,,,,2347,0,44895,3289
,,,,,,,,2348,0,41742,3135
,,,,,,,,2349,0,37803,2938
,,,,,,,,2350,0,34744,2802
,,,,,,,,2351,0,32846,2725
,,,,,,,,2352,0,31731,2678
,,,,,,,,2353,0,31302,2661
,,,,,,,,2354,0,31857,2678
,,,,,,,,2355,0,34042,2747
,,,,,,,,2356,0,38071,2918
,,,,,,,,2357,0,39674,3021
,,,,,,,,2358,0,40765,3069
,,,,,,,,2359,0,42811,3149
,,,,,,,,2360,0,45056,3245
,,,,,,,,2361,0,46881,3348
,,,,,,,,2362,0,48448,3424
,,,,,,,,2363,0,50142,3537
,,,,,,,,2364,0,51418,3631
,,,,,,,,2365,0,52610,3710
,,,,,,,,2366,0,53626,3775
,,,,,,,,2367,0,53316,3732
,,,,,,,,2368,0,51993,3673
,,,,,,,,2369,0,50694,3573
,,,,,,,,2370,0,51725,3602
,,,,,,,,2371,0,49583,3514
,,,,,,,,2372,0,44936,3266
,,,,,,,,2373,0,40005,3023
,,,,,,,,2374,0,36381,2861
,,,,,,,,2375,0,34118,2759
,,,,,,,,2376,0,32960,2709
,,,,,,,,2377,0,32427,2677
,,,,,,,,2378,0,32752,2673
,,,,,,,,2379,0,35025,2762
,,,,,,,,2380,0,39630,2972
,,,,,,,,2381,0,41063,3113
,,,,,,,,2382,0,41519,3160
,,,,,,,,2383,0,43433,3247
,,,,,,,,2384,0,45786,3295
,,,,,,,,2385,0,48026,3361
,,,,,,,,2386,0,50218,3439
,,,,,,,,2387,0,52807,3564
,,,,,,,,2388,0,55052,3673
,,,,,,,,2389,0,56971,3781
,,,,,,,,2390,0,58110,3874
,,,,,,,,2391,0,57626,3866
,,,,,,,,2392,0,55769,3799
,,,,,,,,2393,0,53768,3686
,,,,,,,,2394,0,54146,3679
,,,,,,,,2395,0,51744,3590
,,,,,,,,2396,0,46922,3362
,,,,,,,,2397,0,41683,3099
,,,,,,,,2398,0,37776,2925
,,,,,,,,2399,0,35538,2831
,,,,,,,,2400,0,34015,2768
,,,,,,,,2401,0,33276,2737
,,,,,,,,2402,0,33415,2731
,,,,,,,,2403,0,35590,2810
,,,,,,,,2404,0,40291,3005
,,,,,,,,2405,0,41594,3091
,,,,,,,,2406,0,42149,3111
,,,,,,,,2407,0,44241,3185
,,,,,,,,2408,0,46852,3271
,,,,,,,,2409,0,49229,3350
,,,,,,,,2410,0,51552,3417
,,,,,,,,2411,0,54083,3520
,,,,,,,,2412,0,56003,3600
,,,,,,,,2413,0,57473,3673
,,,,,,,,2414,0,58094,3708
,,,,,,,,2415,0,57653,3647
,,,,,,,,2416,0,55856,3568
,,,,,,,,2417,0,53561,3485
,,,,,,,,2418,0,53926,3524
,,,,,,,,2419,0,51639,3457
,,,,,,,,2420,0,46903,3258
,,,,,,,,2421,0,41797,3046
,,,,,,,,2422,0,38060,2915
,,,,,,,,2423,0,35816,2822
,,,,,,,,2424,0,34490,2764
,,,,,,,,2425,0,33938,2745
,,,,,,,,2426,0,34493,2764
,,,,,,,,2427,0,36754,2850
,,,,,,,,2428,0,41616,3059
,,,,,,,,2429,0,43467,3164
,,,,,,,,2430,0,43497,3177
,,,,,,,,2431,0,44582,3261
,,,,,,,,2432,0,46191,3346
,,,,,,,,2433,0,47767,3418
,,,,,,,,2434,0,49244,3474
,,,,,,,,2435,0,51022,3563
,,,,,,,,2436,0,52342,3638
,,,,,,,,2437,0,53461,3718
,,,,,,,,2438,0,54136,3800
,,,,,,,,2439,0,53753,3808
,,,,,,,,2440,0,52444,3762
,,,,,,,,2441,0,51046,3687
,,,,,,,,2442,0,52291,3718
,,,,,,,,2443,0,50707,3661
,,,,,,,,2444,0,46772,3466
,,,,,,,,2445,0,42247,3232
,,,,,,,,2446,0,38703,3051
,,,,,,,,2447,0,36388,2950
,,,,,,,,2448,0,34942,2891
,,,,,,,,2449,0,34058,2856
,,,,,,,,2450,0,34289,2860
,,,,,,,,2451,0,36582,2934
,,,,,,,,2452,0,41195,3136
,,,,,,,,2453,0,43038,3236
,,,,,,,,2454,0,43644,3259
,,,,,,,,2455,0,45499,3332
,,,,,,,,2456,0,47291,3425
,,,,,,,,2457,0,48722,3495
,,,,,,,,2458,0,49914,3555
,,,,,,,,2459,0,51551,3656
,,,,,,,,2460,0,52858,3740
,,,,,,,,2461,0,53654,3805
,,,,,,,,2462,0,54092,3851
,,,,,,,,2463,0,53564,3826
,,,,,,,,2464,0,52029,3765
,,,,,,,,2465,0,50632,3686
,,,,,,,,2466,0,51492,3689
,,,,,,,,2467,0,50293,3629
,,,,,,,,2468,0,47477,3479
,,,,,,,,2469,0,44054,3291
,,,,,,,,2470,0,40990,3137
,,,,,,,,2471,0,38747,3032
,,,,,,,,2472,0,37302,2979
,,,,,,,,2473,0,36405,2950
,,,,,,,,2474,0,36113,2942
,,,,,,,,2475,0,36724,2961
,,,,,,,,2476,0,38235,3031
,,,,,,,,2477,0,39519,3083
,,,,,,,,2478,0,41687,3172
,,,,,,,,2479,0,44428,3313
,,,,,,,,2480,0,46888,3433
,,,,,,,,2481,0,48777,3532
,,,,,,,,2482,0,49904,3603
,,,,,,,,2483,0,50505,3678
,,,,,,,,2484,0,50745,3754
,,,,,,,,2485,0,50515,3820
,,,,,,,,2486,0,50197,3881
,,,,,,,,2487,0,49613,3901
,,,,,,,,2488,0,48800,3866
,,,,,,,,2489,0,48625,3778
,,,,,,,,2490,0,49830,3747
,,,,,,,,2491,0,48917,3679
,,,,,,,,2492,0,46823,3529
,,,,,,,,2493,0,43992,3356
,,,,,,,,2494,0,41183,3160
,,,,,,,,2495,0,39278,2973
,,,,,,,,2496,0,37894,2854
,,,,,,,,2497,0,36897,2753
,,,,,,,,2498,0,36241,2730
,,,,,,,,2499,0,36397,2728
,,,,,,,,2500,0,37134,2762
,,,,,,,,2501,0,37398,2771
,,,,,,,,2502,0,39264,2837
,,,,,,,,2503,0,41590,2929
,,,,,,,,2504,0,43807,2992
,,,,,,,,2505,0,45476,3017
,,,,,,,,2506,0,46086,3062
,,,,,,,,2507,0,46530,3094
,,,,,,,,2508,0,46813,3125
,,,,,,,,2509,0,46920,3164
,,,,,,,,2510,0,47204,3226
,,,,,,,,2511,0,47616,3281
,,,,,,,,2512,0,47384,3268
,,,,,,,,2513,0,46968,3225
,,,,,,,,2514,0,48058,3263
,,,,,,,,2515,0,46803,3239
,,,,,,,,2516,0,43445,3080
,,,,,,,,2517,0,39054,2882
,,,,,,,,2518,0,35714,2763
,,,,,,,,2519,0,33629,2697
,,,,,,,,2520,0,32444,2658
,,,,,,,,2521,0,31857,2626
,,,,,,,,2522,0,32237,2641
,,,,,,,,2523,0,34477,2737
,,,,,,,,2524,0,38989,2964
,,,,,,,,2525,0,40398,3071
,,,,,,,,2526,0,40584,3080
,,,,,,,,2527,0,41735,3122
,,,,,,,,2528,0,42645,3079
,,,,,,,,2529,0,43298,3047
,,,,,,,,2530,0,43717,3094
,,,,,,,,2531,0,44066,3194
,,,,,,,,2532,0,44198,3271
,,,,,,,,2533,0,44117,3328
,,,,,,,,2534,0,44227,3391
,,,,,,,,2535,0,44240,3407
,,,,,,,,2536,0,43887,3397
,,,,,,,,2537,0,43633,3354
,,,,,,,,2538,0,45332,3384
,,,,,,,,2539,0,44055,3333
,,,,,,,,2540,0,40394,3117
,,,,,,,,2541,0,36210,2904
,,,,,,,,2542,0,33325,2782
,,,,,,,,2543,0,31625,2714
,,,,,,,,2544,0,30608,2664
,,,,,,,,2545,0,30255,2653
,,,,,,,,2546,0,30744,2673
,,,,,,,,2547,0,33200,2763
,,,,,,,,2548,0,37863,2974
,,,,,,,,2549,0,39243,3058
,,,,,,,,2550,0,39707,3032
,,,,,,,,2551,0,41046,3076
,,,,,,,,2552,0,42704,3129
,,,,,,,,2553,0,44156,3192
,,,,,,,,2554,0,45521,3232
,,,,,,,,2555,0,47450,3329
,,,,,,,,2556,0,49118,3420
,,,,,,,,2557,0,50888,3508
,,,,,,,,2558,0,52188,3606
,,,,,,,,2559,0,52370,3607
,,,,,,,,2560,0,51078,3586
,,,,,,,,2561,0,49220,3512
,,,,,,,,2562,0,49626,3500
,,,,,,,,2563,0,47571,3440
,,,,,,,,2564,0,43207,3237
,,,,,,,,2565,0,38436,3015
,,,,,,,,2566,0,34901,2852
,,,,,,,,2567,0,32910,2769
,,,,,,,,2568,0,31709,2728
,,,,,,,,2569,0,31169,2700
,,,,,,,,2570,0,31576,2710
,,,,,,,,2571,0,33760,2792
,,,,,,,,2572,0,38405,2986
,,,,,,,,2573,0,39730,3061
,,,,,,,,2574,0,40334,3088
,,,,,,,,2575,0,41664,3166
,,,,,,,,2576,0,43253,3225
,,,,,,,,2577,0,44597,3303
,,,,,,,,2578,0,45950,3387
,,,,,,,,2579,0,47748,3509
,,,,,,,,2580,0,49484,3626
,,,,,,,,2581,0,51245,3750
,,,,,,,,2582,0,52869,3862
,,,,,,,,2583,0,53307,3910
,,,,,,,,2584,0,52290,3882
,,,,,,,,2585,0,50137,3764
,,,,,,,,2586,0,50243,3701
,,,,,,,,2587,0,48124,3618
,,,,,,,,2588,0,43441,3389
,,,,,,,,2589,0,38524,3142
,,,,,,,,2590,0,35049,2991
,,,,,,,,2591,0,32977,2889
,,,,,,,,2592,0,31710,2826
,,,,,,,,2593,0,31090,2777
,,,,,,,,2594,0,31431,2784
,,,,,,,,2595,0,33610,2869
,,,,,,,,2596,0,38119,3069
,,,,,,,,2597,0,39444,3139
,,,,,,,,2598,0,40218,3170
,,,,,,,,2599,0,41860,3224
,,,,,,,,2600,0,43783,3316
,,,,,,,,2601,0,45239,3432
,,,,,,,,2602,0,46664,3535
,,,,,,,,2603,0,48620,3705
,,,,,,,,2604,0,50611,3846
,,,,,,,,2605,0,52510,3970
,,,,,,,,2606,0,54050,4055
,,,,,,,,2607,0,54174,4057
,,,,,,,,2608,0,52669,3968
,,,,,,,,2609,0,50571,3859
,,,,,,,,2610,0,51139,3837
,,,,,,,,2611,0,49328,3755
,,,,,,,,2612,0,45040,3527
,,,,,,,,2613,0,40302,3260
,,,,,,,,2614,0,36606,3063
,,,,,,,,2615,0,34475,2949
,,,,,,,,2616,0,33183,2887
,,,,,,,,2617,0,32524,2850
,,,,,,,,2618,0,32783,2851
,,,,,,,,2619,0,35113,2914
,,,,,,,,2620,0,39463,3096
,,,,,,,,2621,0,41041,3169
,,,,,,,,2622,0,41769,3193
,,,,,,,,2623,0,43260,3262
,,,,,,,,2624,0,44927,3338
,,,,,,,,2625,0,45957,3397
,,,,,,,,2626,0,46129,3411
,,,,,,,,2627,0,46160,3447
,,,,,,,,2628,0,45766,3493
,,,,,,,,2629,0,45228,3545
,,,,,,,,2630,0,44731,3584
,,,,,,,,2631,0,44067,3554
,,,,,,,,2632,0,42735,3479
,,,,,,,,2633,0,41672,3386
,,,,,,,,2634,0,42701,3372
,,,,,,,,2635,0,41859,3328
,,,,,,,,2636,0,39250,3185
,,,,,,,,2637,0,35997,3008
,,,,,,,,2638,0,33230,2872
,,,,,,,,2639,0,31551,2784
,,,,,,,,2640,0,30412,2733
,,,,,,,,2641,0,29801,2712
,,,,,,,,2642,0,29739,2717
,,,,,,,,2643,0,30439,2752
,,,,,,,,2644,0,31839,2810
,,,,,,,,2645,0,32846,2850
,,,,,,,,2646,0,34847,2963
,,,,,,,,2647,0,36698,3078
,,,,,,,,2648,0,37925,3162
,,,,,,,,2649,0,38416,3204
,,,,,,,,2650,0,38715,3242
,,,,,,,,2651,0,38961,3296
,,,,,,,,2652,0,39477,3390
,,,,,,,,2653,0,40247,3501
,,,,,,,,2654,0,41212,3614
,,,,,,,,2655,0,41947,3689
,,,,,,,,2656,0,41835,3715
,,,,,,,,2657,0,41004,3631
,,,,,,,,2658,0,41740,3530
,,,,,,,,2659,0,40792,3450
,,,,,,,,2660,0,38343,3275
,,,,,,,,2661,0,35340,3094
,,,,,,,,2662,0,32833,2946
,,,,,,,,2663,0,31005,2842
,,,,,,,,2664,0,29858,2774
,,,,,,,,2665,0,29291,2730
,,,,,,,,2666,0,28970,2705
,,,,,,,,2667,0,29249,2708
,,,,,,,,2668,0,29843,2739
,,,,,,,,2669,0,30271,2761
,,,,,,,,2670,0,32592,2862
,,,,,,,,2671,0,35008,3017
,,,,,,,,2672,0,36955,3127
,,,,,,,,2673,0,38703,3224
,,,,,,,,2674,0,40500,3351
,,,,,,,,2675,0,42466,3479
,,,,,,,,2676,0,44523,3618
,,,,,,,,2677,0,46548,3752
,,,,,,,,2678,0,48462,3882
,,,,,,,,2679,0,49467,3956
,,,,,,,,2680,0,49196,3929
,,,,,,,,2681,0,47891,3831
,,,,,,,,2682,0,48248,3755
,,,,,,,,2683,0,46767,3683
,,,,,,,,2684,0,42819,3456
,,,,,,,,2685,0,38043,3195
,,,,,,,,2686,0,34494,2999
,,,,,,,,2687,0,32162,2864
,,,,,,,,2688,0,30988,2790
,,,,,,,,2689,0,30333,2746
,,,,,,,,2690,0,30742,2742
,,,,,,,,2691,0,33048,2805
,,,,,,,,2692,0,37293,2971
,,,,,,,,2693,0,38463,3036
,,,,,,,,2694,0,39230,3077
,,,,,,,,2695,0,40660,3150
,,,,,,,,2696,0,42052,3219
,,,,,,,,2697,0,43231,3285
,,,,,,,,2698,0,44212,3318
,,,,,,,,2699,0,45440,3387
,,,,,,,,2700,0,46592,3478
,,,,,,,,2701,0,47915,3569
,,,,,,,,2702,0,49175,3677
,,,,,,,,2703,0,49677,3722
,,,,,,,,2704,0,48888,3716
,,,,,,,,2705,0,47386,3648
,,,,,,,,2706,0,47928,3613
,,,,,,,,2707,0,46038,3549
,,,,,,,,2708,0,41509,3321
,,,,,,,,2709,0,36809,3075
,,,,,,,,2710,0,33646,2946
,,,,,,,,2711,0,31832,2857
,,,,,,,,2712,0,30784,2796
,,,,,,,,2713,0,30416,2761
,,,,,,,,2714,0,30878,2774
,,,,,,,,2715,0,33021,2852
,,,,,,,,2716,0,37659,3040
,,,,,,,,2717,0,38895,3102
,,,,,,,,2718,0,39663,3136
,,,,,,,,2719,0,41255,3224
,,,,,,,,2720,0,43055,3322
,,,,,,,,2721,0,44682,3424
,,,,,,,,2722,0,46374,3532
,,,,,,,,2723,0,48469,3694
,,,,,,,,2724,0,50524,3851
,,,,,,,,2725,0,53033,4021
,,,,,,,,2726,0,55244,4175
,,,,,,,,2727,0,55809,4236
,,,,,,,,2728,0,54877,4221
,,,,,,,,2729,0,52877,4137
,,,,,,,,2730,0,52951,4060
,,,,,,,,2731,0,51039,3951
,,,,,,,,2732,0,46302,3676
,,,,,,,,2733,0,41146,3396
,,,,,,,,2734,0,37503,3206
,,,,,,,,2735,0,35336,3090
,,,,,,,,2736,0,33940,3009
,,,,,,,,2737,0,33344,2959
,,,,,,,,2738,0,33651,2946
,,,,,,,,2739,0,36020,3003
,,,,,,,,2740,0,40500,3162
,,,,,,,,2741,0,41968,3214
,,,,,,,,2742,0,42957,3279
,,,,,,,,2743,0,44880,3394
,,,,,,,,2744,0,47471,3573
,,,,,,,,2745,0,50019,3759
,,,,,,,,2746,0,52837,3938
,,,,,,,,2747,0,55990,4167
,,,,,,,,2748,0,58863,4399
,,,,,,,,2749,0,61530,4580
,,,,,,,,2750,0,63445,4755
,,,,,,,,2751,0,63804,4793
,,,,,,,,2752,0,62217,4719
,,,,,,,,2753,0,59430,4572
,,,,,,,,2754,0,59122,4411
,,,,,,,,2755,0,56787,4260
,,,,,,,,2756,0,51808,3962
,,,,,,,,2757,0,46184,3662
,,,,,,,,2758,0,41972,3457
,,,,,,,,2759,0,39266,3312
,,,,,,,,2760,0,37434,3208
,,,,,,,,2761,0,36374,3136
,,,,,,,,2762,0,36243,3092
,,,,,,,,2763,0,38263,3125
,,,,,,,,2764,0,42663,3273
,,,,,,,,2765,0,43832,3320
,,,,,,,,2766,0,44906,3408
,,,,,,,,2767,0,47206,3561
,,,,,,,,2768,0,50091,3739
,,,,,,,,2769,0,52898,3932
,,,,,,,,2770,0,55642,4096
,,,,,,,,2771,0,58640,4262
,,,,,,,,2772,0,61115,4380
,,,,,,,,2773,0,63065,4485
,,,,,,,,2774,0,63813,4557
,,,,,,,,2775,0,63172,4512
,,,,,,,,2776,0,60708,4392
,,,,,,,,2777,0,58276,4270
,,,,,,,,2778,0,58434,4206
,,,,,,,,2779,0,56207,4110
,,,,,,,,2780,0,51457,3850
,,,,,,,,2781,0,46186,3575
,,,,,,,,2782,0,42199,3381
,,,,,,,,2783,0,39434,3237
,,,,,,,,2784,0,37654,3145
,,,,,,,,2785,0,36532,3078
,,,,,,,,2786,0,36311,3051
,,,,,,,,2787,0,38212,3090
,,,,,,,,2788,0,42295,3239
,,,,,,,,2789,0,43534,3291
,,,,,,,,2790,0,44827,3367
,,,,,,,,2791,0,46823,3489
,,,,,,,,2792,0,49195,3644
,,,,,,,,2793,0,51492,3781
,,,,,,,,2794,0,53636,3921
,,,,,,,,2795,0,56115,4116
,,,,,,,,2796,0,58236,4274
,,,,,,,,2797,0,60039,4418
,,,,,,,,2798,0,61308,4531
,,,,,,,,2799,0,60811,4512
,,,,,,,,2800,0,58436,4412
,,,,,,,,2801,0,55498,4267
,,,,,,,,2802,0,55049,4113
,,,,,,,,2803,0,53261,3989
,,,,,,,,2804,0,49760,3760
,,,,,,,,2805,0,45772,3522
,,,,,,,,2806,0,42043,3319
,,,,,,,,2807,0,39275,3174
,,,,,,,,2808,0,37326,3076
,,,,,,,,2809,0,36254,2996
,,,,,,,,2810,0,35555,2948
,,,,,,,,2811,0,35864,2946
,,,,,,,,2812,0,36815,2995
,,,,,,,,2813,0,37817,3005
,,,,,,,,2814,0,40742,3143
