Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0
2658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0016,0.4351,0.6442
2659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1775,0.4351,0.7089
2660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3111,0.4351,0.7248
2661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7261,0.4351,0.7304
2662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6608,0.4351,0.721
2663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3098,0.4351,0.6928
2664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3157,0.4351,0.6345
2665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0841,0.4351,0.5269
2666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0965,0.4351,0.3353
2667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1727,0.4351,0.1103
2668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1716,0.4351,0
2669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2071,0.4351,0
2670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3326,0.4351,0
2671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.47,0.4351,0
2672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3713,0.4351,0
2673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3503,0.4351,0
2674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3377,0.4351,0
2675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3586,0.4351,0
2676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2274,0.4351,0
2677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2423,0.4351,0
2678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3779,0.4351,0
2679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1906,0.4351,0.2108
2680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0997,0.4351,0.4108
2681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0139,0.4351,0.5634
2682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.4351,0.6322
2683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0003,0.4351,0.6714
2684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0001,0.4351,0.6894
2685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0047,0.4351,0.7047
2686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0585,0.4351,0.7226
2687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2192,0.4351,0.6795
2688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3821,0.4351,0.6304
2689,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3397,0.4351,0.5234
2690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2256,0.4351,0.3423
2691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1322,0.4351,0.1128
2692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2013,0.4351,0
2693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2136,0.4351,0
2694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2432,0.4351,0
2695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3074,0.4351,0
2696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3518,0.4351,0
2697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4025,0.4351,0
2698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5135,0.4351,0
2699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4551,0.4351,0
2700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4764,0.4351,0
2701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4705,0.4351,0
2702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4027,0.4357,0
2703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2717,0.4362,0.1222
2704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2665,0.4368,0.308
2705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4365,0.4373,0.4833
2706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4747,0.4379,0.5831
2707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4582,0.4384,0.6565
2708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6122,0.439,0.6653
2709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7638,0.4396,0.6591
2710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.762,0.4401,0.6486
2711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4256,0.4407,0.6074
2712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5101,0.4412,0.5632
2713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4447,0.4418,0.468
2714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5648,0.4423,0.3032
2715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.495,0.4429,0.0613
2716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5278,0.4434,0
2717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4986,0.444,0
2718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5601,0.4445,0
2719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5129,0.4451,0
2720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4804,0.4456,0
2721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5166,0.4462,0
2722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5453,0.4467,0
2723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4313,0.4473,0
2724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4082,0.4478,0
2725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5017,0.4484,0
2726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4381,0.4489,0
2727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3607,0.4495,0.2523
2728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2297,0.45,0.4327
2729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0333,0.4506,0.5251
2730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0349,0.4511,0.6525
2731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0045,0.4517,0.6978
2732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0234,0.4522,0.5502
2733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596,0.4528,0.5525
2734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0389,0.4533,0.6405
2735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0496,0.4539,0.4894
2736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0803,0.4544,0.3849
2737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1909,0.455,0.3119
2738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0697,0.4555,0.2038
2739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1494,0.4561,0.0113
2740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1968,0.4566,0
2741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2647,0.4572,0
2742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1378,0.4577,0
2743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1194,0.4583,0
2744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0557,0.4589,0
2745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.329,0.4594,0
2746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2734,0.46,0
2747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0284,0.4605,0
2748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.344,0.4611,0
2749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0502,0.4616,0
2750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.4622,0
2751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1844,0.4627,0.0153
2752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0399,0.4633,0.1208
2753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0134,0.4638,0.214
2754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0027,0.4644,0.2976
2755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0146,0.4649,0.3962
2756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0222,0.4655,0.5213
2757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0363,0.466,0.588
2758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0994,0.4666,0.4569
2759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5975,0.4671,0.4284
2760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3473,0.4677,0.4318
2761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3202,0.4682,0.308
2762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5361,0.4688,0.178
2763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8072,0.4693,0.0337
2764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7568,0.4699,0
2765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.4704,0
2766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8558,0.471,0
2767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865,0.4715,0
2768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6026,0.4721,0
2769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5437,0.4726,0
2770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6631,0.4732,0
2771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5585,0.4737,0
2772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8065,0.4743,0
2773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.808,0.4748,0
2774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8104,0.4754,0
2775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.4759,0.1753
2776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8355,0.4765,0.3378
2777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8555,0.477,0.5399
2778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.773,0.4776,0.6218
2779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8388,0.4782,0.6562
2780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7817,0.4787,0.6535
2781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7693,0.4793,0.6475
2782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4959,0.4798,0.6605
2783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4471,0.4804,0.6277
2784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6391,0.4809,0.5573
2785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5367,0.4815,0.4657
2786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.367,0.482,0.305
2787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5603,0.4826,0.0755
2788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5316,0.4831,0
2789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6263,0.4837,0
2790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.804,0.4842,0
2791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8468,0.4848,0
2792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7497,0.4853,0
2793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7017,0.4859,0
2794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6708,0.4864,0
2795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4589,0.487,0
2796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3572,0.4875,0
2797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2991,0.4881,0
2798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3928,0.4886,0
2799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1768,0.4892,0.2269
2800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0483,0.4897,0.3998
2801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0326,0.4903,0.5541
2802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0005,0.4908,0.6418
2803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0086,0.4914,0.7011
2804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0124,0.4919,0.7255
2805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0107,0.4925,0.7315
2806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0435,0.493,0.7465
2807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.065,0.4936,0.6941
2808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0561,0.4941,0.6343
2809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0369,0.4947,0.5296
2810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0424,0.4952,0.351
2811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0627,0.4958,0.1301
2812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0923,0.4963,0
2813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0884,0.4969,0
2814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.085,0.4975,0
2815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0494,0.498,0
2816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1832,0.4986,0
2817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1295,0.4991,0
2818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0802,0.4997,0
2819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2311,0.5002,0
2820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1312,0.5008,0
2821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.055,0.5013,0
2822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0454,0.5019,0
2823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0262,0.5024,0.2678
2824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003,0.503,0.4494
2825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0062,0.5035,0.5872
2826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0366,0.5041,0.6597
2827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2457,0.5046,0.7096
2828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.353,0.5052,0.726
2829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3035,0.5057,0.7368
2830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3309,0.5063,0.748
2831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0839,0.5068,0.7052
2832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0051,0.5074,0.6465
2833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0479,0.5079,0.5423
2834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2937,0.5085,0.3566
2835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2258,0.509,0.1526
2836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1093,0.5096,0
2837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0644,0.5101,0
2838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.068,0.5107,0
2839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0739,0.5112,0
2840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.249,0.5118,0
2841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3098,0.5123,0
2842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.394,0.5129,0
2843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4709,0.5134,0
2844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.306,0.514,0
2845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2664,0.5145,0
2846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2194,0.5151,0
2847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2106,0.5156,0.2645
2848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0539,0.5162,0.4316
2849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0024,0.5168,0.5748
2850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2232,0.5173,0.6568
2851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6719,0.5179,0.6988
2852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7552,0.5184,0.7023
2853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7241,0.519,0.7058
2854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7446,0.5195,0.7245
2855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7718,0.5201,0.6853
2856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.5206,0.6302
2857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5189,0.5212,0.5297
2858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2011,0.5217,0.3526
2859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1824,0.5223,0.1454
2860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0685,0.5228,0
2861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0632,0.5234,0
2862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0511,0.5239,0
2863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0195,0.5245,0
2864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0054,0.525,0
2865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0022,0.5256,0
2866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0071,0.5261,0
2867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5267,0
2868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0462,0.5272,0
2869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0312,0.5278,0
2870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0124,0.5283,0
2871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0064,0.5289,0.2549
2872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0009,0.5294,0.4128
2873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1182,0.53,0.5665
2874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0772,0.5305,0.6418
2875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2387,0.5311,0.6951
2876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2719,0.5316,0.7059
2877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0687,0.5322,0.7099
2878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0554,0.5327,0.7182
2879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0712,0.5333,0.6661
2880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0805,0.5338,0.5993
2881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0747,0.5344,0.4956
2882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0737,0.5349,0.3034
2883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0713,0.5355,0.1148
2884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0526,0.5361,0
2885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072,0.5366,0
2886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0867,0.5372,0
2887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1575,0.5377,0
2888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2087,0.5383,0
2889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3588,0.5388,0
2890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3558,0.5394,0
2891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4285,0.5399,0
2892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4135,0.5405,0
2893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5324,0.541,0
2894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4861,0.5416,0
2895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5053,0.5421,0.1957
2896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4388,0.5427,0.3803
2897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3475,0.5432,0.5212
2898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4281,0.5438,0.599
2899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4428,0.5443,0.6479
2900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2763,0.5449,0.6542
2901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4065,0.5454,0.6223
2902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5206,0.546,0.5976
2903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2197,0.5465,0.5653
2904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745,0.5471,0.5579
2905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6414,0.5476,0.4343
2906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5629,0.5482,0.3009
2907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.651,0.5487,0.0856
2908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5803,0.5493,0
2909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.548,0.5498,0
2910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6059,0.5504,0
2911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6388,0.5509,0
2912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4832,0.5515,0
