Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,1445,14670,19661,10606,15218,26125,12663
,,,,,,,,1446,15612,18841,11568,15503,29574,13737
,,,,,,,,1447,17870,20299,12857,15590,33772,15253
,,,,,,,,1448,19518,22118,13884,15880,35935,16243
,,,,,,,,1449,18559,21460,14266,15535,35791,16236
,,,,,,,,1450,17658,21040,14184,15232,35013,16152
,,,,,,,,1451,17306,21855,14028,15260,34961,16341
,,,,,,,,1452,18464,23738,14228,15933,35526,16888
,,,,,,,,1453,19920,25761,14471,16968,35691,17277
,,,,,,,,1454,21095,28110,14470,18197,35365,17355
,,,,,,,,1455,22991,31570,14538,19719,35694,18013
,,,,,,,,1456,25838,36271,14979,22088,37975,19401
,,,,,,,,1457,27890,39139,15876,24759,41193,21094
,,,,,,,,1458,29156,40916,16942,26525,43704,22422
,,,,,,,,1459,26805,37617,17428,26861,41355,20568
,,,,,,,,1460,24920,34973,16251,24656,36873,18282
,,,,,,,,1461,23746,33323,14526,21543,34464,17333
,,,,,,,,1462,22032,30919,13426,19843,31365,16024
,,,,,,,,1463,19528,27406,12198,18055,28197,14565
,,,,,,,,1464,17732,24884,11264,16590,25955,13669
,,,,,,,,1465,16288,22857,10607,15765,24401,12800
,,,,,,,,1466,15233,21377,10214,15029,23699,12333
,,,,,,,,1467,14624,20523,10050,14642,23383,12019
,,,,,,,,1468,14457,20288,10022,14641,23999,12056
,,,,,,,,1469,14371,19329,10391,15156,25677,12467
,,,,,,,,1470,14478,18314,11296,15355,29245,13491
,,,,,,,,1471,15351,19465,12603,15361,33671,14971
,,,,,,,,1472,16476,21382,13698,15573,36179,15950
,,,,,,,,1473,15857,21222,14203,15429,36233,15995
,,,,,,,,1474,15745,21139,14221,15216,35291,16019
,,,,,,,,1475,16368,22250,13984,15052,34970,16270
,,,,,,,,1476,17802,24127,14151,15779,35107,16752
,,,,,,,,1477,18881,25899,14293,16858,34903,17127
,,,,,,,,1478,20310,27920,14289,17151,34180,17142
,,,,,,,,1479,22200,31125,14223,18903,34171,17726
,,,,,,,,1480,25288,35779,14587,21821,35963,18804
,,,,,,,,1481,27525,38627,15471,24286,38717,20273
,,,,,,,,1482,28800,40417,16495,25986,41286,21497
,,,,,,,,1483,26754,37545,16847,26237,39447,19736
,,,,,,,,1484,24448,34309,15699,23829,35489,17558
,,,,,,,,1485,23198,32555,14188,20885,33243,16701
,,,,,,,,1486,21661,30397,13189,19412,30620,15546
,,,,,,,,1487,19776,27752,12069,17774,27830,14173
,,,,,,,,1488,18000,25260,11208,16261,25802,13213
,,,,,,,,1489,16975,23822,10739,15722,25700,13234
,,,,,,,,1490,15401,21614,10754,15395,24274,12292
,,,,,,,,1491,14816,20792,10343,14633,24313,12074
,,,,,,,,1492,14373,20170,10407,14466,24354,11991
,,,,,,,,1493,13995,18881,10484,14379,25009,12124
,,,,,,,,1494,13169,16946,10858,13770,26920,12582
,,,,,,,,1495,11913,16055,11521,13203,29522,13206
,,,,,,,,1496,11442,16026,12265,13165,32071,13494
,,,,,,,,1497,11677,16722,12996,13350,34541,14243
,,,,,,,,1498,12984,18754,13749,14141,36390,15526
,,,,,,,,1499,14355,20504,14215,14991,37146,16122
,,,,,,,,1500,16615,23444,14601,16005,38092,16963
,,,,,,,,1501,18242,26053,15008,17365,38171,17686
,,,,,,,,1502,20187,28168,15152,18515,37416,17737
,,,,,,,,1503,22853,30930,15081,19906,36784,17894
,,,,,,,,1504,24078,33612,15095,21409,37088,17953
,,,,,,,,1505,24581,34496,15240,22794,37633,18613
,,,,,,,,1506,24461,34327,15463,23192,37547,18541
,,,,,,,,1507,25836,36256,15673,23743,39648,19408
,,,,,,,,1508,26652,37403,16313,24410,39771,19694
,,,,,,,,1509,25605,35932,15976,23263,37788,18894
,,,,,,,,1510,23943,33600,14977,21504,35029,17689
,,,,,,,,1511,21646,30377,13788,19705,31913,16203
,,,,,,,,1512,18958,26605,12656,17945,28850,14621
,,,,,,,,1513,19536,27417,11032,18981,22289,13729
,,,,,,,,1514,18101,25403,10279,17644,20674,12858
,,,,,,,,1515,17583,24675,9854,16862,20280,12667
,,,,,,,,1516,17092,23987,9764,16630,19997,12425
,,,,,,,,1517,16237,22551,9738,16477,20067,12206
,,,,,,,,1518,14847,20580,9842,15626,20778,12492
,,,,,,,,1519,13479,18539,10064,14476,21852,12571
,,,,,,,,1520,12504,17392,10435,14408,23790,12824
,,,,,,,,1521,13319,18598,11118,15314,26361,13760
,,,,,,,,1522,15521,21293,11997,16937,28726,14909
,,,,,,,,1523,18088,24406,12761,18617,30506,16072
,,,,,,,,1524,21149,28780,13493,20412,32195,17042
,,,,,,,,1525,23790,33441,14391,22118,33878,18286
,,,,,,,,1526,25831,36887,15143,23645,34072,18879
,,,,,,,,1527,28449,40638,15450,25081,34417,19697
,,,,,,,,1528,31115,44185,15800,26501,35041,20742
,,,,,,,,1529,32496,45603,16140,27715,35999,22046
,,,,,,,,1530,31506,44214,16257,27174,36058,21980
,,,,,,,,1531,31735,44535,16173,26841,37309,22748
,,,,,,,,1532,31543,44266,16564,27349,36927,22468
,,,,,,,,1533,30021,42131,15995,25795,34318,21156
,,,,,,,,1534,27530,38634,14659,23637,30929,19748
,,,,,,,,1535,24461,34328,13257,21691,27426,18023
,,,,,,,,1536,21388,30015,12011,19749,24249,16186
,,,,,,,,1537,18531,26005,10903,17893,20858,13737
,,,,,,,,1538,17897,25115,9839,16370,20141,13275
,,,,,,,,1539,17481,24533,9661,16064,19775,12922
,,,,,,,,1540,17456,24497,9609,16070,20105,12874
,,,,,,,,1541,16967,23731,9927,16672,21267,12965
,,,,,,,,1542,16576,23781,10702,17007,23916,13919
,,,,,,,,1543,16820,25161,11702,16984,27052,14922
,,,,,,,,1544,17622,27662,12602,17283,29525,15812
,,,,,,,,1545,18189,29269,13303,18256,30255,16145
,,,,,,,,1546,18986,29701,13664,18773,30333,16357
,,,,,,,,1547,20735,30662,13785,19526,31017,17011
,,,,,,,,1548,22965,33169,14092,20918,32022,17723
,,,,,,,,1549,24389,35644,14563,22711,32737,18565
,,,,,,,,1550,25863,39262,14849,24255,32867,19059
,,,,,,,,1551,28264,42377,15105,25901,33435,19986
,,,,,,,,1552,32234,46091,15523,28033,35364,21751
,,,,,,,,1553,37551,52698,16301,30331,37931,23757
,,,,,,,,1554,38302,53751,17017,31343,39838,25232
,,,,,,,,1555,34412,48293,17112,30923,37201,22884
,,,,,,,,1556,30492,42791,15883,28368,33034,20162
,,,,,,,,1557,28859,40500,14262,25093,30562,18985
,,,,,,,,1558,26392,37038,12980,22832,27620,17558
,,,,,,,,1559,23440,32894,11802,20542,24699,15847
,,,,,,,,1560,21198,29750,10900,18570,22641,14756
,,,,,,,,1561,19250,27015,10382,17791,21181,13780
,,,,,,,,1562,18473,25925,9995,16986,20555,13186
,,,,,,,,1563,17923,25152,9767,16484,20185,12788
,,,,,,,,1564,17816,25001,9696,16452,20583,12743
,,,,,,,,1565,17585,24112,9995,16999,21816,12932
,,,,,,,,1566,17274,23562,10802,17491,24559,13810
,,,,,,,,1567,17620,24084,11869,17388,27879,15094
,,,,,,,,1568,19330,25329,12623,17372,30192,15889
,,,,,,,,1569,19828,26042,13244,17684,30533,16244
,,,,,,,,1570,20217,26701,13471,17711,30381,16424
,,,,,,,,1571,20375,28646,13570,17950,30810,17103
,,,,,,,,1572,22118,31326,13862,18854,31689,18003
,,,,,,,,1573,24426,33981,14277,19938,32398,18683
,,,,,,,,1574,26251,36780,14499,20933,32557,19014
,,,,,,,,1575,29335,40911,14707,22074,33118,19436
,,,,,,,,1576,33088,46455,15184,23974,35180,20680
,,,,,,,,1577,35700,50100,15934,26262,37770,22087
,,,,,,,,1578,36246,50867,16639,27692,39658,23319
,,,,,,,,1579,32495,45602,16771,27850,37056,21374
,,,,,,,,1580,28914,40576,15665,25856,32975,18822
,,,,,,,,1581,27466,38544,14124,22947,30760,17525
,,,,,,,,1582,25243,35425,12961,21108,27666,16354
,,,,,,,,1583,22494,31567,11632,19181,24635,14772
,,,,,,,,1584,20181,28321,10754,17584,22615,13716
,,,,,,,,1585,18652,26175,10193,16406,21283,13064
,,,,,,,,1586,17847,25044,9832,15663,20678,12596
,,,,,,,,1587,17347,24345,9657,15278,20266,12159
,,,,,,,,1588,17293,24269,9593,15348,20722,12224
,,,,,,,,1589,16942,23391,9921,15902,22036,12486
,,,,,,,,1590,16221,22450,10723,16315,24921,13278
,,,,,,,,1591,16980,23937,11800,16461,28080,14386
,,,,,,,,1592,17542,25036,12604,17151,30300,15412
,,,,,,,,1593,18031,25561,13117,17635,30600,15886
,,,,,,,,1594,18502,25991,13176,17602,30083,15799
,,,,,,,,1595,20147,27809,13192,18213,30686,16172
,,,,,,,,1596,23737,30815,13675,19541,31636,16641
,,,,,,,,1597,26781,33766,14106,21152,32247,16941
,,,,,,,,1598,28616,37231,14336,22693,32407,16922
,,,,,,,,1599,30664,41887,14565,24360,33232,17410
,,,,,,,,1600,33960,47677,15067,26623,34811,18689
,,,,,,,,1601,36688,51486,15977,28938,37819,20234
,,,,,,,,1602,37278,52314,16838,29789,39789,21633
,,,,,,,,1603,33390,46858,17012,29392,37146,19923
,,,,,,,,1604,29757,41760,15823,26891,33050,17619
,,,,,,,,1605,28202,39578,14190,23657,30707,16558
,,,,,,,,1606,25658,36007,12955,21619,27664,15341
,,,,,,,,1607,22805,32004,11637,19966,24591,13941
,,,,,,,,1608,20368,28584,10688,18184,22479,13025
,,,,,,,,1609,18723,26275,10130,17341,21079,12361
,,,,,,,,1610,17832,25024,9767,16528,20377,12014
,,,,,,,,1611,17181,24111,9549,16046,20068,11651
,,,,,,,,1612,17030,23899,9503,15959,20479,11629
,,,,,,,,1613,16815,23175,9824,16466,21649,11907
,,,,,,,,1614,16815,22556,10571,16722,24458,12899
,,,,,,,,1615,17208,23783,11674,15989,27667,14040
,,,,,,,,1616,17636,26084,12480,16335,29887,14861
,,,,,,,,1617,17607,26663,13062,17260,30269,15282
,,,,,,,,1618,17796,26957,13225,17799,30145,15169
,,,,,,,,1619,19456,28331,13313,18629,30940,15580
,,,,,,,,1620,21975,31269,13730,20095,31813,16061
,,,,,,,,1621,24394,34574,14095,21699,32677,16710
,,,,,,,,1622,27005,38332,14529,23351,33008,16790
,,,,,,,,1623,30335,43185,14807,25294,33876,17495
,,,,,,,,1624,34944,49539,15414,27507,36147,19106
,,,,,,,,1625,38156,53547,16447,29593,38899,20612
,,,,,,,,1626,38839,54505,17373,30423,40672,21957
,,,,,,,,1627,34946,49040,17546,30041,37936,20146
,,,,,,,,1628,31119,43670,16251,27367,33529,17762
,,,,,,,,1629,29269,41074,14378,24154,31048,16714
,,,,,,,,1630,26569,37287,13143,22065,28090,15433
,,,,,,,,1631,23396,32832,11885,20597,24911,13956
,,,,,,,,1632,20853,29265,10874,18730,22739,13123
,,,,,,,,1633,18823,26416,10280,17592,21335,12317
,,,,,,,,1634,17674,24803,9910,16711,20544,11971
,,,,,,,,1635,17156,24077,9701,16226,20059,11699
,,,,,,,,1636,17150,24068,9586,16113,20353,11657
,,,,,,,,1637,16822,23306,9828,16500,21448,11789
,,,,,,,,1638,16124,22237,10558,16516,23932,12626
,,,,,,,,1639,16456,22834,11542,15748,27031,13754
,,,,,,,,1640,16795,23664,12317,16027,29528,14631
,,,,,,,,1641,17285,24560,13042,16594,30043,15098
,,,,,,,,1642,18154,25984,13203,16820,30129,15020
,,,,,,,,1643,20007,28709,13381,17101,30879,15474
,,,,,,,,1644,22731,32590,13779,18143,31818,16254
,,,,,,,,1645,25354,36330,14214,19505,32763,16820
,,,,,,,,1646,28117,40235,14673,21032,33033,17121
,,,,,,,,1647,31627,45135,15028,22657,33894,17627
,,,,,,,,1648,36006,51066,15719,24685,36170,19061
,,,,,,,,1649,39204,55018,16746,26830,38764,20712
,,,,,,,,1650,39614,55593,17544,27595,40273,21951
,,,,,,,,1651,35549,49888,17351,26982,37100,19885
,,,,,,,,1652,31500,44206,15781,24428,32585,17264
,,,,,,,,1653,29586,41519,14094,21595,30157,16249
,,,,,,,,1654,26978,37861,12985,19858,27542,15209
,,,,,,,,1655,24103,33825,11819,18933,24701,13876
,,,,,,,,1656,21760,30536,10875,17564,22752,13060
,,,,,,,,1657,20427,28666,10381,16976,22209,13111
,,,,,,,,1658,18520,25991,10260,16439,20712,12320
,,,,,,,,1659,17712,24856,9829,15668,20367,12130
,,,,,,,,1660,17131,24042,9765,15421,20230,11922
,,,,,,,,1661,16378,22592,9786,15373,20407,11805
,,,,,,,,1662,14907,20592,10004,14691,21340,12156
,,,,,,,,1663,13795,19224,10281,13212,22875,12467
,,,,,,,,1664,13358,18550,10718,13024,24798,12712
,,,,,,,,1665,14605,20441,11454,13815,27199,13631
,,,,,,,,1666,16667,23846,12357,15077,29572,15088
,,,,,,,,1667,18906,27241,13079,16632,30994,15966
,,,,,,,,1668,22093,31723,13640,18280,32347,16903
,,,,,,,,1669,25421,36439,14367,20231,33791,18016
,,,,,,,,1670,27832,39850,14992,22002,33866,17956
,,,,,,,,1671,30571,43647,15263,23657,34200,18542
,,,,,,,,1672,33495,47553,15514,25260,34981,19052
,,,,,,,,1673,34635,48604,15806,26409,35893,19845
,,,,,,,,1674,33455,46948,15782,26013,35273,19814
,,,,,,,,1675,33314,46751,15581,25599,36407,20271
,,,,,,,,1676,32851,46101,15876,25542,35954,20250
,,,,,,,,1677,30737,43134,15395,23854,33521,19106
,,,,,,,,1678,28326,39751,14247,21860,30573,17701
,,,,,,,,1679,25388,35627,13050,20906,27357,16269
,,,,,,,,1680,22287,31277,11908,19078,24308,14619
,,,,,,,,1681,17321,24308,11958,16327,25445,14120
,,,,,,,,1682,15764,22123,11022,15045,23816,13526
,,,,,,,,1683,15267,21425,10529,14314,23500,13744
,,,,,,,,1684,14830,20812,10476,14095,23183,13642
,,,,,,,,1685,14567,20442,10432,13938,23218,13404
,,,,,,,,1686,14587,19637,10544,14148,24211,13654
,,,,,,,,1687,13022,17453,10944,13546,25977,13913
,,,,,,,,1688,12180,16849,11527,13099,28283,14297
,,,,,,,,1689,12193,17142,12170,12872,30598,14799
,,,,,,,,1690,12818,18393,12819,13269,32675,15563
,,,,,,,,1691,14077,20330,13508,14012,33956,16002
,,,,,,,,1692,16028,23090,13989,14982,35689,16750
,,,,,,,,1693,18171,26015,14533,16389,37047,17538
,,,,,,,,1694,20069,28528,14891,17640,37167,17693
,,,,,,,,1695,22838,32035,14987,19063,37441,18082
,,,,,,,,1696,24228,34001,15295,21002,38310,18889
,,,,,,,,1697,25841,36264,15993,21868,41388,20275
,,,,,,,,1698,28157,39514,17071,23374,42749,21252
,,,,,,,,1699,29193,40967,17415,24421,43704,22026
,,,,,,,,1700,28440,39911,17548,24413,42509,21725
,,,,,,,,1701,26433,37096,17018,23347,39532,20317
,,,,,,,,1702,24176,33927,15992,21559,36165,18832
,,,,,,,,1703,21498,30168,14659,19496,32234,17051
,,,,,,,,1704,18592,26091,13215,17458,28124,15459
,,,,,,,,1705,15933,22359,11761,15508,23835,13190
,,,,,,,,1706,15258,21412,10592,13993,22920,13095
,,,,,,,,1707,14852,20842,10397,13711,22583,13285
,,,,,,,,1708,14830,20812,10361,13618,23000,13442
,,,,,,,,1709,15062,21138,10607,13959,24128,13418
,,,,,,,,1710,16229,21033,11296,15173,27451,14334
,,,,,,,,1711,17660,21449,12728,15597,32268,15672
,,,,,,,,1712,17324,22929,14196,15453,35711,16935
,,,,,,,,1713,16260,22058,14732,14602,35430,16810
,,,,,,,,1714,15851,21618,14492,13959,34518,16565
,,,,,,,,1715,16302,22335,14266,13798,34308,16614
,,,,,,,,1716,17512,24287,14395,14378,34835,17050
,,,,,,,,1717,19452,26494,14455,15428,35195,17324
,,,,,,,,1718,22408,29210,14508,16626,35166,17391
,,,,,,,,1719,24421,33861,14516,18136,35743,18113
,,,,,,,,1720,26334,36957,14948,20938,38434,19846
,,,,,,,,1721,29373,41220,16222,22712,43379,22033
,,,,,,,,1722,33109,46463,18222,25434,47233,24392
,,,,,,,,1723,30451,42735,18867,26323,43594,22640
,,,,,,,,1724,26467,37143,17210,23646,38123,19598
,,,,,,,,1725,24566,34475,15531,21019,35353,18491
,,,,,,,,1726,22524,31610,14477,19198,32293,17183
,,,,,,,,1727,19977,28034,13237,17341,28881,15811
,,,,,,,,1728,17931,25163,12087,15962,26193,14732
,,,,,,,,1729,16264,22823,11347,14981,24397,13970
,,,,,,,,1730,15300,21472,10937,14383,23574,13854
,,,,,,,,1731,15037,21102,10699,14049,23126,14109
,,,,,,,,1732,14984,21028,10563,13958,23344,14150
,,,,,,,,1733,15039,21105,10787,14258,24112,14337
,,,,,,,,1734,16331,23035,11364,15536,27081,15256
,,,,,,,,1735,18234,26645,12743,17102,31472,16563
,,,,,,,,1736,19644,29656,14128,17729,34783,17665
,,,,,,,,1737,18047,29122,14597,17481,34399,17501
,,,,,,,,1738,15942,27288,14309,17036,33532,17151
,,,,,,,,1739,16367,27000,14111,16696,33516,17193
,,,,,,,,1740,18008,28258,14215,17417,34230,17357
,,,,,,,,1741,19677,30087,14427,18394,34765,17635
,,,,,,,,1742,21608,32471,14580,19110,34811,17680
,,,,,,,,1743,24369,34848,14684,19632,35628,18024
,,,,,,,,1744,26518,37214,15268,20866,38233,19677
,,,,,,,,1745,29466,41350,16685,22771,43160,21942
,,,,,,,,1746,33167,46545,18452,25506,46941,24259
,,,,,,,,1747,30414,42682,18797,26322,43469,22522
,,,,,,,,1748,26411,37064,17047,23635,38066,19605
,,,,,,,,1749,24567,34477,15393,21030,35396,18959
,,,,,,,,1750,22459,31517,14260,19261,32425,17089
,,,,,,,,1751,19955,28004,13024,17372,28949,15515
,,,,,,,,1752,17866,25071,11823,16159,26333,14625
,,,,,,,,1753,16393,23005,11086,15152,24556,13768
,,,,,,,,1754,15698,22030,10644,14556,23727,13711
,,,,,,,,1755,15346,21537,10386,14189,23356,13728
,,,,,,,,1756,15258,21412,10325,14152,23710,13812
,,,,,,,,1757,15179,21302,10460,14580,24723,13850
,,,,,,,,1758,16753,23377,11042,15748,28007,14648
,,,,,,,,1759,19052,26204,12352,16259,33047,16002
,,,,,,,,1760,21681,29002,13712,16195,36614,17176
,,,,,,,,1761,21546,27761,14303,15325,36110,16945
,,,,,,,,1762,20694,27230,14059,14389,34703,16602
,,,,,,,,1763,19869,27611,13954,14116,34381,16599
,,,,,,,,1764,20617,29380,14017,14777,34691,16941
,,,,,,,,1765,21443,31339,14135,15861,34908,17261
,,,,,,,,1766,22805,33038,14261,17379,34686,17539
,,,,,,,,1767,24854,35360,14285,19292,35496,17960
,,,,,,,,1768,26842,37670,14868,20893,38351,19631
,,,,,,,,1769,29707,41689,16194,22715,43756,21709
,,,,,,,,1770,33382,46846,18113,25417,47947,24103
,,,,,,,,1771,30550,42873,18714,26074,44750,22311
,,,,,,,,1772,26428,37088,16997,23329,39361,19240
,,,,,,,,1773,24558,34464,15357,20718,36789,17966
,,,,,,,,1774,22337,31346,14338,19029,33681,16747
,,,,,,,,1775,19978,28036,13159,17203,30147,15209
,,,,,,,,1776,17886,25100,11977,15977,27483,14239
,,,,,,,,1777,16361,22959,11290,14959,25774,13553
,,,,,,,,1778,15616,21915,10890,14390,25012,13415
,,,,,,,,1779,15105,21198,10689,14146,24637,13512
,,,,,,,,1780,14945,20973,10643,14109,25051,13554
,,,,,,,,1781,14944,20972,10829,14385,26150,13657
,,,,,,,,1782,16290,22876,11434,15561,29476,14503
,,,,,,,,1783,18107,26304,12873,17582,34607,15823
,,,,,,,,1784,19553,29353,14375,18437,38004,17140
,,,,,,,,1785,18109,29415,14884,18142,37532,17041
,,,,,,,,1786,17312,28960,14565,17621,36582,16605
,,,,,,,,1787,17742,29824,14405,17415,36470,16788
,,,,,,,,1788,18708,31226,14519,17771,37014,17160
,,,,,,,,1789,19976,31741,14616,18392,37679,17405
,,,,,,,,1790,21886,32138,14775,18853,37101,17596
,,,,,,,,1791,23901,33695,14758,19423,37746,17887
,,,,,,,,1792,26111,36643,15273,20558,40297,19489
,,,,,,,,1793,28913,40575,16557,22549,45321,21633
,,,,,,,,1794,32691,45877,18385,25320,48859,24033
,,,,,,,,1795,30011,42116,19050,26134,45524,22456
,,,,,,,,1796,26046,36552,17425,23511,39939,19451
,,,,,,,,1797,24635,34572,15737,20934,37324,18329
,,,,,,,,1798,22596,31711,14688,19301,34212,17000
,,,,,,,,1799,19990,28052,13508,17402,30656,15666
,,,,,,,,1800,18015,25281,12368,16082,27827,14830
,,,,,,,,1801,16377,22982,11647,15146,25873,14206
,,,,,,,,1802,15442,21672,11237,14485,24997,14062
,,,,,,,,1803,15069,21147,11041,14154,24620,14153
,,,,,,,,1804,15163,21279,11005,14120,24893,14119
,,,,,,,,1805,15446,21677,11209,14554,25845,14195
,,,,,,,,1806,16313,21451,11827,15711,28908,15128
,,,,,,,,1807,16475,21524,13151,16394,33636,16542
,,,,,,,,1808,16742,22563,14595,16210,37185,17777
,,,,,,,,1809,15710,21549,15147,15311,37076,17763
,,,,,,,,1810,14993,20846,14966,14437,36016,17329
,,,,,,,,1811,15369,21567,14691,14077,36011,17162
,,,,,,,,1812,16818,23562,14738,14609,36621,17495
,,,,,,,,1813,18445,25763,14850,15523,36906,17756
,,,,,,,,1814,20594,28572,14732,16578,36866,17736
,,,,,,,,1815,23629,32914,14842,18229,37526,18058
,,,,,,,,1816,25963,36436,15368,20646,40177,19390
,,,,,,,,1817,28829,40458,16623,22571,45246,21594
,,,,,,,,1818,32690,45875,18394,25046,48413,23998
,,,,,,,,1819,29853,41894,18794,25767,44686,22405
,,,,,,,,1820,25709,36078,17016,22965,39031,19464
,,,,,,,,1821,23991,33667,15415,20545,36498,18394
,,,,,,,,1822,22270,31252,14494,19129,33893,17288
,,,,,,,,1823,20240,28404,13482,17588,31283,15934
,,,,,,,,1824,18374,25785,12524,16353,28626,15084
,,,,,,,,1825,17575,24664,11984,15597,28331,15260
,,,,,,,,1826,16188,22717,11918,15355,26584,14714
,,,,,,,,1827,15794,22165,11459,14669,26255,14883
,,,,,,,,1828,15390,21599,11455,14459,26141,14754
,,,,,,,,1829,15162,21277,11492,14371,26462,14651
,,,,,,,,1830,15276,20863,11737,14970,28121,15075
,,,,,,,,1831,13775,19299,12394,15408,30426,15549
,,,,,,,,1832,12675,17985,13122,15171,32977,15929
,,,,,,,,1833,12526,18174,13785,14569,35258,16446
,,,,,,,,1834,13307,19476,14483,13902,37190,17184
,,,,,,,,1835,14269,21181,15070,14076,37855,17633
,,,,,,,,1836,16732,24371,15404,15024,39146,18328
,,,,,,,,1837,18828,26788,15864,16254,39930,19005
,,,,,,,,1838,20886,29225,16084,17634,39555,19142
,,,,,,,,1839,23324,32374,16060,19046,39353,19155
,,,,,,,,1840,24193,33951,16191,20736,40611,19615
,,,,,,,,1841,26014,36507,16858,21400,44004,20983
,,,,,,,,1842,28345,39778,17976,22886,44744,21998
,,,,,,,,1843,29208,40989,18178,23690,45434,22828
,,,,,,,,1844,28405,39862,18200,23549,44053,22524
,,,,,,,,1845,26535,37238,17707,22865,41293,21412
,,,,,,,,1846,24687,34645,16771,21301,38384,20254
,,,,,,,,1847,22307,31305,15445,19645,35168,18705
,,,,,,,,1848,19545,27430,14315,18220,31539,17150
,,,,,,,,1849,17396,24413,11001,15891,23123,13954
,,,,,,,,1850,16181,22707,10293,14652,21512,13190
,,,,,,,,1851,15691,22020,9944,13977,21053,13229
,,,,,,,,1852,15472,21714,9855,13809,20979,13380
,,,,,,,,1853,15206,21112,9909,13720,21096,13296
,,,,,,,,1854,14444,18763,10102,13509,22219,13581
,,,,,,,,1855,12579,16617,10641,11988,23944,14004
,,,,,,,,1856,11174,15044,11167,11375,25995,14200
,,,,,,,,1857,11271,15515,11772,11417,28211,14791
,,,,,,,,1858,12561,17433,12414,11955,30392,15553
,,,,,,,,1859,14226,19833,12979,12862,31607,16137
,,,,,,,,1860,15957,22301,13493,14226,33156,16908
,,,,,,,,1861,18266,25609,13992,15723,34407,17877
,,,,,,,,1862,20237,28413,14385,17411,34431,18108
,,,,,,,,1863,22689,31788,14398,19107,34316,18410
,,,,,,,,1864,25069,35208,14512,21485,34956,18850
,,,,,,,,1865,25948,36415,14830,22564,37066,19761
,,,,,,,,1866,25856,36284,15535,22949,37830,19738
,,,,,,,,1867,28088,39417,15877,23334,39639,21280
,,,,,,,,1868,27963,39242,16166,23055,38119,20879
,,,,,,,,1869,25967,36442,15428,21611,34879,19460
,,,,,,,,1870,24054,33756,14193,19922,31701,18231
,,,,,,,,1871,21463,30119,13001,18846,28098,16722
,,,,,,,,1872,18739,26298,11827,17078,24836,15017
,,,,,,,,1873,16041,22510,10657,15610,21101,12787
,,,,,,,,1874,15541,21810,9568,14079,20389,12462
,,,,,,,,1875,15087,21172,9395,13685,20040,12329
,,,,,,,,1876,15139,21246,9459,13802,20585,12705
,,,,,,,,1877,15320,21349,9803,14378,21917,13015
,,,,,,,,1878,15425,20419,10664,15270,25102,13981
,,,,,,,,1879,15675,21188,11981,15125,28831,15377
,,,,,,,,1880,16169,22399,12958,14836,31399,16320
,,,,,,,,1881,15537,21932,13311,14474,31412,16017
,,,,,,,,1882,15248,21757,13304,14160,31017,15891
,,,,,,,,1883,16236,23284,13167,14208,31297,16046
,,,,,,,,1884,17759,25424,13287,15027,31980,16453
,,,,,,,,1885,19473,27812,13560,16233,32409,16933
,,,,,,,,1886,21415,30424,13695,17657,32143,17187
,,,,,,,,1887,24307,34301,13777,19424,32582,17790
,,,,,,,,1888,28101,39464,14171,22253,34653,19366
,,,,,,,,1889,29995,42094,14994,24585,37984,21099
,,,,,,,,1890,31045,43567,16300,26218,41545,22355
,,,,,,,,1891,29704,41684,16873,26451,39332,21176
,,,,,,,,1892,26158,36709,15499,23203,33670,18206
,,,,,,,,1893,24231,34005,13670,20180,30592,17102
,,,,,,,,1894,22183,31131,12404,18400,27544,15828
,,,,,,,,1895,19856,27865,11182,16851,24579,14443
,,,,,,,,1896,18003,25264,10310,15502,22553,13564
,,,,,,,,1897,16737,23489,9772,14928,21127,12887
,,,,,,,,1898,15980,22425,9488,14365,20462,12526
,,,,,,,,1899,15397,21609,9310,14019,20116,12318
,,,,,,,,1900,15358,21554,9354,14063,20614,12626
,,,,,,,,1901,15501,21603,9655,14589,21950,12904
,,,,,,,,1902,15735,20786,10491,15240,25084,13995
,,,,,,,,1903,16180,21640,11827,15121,28859,15365
,,,,,,,,1904,16644,22998,12764,14902,31493,16470
,,,,,,,,1905,15921,22425,13146,14593,31530,16245
,,,,,,,,1906,15567,22174,13155,14432,31182,16180
,,,,,,,,1907,16520,23614,13067,14433,31561,16287
,,,,,,,,1908,18065,25759,13228,15320,32259,16698
,,,,,,,,1909,19785,28114,13468,16526,32941,17066
,,,,,,,,1910,21697,30674,13632,17897,32793,17206
,,,,,,,,1911,24724,34746,13663,19504,33401,17858
,,,,,,,,1912,28584,40142,14080,22255,35770,19568
,,,,,,,,1913,30655,43021,14929,24586,39415,21208
,,,,,,,,1914,31852,44699,16241,26216,42818,22513
,,,,,,,,1915,30452,42736,16822,26356,39895,21420
,,,,,,,,1916,26598,37327,15368,23159,34122,18539
,,,,,,,,1917,24597,34519,13523,20269,31077,17096
,,,,,,,,1918,22596,31710,12381,18428,28080,16025
,,,,,,,,1919,20187,28329,11269,16893,25150,14605
,,,,,,,,1920,18197,25537,10414,15416,22914,13595
,,,,,,,,1921,16917,23740,9863,14823,21315,12814
,,,,,,,,1922,16004,22459,9478,14260,20548,12406
