,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,small_hydroelectric,small_hydroelectric,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,geothermal,geothermal,hydroelectric_pumped_storage,hydroelectric_pumped_storage,nuclear,onshore_wind_turbine,solar_photovoltaic,biomass,biomass,conventional_hydroelectric,hydroelectric_pumped_storage,hydroelectric_pumped_storage,onshore_wind_turbine,solar_photovoltaic,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_floating_offshore_wind,new_utility_pv,battery,nuclear,naturalgas_ccs100,naturalgas_ccccsavgcf,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_onshore_wind,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,new_utility_pv,battery,nuclear,naturalgas_ccs100,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT,new_biogas_CCGT
975,1,1,0.159,1,1,1,1,0.1959,1,1,0.7104,1,1,0.159,1,1,1,1,0.474491999,1,1,0.639779216,1,1,0.454,1,1,0.269467236,0.691356912,1,1,0.284,1,1,1,1,1,0.149356003,0.68294995,1,1,0.378,1,1,1,1,1,0.0764,0.7151,1,1,0.415,1,1,0.755330518,0.555849351,1,1,0.5912,0.6292,0.6817,0.5051,0.7603,0.8469,0.9971,0.9514,0.9779,1,1,1,1,0.3518,0.4842,0.4364,0.6052,0.5954,0.8231,0.8366,0.5952,0.8599,0.9487,0.7882,0.9192,0.748,1,1,1,1,0.1791,0.0489,0.1584,0.812,0.2705,0.0557,0.9735,0.8994,0.9717,0.9159,0.8752,0.969,0.9088,0.8931,1,1,1,1,0.2594,0.4798,0.1724,0.5892,0.1359,0.6039,0.5879,0.8497,0.9111,0.6309,0.8308,0.8467,0.5868,0.7149,0.9222,0.8422,0.5194,0.7911,0.6978,1,1,1,1,0.0259,0.9333,0.5611,0.3818,0.9171,1,1,1,1,0.8236,0.7707,0.7591,0.5598,0.7956,0.6476,0.8208,0.7484,0.75,0.732,0.7373,0.7077,1,1,1,1,1,1,1,1,1
976,1,1,0.159,1,1,1,1,0.1672,1,1,0.6191,1,1,0.159,1,1,1,1,0.452704063,1,1,0.528667146,1,1,0.454,1,1,0.258192994,0.560150223,1,1,0.283666667,1,1,1,1,1,0.125571938,0.557079019,1,1,0.378,1,1,1,1,1,0.1621,0.6741,1,1,0.4145,1,1,0.707344262,0.406190221,1,1,0.5451,0.987,0.699,0.9127,0.7027,0.7789,0.8863,0.8326,0.8584,1,1,1,1,0.3277,0.5284,0.4652,0.4763,0.4263,0.7557,0.7726,0.5015,0.7326,0.8377,0.7384,0.7903,0.6416,1,1,1,1,0.019,0.0489,0.0809,0.8487,0.2775,0.0617,0.8291,0.7146,0.8281,0.7533,0.7059,0.8278,0.7479,0.7244,1,1,1,1,0.2051,0.4334,0.1382,0.5721,0.1353,0.5762,0.5861,0.6324,0.8152,0.4171,0.6164,0.6279,0.3093,0.4925,0.8016,0.6002,0.3058,0.5901,0.4133,1,1,1,1,0.0293,0.8603,0.5165,0.3847,0.7645,1,1,1,1,0.8077,0.7326,0.7036,0.6628,0.7404,0.6971,0.7862,0.5562,0.5314,0.5367,0.5361,0.5123,1,1,1,1,1,1,1,1,1
977,1,1,0.159,1,1,1,1,0.0819,1,1,0.4419,1,1,0.159,1,1,1,1,0.472102276,1,1,0.347325097,1,1,0.453,1,1,0.240035209,0.336204984,1,1,0.283666667,1,1,1,1,1,0.123855028,0.302751568,1,1,0.377,1,1,1,1,1,0.4012,0.6174,1,1,0.414,1,1,0.555454492,0.080191418,1,1,0.6485,0.9881,0.8027,0.9359,0.8164,0.5747,0.664,0.592,0.6249,1,1,1,1,0.4442,0.4556,0.4875,0.2609,0.2296,0.5223,0.5303,0.2535,0.5014,0.5931,0.5272,0.5689,0.4613,1,1,1,1,0.001,0.065,0.0451,0.8522,0.2819,0.0875,0.5846,0.3435,0.5846,0.4642,0.3594,0.5844,0.4602,0.4052,1,1,1,1,0.1721,0.3766,0.1402,0.4783,0.1746,0.5583,0.5102,0.2775,0.5342,0.1364,0.2396,0.2637,0.0813,0.1481,0.5309,0.2511,0.0873,0.236,0.1495,1,1,1,1,0.0753,0.9275,0.6556,0.4153,0.4055,1,1,1,1,0.4752,0.4523,0.4727,0.5719,0.5842,0.5924,0.6767,0.0925,0,0.077,0.0587,0.003,1,1,1,1,1,1,1,1,1
978,1,1,0.159,1,1,1,1,0.0017,1,1,0.1318,1,1,0.159,1,1,1,1,0.355053488,1,1,0.058675322,1,1,0.453,1,1,0.267050805,0.005451261,1,1,0.283666667,1,1,1,1,1,0.126505173,0,1,1,0.377,1,1,1,1,1,0.6094,0.5201,1,1,0.414,1,1,0.438290297,0,1,1,0.7984,0.9823,0.916,0.9392,0.8814,0.1611,0.2898,0.1842,0.2481,1,1,1,1,0.4248,0.5323,0.4829,0,0,0.0059,0.0074,0,0.0886,0.0916,0.0789,0.1814,0.0254,1,1,1,1,0.1161,0.0561,0.1296,0.8513,0.2953,0.0821,0.0193,0,0.0149,0,0,0.016,0,0,1,1,1,1,0.3204,0.3306,0.2657,0.3495,0.2582,0.5698,0.3535,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1348,0.9109,0.5975,0.3818,0,1,1,1,1,0.301,0.3093,0.3266,0.5041,0.4565,0.4994,0.6165,0,0,0,0,0,1,1,1,1,1,1,1,1,1
979,1,1,0.159,1,1,1,1,0.0017,1,1,0,1,1,0.159,1,1,1,1,0.454921343,1,1,0,1,1,0.453,1,1,0.309089024,0,1,1,0.283666667,1,1,1,1,1,0.125918251,0,1,1,0.377,1,1,1,1,1,0.6155,0.3552,1,1,0.414,1,1,0.259321889,0,1,1,0.7051,0.9971,0.8133,0.9763,0.743,0,0,0,0,1,1,1,1,0.4941,0.6301,0.5852,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.134,0.0881,0.2119,0.8537,0.3738,0.0976,0,0,0,0,0,0,0,0,1,1,1,1,0.3004,0.2932,0.2873,0.2452,0.224,0.5001,0.2329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1345,0.7252,0.5051,0.3263,0,1,1,1,1,0.2662,0.2754,0.2355,0.3625,0.3558,0.2881,0.5376,0,0,0,0,0,1,1,1,1,1,1,1,1,1
980,1,1,0.16,1,1,1,1,0.0016,1,1,0,1,1,0.16,1,1,1,1,0.64506444,1,1,0,1,1,0.453,1,1,0.345390986,0,1,1,0.283666667,1,1,1,1,1,0.147390651,0,1,1,0.377,1,1,1,1,1,0.6056,0.186,1,1,0.414,1,1,0.232970557,0,1,1,0.9507,0.9823,0.9553,0.964,0.7903,0,0,0,0,1,1,1,1,0.579,0.6431,0.6405,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0587,0.1161,0.205,0.8735,0.4523,0.109,0,0,0,0,0,0,0,0,1,1,1,1,0.6593,0.1944,0.577,0.2404,0.4655,0.6372,0.1941,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1317,0.4725,0.3635,0.327,0,1,1,1,1,0.3744,0.392,0.2507,0.2172,0.3562,0.2323,0.5632,0,0,0,0,0,1,1,1,1,1,1,1,1,1
981,1,1,0.16,1,1,1,1,0.012,1,1,0,1,1,0.16,1,1,1,1,0.781550585,1,1,0,1,1,0.453,1,1,0.329447695,0,1,1,0.283666667,1,1,1,1,1,0.139395307,0,1,1,0.377,1,1,1,1,1,0.5726,0,1,1,0.414,1,1,0.270556522,0,1,1,0.987,0.9561,0.991,0.9458,0.8258,0,0,0,0,1,1,1,1,0.5934,0.6712,0.6874,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0599,0.1806,0.1191,0.8771,0.3658,0.1449,0,0,0,0,0,0,0,0,1,1,1,1,0.7537,0.2411,0.6599,0.3407,0.5486,0.6155,0.2886,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1486,0.4602,0.3961,0.3076,0,1,1,1,1,0.426,0.4435,0.316,0.1631,0.3975,0.2404,0.6103,0,0,0,0,0,1,1,1,1,1,1,1,1,1
982,1,1,0.16,1,1,1,1,0.0385,1,1,0,1,1,0.16,1,1,1,1,0.754351892,1,1,0,1,1,0.453,1,1,0.40738568,0,1,1,0.283666667,1,1,1,1,1,0.167910003,0,1,1,0.377,1,1,1,1,1,0.4796,0,1,1,0.414,1,1,0.288932076,0,1,1,0.8859,0.9989,0.9523,1,0.7994,0,0,0,0,1,1,1,1,0.5812,0.6451,0.6142,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.045,0.2427,0.1175,0.8723,0.3253,0.1584,0,0,0,0,0,0,0,0,1,1,1,1,0.7826,0.3133,0.7115,0.3931,0.6488,0.5875,0.3946,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.202,0.4736,0.4079,0.2795,0,1,1,1,1,0.607,0.5557,0.4388,0.1839,0.4865,0.2674,0.6504,0,0,0,0,0,1,1,1,1,1,1,1,1,1
983,1,1,0.16,1,1,1,1,0.0565,1,1,0,1,1,0.16,1,1,1,1,0.803454217,1,1,0,1,1,0.453,1,1,0.333792755,0,1,1,0.283333333,1,1,1,1,1,0.176614438,0,1,1,0.376,1,1,1,1,1,0.3287,0,1,1,0.4135,1,1,0.275223103,0,1,1,0.7969,1,0.825,1,0.7869,0,0,0,0,1,1,1,1,0.6393,0.6588,0.6158,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0197,0.2907,0.0708,0.8792,0.2965,0.1817,0,0,0,0,0,0,0,0,1,1,1,1,0.8041,0.3244,0.7657,0.3803,0.7732,0.5847,0.3857,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.1955,0.4387,0.328,0.2606,0,1,1,1,1,0.7122,0.6622,0.5574,0.131,0.5799,0.1526,0.7119,0,0,0,0,0,1,1,1,1,1,1,1,1,1
984,1,1,0.16,1,1,1,1,0.0895,1,1,0,1,1,0.16,1,1,1,1,0.801351725,1,1,0,1,1,0.452,1,1,0.331447862,0,1,1,0.283333333,1,1,1,1,1,0.169686381,0,1,1,0.376,1,1,1,1,1,0.2448,0,1,1,0.413,1,1,0.304679625,0,1,1,0.7148,1,0.6463,1,0.7388,0,0,0,0,1,1,1,1,0.6191,0.7187,0.5262,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0318,0.3673,0.0966,0.8791,0.2921,0.2104,0,0,0,0,0,0,0,0,1,1,1,1,0.8011,0.3262,0.7129,0.3561,0.717,0.5904,0.383,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2407,0.356,0.2822,0.2281,0,1,1,1,1,0.8198,0.7517,0.6714,0.1506,0.6727,0.145,0.7839,0,0,0,0,0,1,1,1,1,1,1,1,1,1
985,1,1,0.161,1,1,1,1,0.1498,1,1,0,1,1,0.161,1,1,1,1,0.800368304,1,1,0,1,1,0.452,1,1,0.29993046,0,1,1,0.283333333,1,1,1,1,1,0.13703259,0,1,1,0.376,1,1,1,1,1,0.3686,0,1,1,0.413,1,1,0.336643401,0,1,1,0.6011,1,0.5265,1,0.6703,0,0,0,0,1,1,1,1,0.6376,0.6795,0.5486,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0183,0.3279,0.0741,0.8811,0.2877,0.2192,0,0,0,0,0,0,0,0,1,1,1,1,0.7884,0.2543,0.6895,0.2185,0.6598,0.5196,0.2189,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.2458,0.4042,0.2771,0.2106,0,1,1,1,1,0.8356,0.7794,0.7357,0.1876,0.7449,0.1394,0.8175,0,0,0,0,0,1,1,1,1,1,1,1,1,1
986,1,1,0.161,1,1,1,1,0.0598,1,1,0,1,1,0.161,1,1,1,1,0.769929525,1,1,0,1,1,0.452,1,1,0.355285716,0,1,1,0.283333333,1,1,1,1,1,0.094009448,0,1,1,0.376,1,1,1,1,1,0.4153,0,1,1,0.413,1,1,0.367184332,0,1,1,0.6613,0.9868,0.5437,0.9904,0.6421,0,0,0,0,1,1,1,1,0.5974,0.7041,0.5522,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0069,0.3375,0.0735,0.8753,0.3014,0.2519,0,0,0,0,0,0,0,0,1,1,1,1,0.8234,0.1822,0.7354,0.1635,0.6958,0.5847,0.1804,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3087,0.4382,0.3356,0.2426,0,1,1,1,1,0.8399,0.8205,0.7886,0.1841,0.8044,0.1274,0.8503,0,0,0,0,0,1,1,1,1,1,1,1,1,1
987,1,1,0.161,1,1,1,1,0.0544,1,1,0,1,1,0.161,1,1,1,1,0.696545158,1,1,0,1,1,0.452,1,1,0.363365449,0,1,1,0.283333333,1,1,1,1,1,0.103102006,0,1,1,0.376,1,1,1,1,1,0.3055,0,1,1,0.413,1,1,0.515591403,0,1,1,0.5953,0.9561,0.4989,0.9549,0.5596,0,0,0,0,1,1,1,1,0.5854,0.7694,0.4704,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0436,0.3287,0.0932,0.8744,0.2705,0.2316,0,0,0,0,0,0,0,0,1,1,1,1,0.7971,0.186,0.7077,0.174,0.6725,0.6006,0.1899,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3533,0.423,0.3304,0.2311,0,1,1,1,1,0.84,0.8141,0.8243,0.2208,0.8401,0.2415,0.8686,0,0,0,0,0,1,1,1,1,1,1,1,1,1
988,1,1,0.161,1,1,1,1,0.022,1,1,0,1,1,0.161,1,1,1,1,0.714659243,1,1,0,1,1,0.452,1,1,0.36484996,0,1,1,0.283333333,1,1,1,1,1,0.089319699,0,1,1,0.376,1,1,1,1,1,0.3726,0,1,1,0.413,1,1,0.562900977,0,1,1,0.5153,0.8575,0.4273,0.8622,0.5124,0,0,0,0,1,1,1,1,0.6227,0.821,0.4482,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0392,0.4058,0.082,0.8749,0.2264,0.2551,0,0,0,0,0,0,0,0,1,1,1,1,0.7977,0.1789,0.6967,0.1589,0.6512,0.5953,0.1618,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.3637,0.3665,0.293,0.2158,0,1,1,1,1,0.8427,0.8075,0.82,0.3484,0.8413,0.4048,0.8746,0,0,0,0,0,1,1,1,1,1,1,1,1,1
989,1,1,0.161,1,1,1,1,0.0134,1,1,0,1,1,0.161,1,1,1,1,0.773478668,1,1,0,1,1,0.452,1,1,0.349825445,0,1,1,0.283,1,1,1,1,1,0.057427342,0,1,1,0.375,1,1,1,1,1,0.4475,0,1,1,0.4125,1,1,0.658803105,0,1,1,0.4913,0.4207,0.496,0.2927,0.5071,0,0,0,0,1,1,1,1,0.6275,0.7572,0.5004,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0297,0.5304,0.114,0.8456,0.3103,0.3355,0,0,0,0,0,0,0,0,1,1,1,1,0.8033,0.1486,0.6836,0.1211,0.6127,0.6501,0.1316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4772,0.2334,0.2179,0.166,0,1,1,1,1,0.8394,0.8032,0.8007,0.4186,0.8254,0.5388,0.8621,0,0,0,0,0,1,1,1,1,1,1,1,1,1
990,1,1,0.162,1,1,1,1,0.0312,1,1,0,1,1,0.162,1,1,1,1,0.81381619,1,1,0,1,1,0.451,1,1,0.395911277,0,1,1,0.282666667,1,1,1,1,1,0.049211492,0,1,1,0.375,1,1,1,1,1,0.2992,0.0243,1,1,0.412,1,1,0.539256888,0,1,1,0.4072,0.7037,0.5172,0.6319,0.5103,0,0,0,0,1,1,1,1,0.634,0.72,0.5637,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0063,0.481,0.0968,0.8567,0.3259,0.2551,0,0,0,0,0,0,0,0,1,1,1,1,0.7498,0.1277,0.6221,0.0955,0.5397,0.6555,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4893,0.1721,0.2893,0.1671,0,1,1,1,1,0.8373,0.7966,0.7899,0.5055,0.8228,0.5368,0.8583,0,0,0,0,0,1,1,1,1,1,1,1,1,1
991,1,1,0.162,1,1,1,1,0.0038,1,1,0,1,1,0.162,1,1,1,1,0.611180995,1,1,0,1,1,0.451,1,1,0.372653925,0,1,1,0.282666667,1,1,1,1,1,0.040403566,0.001403965,1,1,0.375,1,1,1,1,1,0.2659,0.296,1,1,0.412,1,1,0.632633934,0,1,1,0.1957,0.6714,0.3269,0.5936,0.3652,0,0,0,0,1,1,1,1,0.5152,0.7168,0.5209,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.006,0.3819,0.0773,0.8613,0.3023,0.2118,0,0,0,0,0,0,0,0,1,1,1,1,0.7751,0.1462,0.6419,0.1002,0.5555,0.6482,0.0836,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4888,0.0927,0.2506,0.166,0,1,1,1,1,0.8414,0.8221,0.8108,0.6487,0.8318,0.6444,0.8744,0,0,0,0,0,1,1,1,1,1,1,1,1,1
992,1,1,0.162,1,1,1,1,0.0009,1,1,0,1,1,0.162,1,1,1,1,0.64689966,1,1,0.051037105,1,1,0.451,1,1,0.387285421,0.059635085,1,1,0.282666667,1,1,1,1,1,0.034619369,0.211118714,1,1,0.375,1,1,1,1,1,0.23,0.4466,1,1,0.412,1,1,0.522483784,0.254221683,1,1,0.1439,0.6703,0.3416,0.5974,0.2669,0,0,0,0,1,1,1,1,0.5837,0.6836,0.5262,0.2419,0.2524,0.1409,0.1438,0.231,0,0.0539,0.2075,0,0.0005,1,1,1,1,0.0025,0.3109,0.0783,0.8505,0.2864,0.2108,0,0.1033,0,0,0.1264,0,0,0.1307,1,1,1,1,0.7585,0.1589,0.6404,0.1409,0.5645,0.6917,0.117,0.3909,0.1547,0.3288,0.4248,0.3503,0.3168,0.3205,0.1491,0.3119,0.3134,0.4105,0.3115,1,1,1,1,0.4191,0.0937,0.3805,0.2206,0,1,1,1,1,0.84,0.8156,0.7923,0.758,0.7964,0.6612,0.8532,0.273,0.2865,0.3249,0.3584,0.2472,1,1,1,1,1,1,1,1,1
993,1,1,0.162,1,1,1,1,0.0016,1,1,0.2737,1,1,0.162,1,1,1,1,0.690887127,1,1,0.378622912,1,1,0.451,1,1,0.3980178,0.336704352,1,1,0.282666667,1,1,1,1,1,0.033875576,0.551075117,1,1,0.375,1,1,1,1,1,0.1499,0.558,1,1,0.412,1,1,0.451112217,0.449393711,1,1,0.1705,0.7577,0.3828,0.7159,0.216,0.3948,0.4187,0.4435,0.3643,1,1,1,1,0.5737,0.5944,0.4198,0.6018,0.6132,0.5388,0.5427,0.6061,0.4583,0.5455,0.5842,0.4858,0.4147,1,1,1,1,0.0086,0.4154,0.1066,0.8425,0.2473,0.2501,0.4268,0.5255,0.4096,0.4503,0.5209,0.3845,0.4374,0.5293,1,1,1,1,0.8075,0.1819,0.6987,0.1605,0.613,0.523,0.1665,0.7214,0.5538,0.6716,0.719,0.6555,0.6481,0.6629,0.5559,0.5959,0.647,0.707,0.6596,1,1,1,1,0.3828,0.0384,0.3397,0.2765,0.034,1,1,1,1,0.8405,0.8272,0.7509,0.7107,0.7203,0.611,0.8179,0.5514,0.5665,0.5752,0.5831,0.49,1,1,1,1,1,1,1,1,1
994,1,1,0.162,1,1,1,1,0.0009,1,1,0.5323,1,1,0.162,1,1,1,1,0.560801362,1,1,0.588952833,1,1,0.451,1,1,0.346495195,0.547572851,1,1,0.283,1,1,1,1,1,0.063236667,0.795417962,1,1,0.375,1,1,1,1,1,0.1324,0.6225,1,1,0.412,1,1,0.385499193,0.526573664,1,1,0.2207,0.8443,0.3942,0.8381,0.253,0.7179,0.7373,0.7323,0.7345,1,1,1,1,0.4505,0.5078,0.4079,0.8278,0.8387,0.8068,0.8035,0.8354,0.7181,0.8078,0.8228,0.7478,0.6906,1,1,1,1,0.0154,0.3605,0.0883,0.851,0.1804,0.1986,0.6355,0.7394,0.6121,0.7244,0.7464,0.6553,0.7123,0.7613,1,1,1,1,0.5454,0.3856,0.4617,0.3422,0.3769,0.3689,0.3163,0.909,0.8293,0.8767,0.8973,0.8348,0.8496,0.8702,0.8236,0.781,0.8468,0.8931,0.8644,1,1,1,1,0.3886,0.0651,0.3784,0.4012,0.2006,1,1,1,1,0.8304,0.8053,0.7432,0.5541,0.7075,0.3514,0.7852,0.6107,0.5643,0.6626,0.7076,0.6087,1,1,1,1,1,1,1,1,1
995,1,1,0.163,1,1,1,1,0.0008,1,1,0.6821,1,1,0.163,1,1,1,1,0.41230268,1,1,0.713242839,1,1,0.451,1,1,0.323625504,0.642297605,1,1,0.283,1,1,1,1,1,0.054649821,0.951028877,1,1,0.374,1,1,1,1,1,0.2,0.6581,1,1,0.412,1,1,0.437470416,0.590472871,1,1,0.1415,0.8092,0.2228,0.7759,0.0998,0.8984,0.9137,0.9004,0.9133,1,1,1,1,0.3727,0.4581,0.3145,0.9605,0.9712,0.9553,0.948,0.9647,0.8754,0.9566,0.9618,0.9224,0.8191,1,1,1,1,0.0009,0.2439,0.0307,0.8209,0.0774,0.1379,0.7114,0.9049,0.7967,0.8833,0.8893,0.8465,0.8727,0.8944,1,1,1,1,0.5712,0.3704,0.4885,0.2984,0.3863,0.3679,0.2553,0.9547,0.9853,0.9933,0.9964,0.879,0.9664,0.9853,0.9786,0.8735,0.9649,0.9936,0.9765,1,1,1,1,0.3402,0.0161,0.2391,0.3548,0.2518,1,1,1,1,0.8266,0.8023,0.8037,0.3621,0.7967,0.2167,0.8284,0.7827,0.6491,0.7681,0.733,0.6924,1,1,1,1,1,1,1,1,1
996,1,1,0.163,1,1,1,1,0.0261,1,1,0.7663,1,1,0.163,1,1,1,1,0.484969176,1,1,0.786608306,1,1,0.45,1,1,0.379690167,0.687328709,1,1,0.282666667,1,1,1,1,1,0.071505088,1.024917736,1,1,0.374,1,1,1,1,1,0.2599,0.6886,1,1,0.411,1,1,0.451266612,0.715181437,1,1,0.0761,0.635,0.0789,0.5363,0.0589,0.9903,0.9943,0.985,0.9975,1,1,1,1,0.41,0.4155,0.3191,0.9996,1,1,1,1,0.9483,0.9999,0.9999,0.9899,0.9083,1,1,1,1,0.0003,0.2663,0.0116,0.8174,0.0488,0.1288,0.9394,0.9863,0.92,0.9594,0.9712,0.9007,0.9523,0.9775,1,1,1,1,0.6219,0.3009,0.4808,0.2163,0.3281,0.3004,0.1904,0.9605,1,1,1,0.9186,0.9998,0.9999,1,0.903,0.9993,1,0.9993,1,1,1,1,0.2024,0.0061,0.1137,0.2736,0.3357,1,1,1,1,0.8261,0.8052,0.8128,0.2525,0.7946,0.1937,0.8259,0.9298,0.7912,0.8979,0.8857,0.818,1,1,1,1,1,1,1,1,1
997,1,1,0.163,1,1,1,1,0.0013,1,1,0.7876,1,1,0.163,1,1,1,1,0.480983485,1,1,0.807724917,1,1,0.45,1,1,0.420381461,0.705983056,1,1,0.282666667,1,1,1,1,1,0.049501099,1.046803693,1,1,0.374,1,1,1,1,1,0.254,0.6968,1,1,0.411,1,1,0.445382795,0.76307041,1,1,0.2034,0.5686,0.1619,0.5042,0.0893,0.9983,1,0.9941,0.9997,1,1,1,1,0.3954,0.3812,0.3286,0.9995,1,1,1,1,0.9848,1,1,0.9989,0.9537,1,1,1,1,0.0137,0.2811,0.0253,0.7435,0.0488,0.1296,0.9744,0.9976,0.9662,0.9758,0.9904,0.9496,0.968,0.9913,1,1,1,1,0.464,0.2151,0.3922,0.1588,0.2593,0.2181,0.1264,0.9834,1,1,1,0.9322,1,1,1,0.9077,0.9999,1,1,1,1,1,1,0.2387,0.0103,0.2097,0.3831,0.4606,1,1,1,1,0.8226,0.823,0.8325,0.3056,0.8263,0.1469,0.8529,0.9723,0.864,0.9743,0.9844,0.864,1,1,1,1,1,1,1,1,1
998,1,1,0.163,1,1,1,1,0.0006,1,1,0.7896,1,1,0.163,1,1,1,1,0.341354785,1,1,0.805090636,1,1,0.45,1,1,0.390365857,0.697405102,1,1,0.282333333,1,1,1,1,1,0.03208018,1.021136818,1,1,0.374,1,1,1,1,1,0.2124,0.7141,1,1,0.411,1,1,0.444871254,0.717071219,1,1,0.148,0.5273,0.1004,0.4649,0.0591,0.9985,1,0.9951,0.9997,1,1,1,1,0.3434,0.346,0.2678,0.9989,0.9996,1,1,1,1,1,1,1,0.9927,1,1,1,1,0.0164,0.2423,0.0544,0.7087,0.0574,0.1234,0.9443,0.9912,0.9324,0.9604,0.9763,0.9412,0.9475,0.9785,1,1,1,1,0.4167,0.0932,0.3755,0.0919,0.2616,0.2683,0.0965,0.9082,1,1,0.9901,0.8662,0.9926,0.9999,1,0.8607,0.9955,0.9878,0.999,1,1,1,1,0.3151,0.0125,0.1876,0.3699,0.4802,1,1,1,1,0.8223,0.8175,0.8404,0.2111,0.8512,0.0893,0.8701,0.92,0.8092,0.9213,0.9326,0.8042,1,1,1,1,1,1,1,1,1
