,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
406,0.6966,1,0.163437325,1,1,1,1,1,0.3698,1,0.0,1,1,1,0.8054,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1993,0.2358,0.2018,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
407,0.7043,1,0.163085161,1,1,1,1,1,0.3892,1,0.0,1,1,1,0.8058,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.465,0.5899,0.5344,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
408,0.6777,1,0.162732996,1,1,1,1,1,0.358,1,0.0,1,1,1,0.7719,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7125,0.8642,0.811,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
409,0.6303,1,0.162380832,1,1,1,1,1,0.3848,1,0.0,1,1,1,0.7757,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9716,0.9951,0.9937,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
410,0.621,1,0.162028667,1,1,1,1,1,0.3432,1,0.0,1,1,1,0.7996,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
411,0.7445,1,0.161676503,1,1,1,1,1,0.2711,1,0.0,1,1,1,0.7995,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,0.998,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
412,0.8257,1,0.161324338,1,1,1,1,1,0.2912,1,0.0,1,1,1,0.7969,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9846,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
413,0.6835,1,0.160972174,1,1,1,1,1,0.2108,1,0.0,1,1,1,0.7972,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9551,0.9932,0.9915,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
414,0.6607,1,0.160620009,1,1,1,1,1,0.2208,1,0.0094,1,1,1,0.7039,0.1487,1,1,1,1,1,1,0.0005,0.0071,0.0384,0.0102,1,1,1,1,1,1,1,1,0.774,0.8891,0.8554,0.1177,0.0234,1,1,1,1,1,1,1,1,1,1,1,1,0.174,0.0782,1,1
415,0.7181,1,0.160267845,1,1,1,1,1,0.3171,1,0.2758,1,1,1,0.6709,0.4161,1,1,1,1,1,1,0.5079,0.5032,0.498,0.4616,1,1,1,1,1,1,1,1,0.813,0.8559,0.879,0.5162,0.4484,1,1,1,1,1,1,1,1,1,1,1,1,0.5451,0.5144,1,1
416,0.7779,1,0.15991568,1,1,1,1,1,0.3671,1,0.4802,1,1,1,0.5115,0.5845,1,1,1,1,1,1,0.7603,0.7587,0.7549,0.7288,1,1,1,1,1,1,1,1,0.8629,0.8475,0.8846,0.7226,0.7161,1,1,1,1,1,1,1,1,1,1,1,1,0.7672,0.7483,1,1
417,0.8218,1,0.159563515,1,1,1,1,1,0.2868,1,0.6007,1,1,1,0.3696,0.6966,1,1,1,1,1,1,0.9183,0.9166,0.9156,0.9105,1,1,1,1,1,1,1,1,0.6404,0.6858,0.6494,0.8537,0.8397,1,1,1,1,1,1,1,1,1,1,1,1,0.9043,0.886,1,1
418,0.7827,1,0.159211351,1,1,1,1,1,0.2701,1,0.6549,1,1,1,0.3239,0.7256,1,1,1,1,1,1,0.9711,0.968,0.9659,0.9586,1,1,1,1,1,1,1,1,0.7192,0.7564,0.7144,0.9112,0.8843,1,1,1,1,1,1,1,1,1,1,1,1,0.9439,0.9351,1,1
419,0.7901,1,0.158859186,1,1,1,1,1,0.1949,1,0.6811,1,1,1,0.2559,0.7306,1,1,1,1,1,1,0.991,0.986,0.981,0.9757,1,1,1,1,1,1,1,1,0.54,0.4955,0.4851,0.9247,0.8921,1,1,1,1,1,1,1,1,1,1,1,1,0.9536,0.9395,1,1
420,0.7302,1,0.158507022,1,1,1,1,1,0.2299,1,0.6773,1,1,1,0.1582,0.7286,1,1,1,1,1,1,0.9931,0.9903,0.9861,0.9842,1,1,1,1,1,1,1,1,0.6921,0.6403,0.6455,0.9135,0.8836,1,1,1,1,1,1,1,1,1,1,1,1,0.9474,0.9356,1,1
421,0.6874,1,0.158154857,1,1,1,1,1,0.2465,1,0.6744,1,1,1,0.1642,0.7216,1,1,1,1,1,1,0.9804,0.9804,0.9772,0.9822,1,1,1,1,1,1,1,1,0.8968,0.908,0.9247,0.9,0.8531,1,1,1,1,1,1,1,1,1,1,1,1,0.935,0.9072,1,1
422,0.6314,1,0.157802693,1,1,1,1,1,0.2083,1,0.6026,1,1,1,0.1318,0.6782,1,1,1,1,1,1,0.925,0.9263,0.931,0.9385,1,1,1,1,1,1,1,1,0.5876,0.645,0.6583,0.8232,0.7661,1,1,1,1,1,1,1,1,1,1,1,1,0.8667,0.7919,1,1
423,0.5777,1,0.157450528,1,1,1,1,1,0.1805,1,0.4776,1,1,1,0.1566,0.5498,1,1,1,1,1,1,0.7799,0.7778,0.7806,0.792,1,1,1,1,1,1,1,1,0.6705,0.7805,0.7619,0.6583,0.5994,1,1,1,1,1,1,1,1,1,1,1,1,0.7289,0.5603,1,1
424,0.4921,1,0.157098364,1,1,1,1,1,0.1751,1,0.2555,1,1,1,0.1782,0.3609,1,1,1,1,1,1,0.526,0.5233,0.5258,0.5407,1,1,1,1,1,1,1,1,0.825,0.9602,0.938,0.3846,0.3449,1,1,1,1,1,1,1,1,1,1,1,1,0.482,0.3581,1,1
425,0.3032,1,0.156746199,1,1,1,1,1,0.1659,1,0.0,1,1,1,0.2109,0.0,1,1,1,1,1,1,0.0,0.0,0.0116,0.029,1,1,1,1,1,1,1,1,0.907,0.9215,0.9599,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
426,0.1996,1,0.156394035,1,1,1,1,1,0.2615,1,0.0,1,1,1,0.2324,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
427,0.124,1,0.15604187,1,1,1,1,1,0.2824,1,0.0,1,1,1,0.2669,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
428,0.165,1,0.155689706,1,1,1,1,1,0.1895,1,0.0,1,1,1,0.2413,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8925,0.9634,0.9219,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
429,0.1682,1,0.155337541,1,1,1,1,1,0.2129,1,0.0,1,1,1,0.2684,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8811,0.9308,0.8989,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
430,0.1995,1,0.154985377,1,1,1,1,1,0.2179,1,0.0,1,1,1,0.298,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8965,0.9373,0.9146,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
431,0.2417,1,0.154633212,1,1,1,1,1,0.2473,1,0.0,1,1,1,0.3093,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.93,0.976,0.9455,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
432,0.2168,1,0.154281047,1,1,1,1,1,0.1975,1,0.0,1,1,1,0.3018,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8713,0.91,0.907,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
433,0.2045,1,0.153928883,1,1,1,1,1,0.1564,1,0.0,1,1,1,0.2958,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8378,0.6989,0.8691,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
434,0.2042,1,0.153576718,1,1,1,1,1,0.1369,1,0.0,1,1,1,0.3137,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7329,0.7331,0.7822,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
435,0.2224,1,0.153224554,1,1,1,1,1,0.1348,1,0.0,1,1,1,0.2681,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6901,0.7762,0.7677,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
436,0.2862,1,0.152872389,1,1,1,1,1,0.1835,1,0.0,1,1,1,0.3216,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7778,0.8533,0.8268,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
437,0.2722,1,0.152520225,1,1,1,1,1,0.1612,1,0.0,1,1,1,0.2653,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4759,0.5389,0.5255,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
438,0.3254,1,0.15216806,1,1,1,1,1,0.1559,1,0.0848,1,1,1,0.2722,0.1092,1,1,1,1,1,1,0.0002,0.0051,0.0259,0.0115,1,1,1,1,1,1,1,1,0.5772,0.6928,0.672,0.2445,0.1422,1,1,1,1,1,1,1,1,1,1,1,1,0.0998,0.0906,1,1
439,0.3553,1,0.151815896,1,1,1,1,1,0.1113,1,0.3693,1,1,1,0.2291,0.4029,1,1,1,1,1,1,0.5487,0.5477,0.5418,0.5237,1,1,1,1,1,1,1,1,0.4672,0.6085,0.5711,0.6021,0.4656,1,1,1,1,1,1,1,1,1,1,1,1,0.4837,0.4564,1,1
440,0.3941,1,0.151463731,1,1,1,1,1,0.131,1,0.5536,1,1,1,0.1694,0.5817,1,1,1,1,1,1,0.802,0.8,0.7936,0.7785,1,1,1,1,1,1,1,1,0.3526,0.5856,0.467,0.8254,0.6943,1,1,1,1,1,1,1,1,1,1,1,1,0.7313,0.6626,1,1
441,0.3851,1,0.151111567,1,1,1,1,1,0.1479,1,0.6638,1,1,1,0.1961,0.7024,1,1,1,1,1,1,0.9524,0.95,0.9475,0.9345,1,1,1,1,1,1,1,1,0.1584,0.2579,0.218,0.9516,0.761,1,1,1,1,1,1,1,1,1,1,1,1,0.8884,0.8363,1,1
442,0.4456,1,0.150759402,1,1,1,1,1,0.1081,1,0.7033,1,1,1,0.1807,0.7308,1,1,1,1,1,1,0.9983,0.998,0.9975,0.99,1,1,1,1,1,1,1,1,0.1014,0.1354,0.1382,0.9824,0.8204,1,1,1,1,1,1,1,1,1,1,1,1,0.9586,0.905,1,1
443,0.4319,1,0.150407238,1,1,1,1,1,0.1052,1,0.7165,1,1,1,0.0754,0.7714,1,1,1,1,1,1,1.0,1.0,1.0,0.9999,1,1,1,1,1,1,1,1,0.1537,0.1756,0.1856,0.9895,0.7976,1,1,1,1,1,1,1,1,1,1,1,1,0.9937,0.9607,1,1
444,0.4491,1,0.150055073,1,1,1,1,1,0.1321,1,0.7105,1,1,1,0.029,0.7695,1,1,1,1,1,1,1.0,1.0,0.9997,0.999,1,1,1,1,1,1,1,1,0.1327,0.0547,0.0731,0.9818,0.8211,1,1,1,1,1,1,1,1,1,1,1,1,0.9932,0.972,1,1
445,0.4379,1,0.149702909,1,1,1,1,1,0.1637,1,0.6973,1,1,1,0.0116,0.7562,1,1,1,1,1,1,0.9998,0.9997,0.9981,0.9954,1,1,1,1,1,1,1,1,0.1706,0.0229,0.0405,0.9672,0.7902,1,1,1,1,1,1,1,1,1,1,1,1,0.9799,0.9691,1,1
446,0.4375,1,0.149350744,1,1,1,1,1,0.2716,1,0.6243,1,1,1,0.005,0.7066,1,1,1,1,1,1,0.9591,0.9586,0.9539,0.9467,1,1,1,1,1,1,1,1,0.2047,0.0188,0.0456,0.8904,0.7278,1,1,1,1,1,1,1,1,1,1,1,1,0.9182,0.9086,1,1
447,0.4415,1,0.148998579,1,1,1,1,1,0.2014,1,0.4849,1,1,1,0.0057,0.5886,1,1,1,1,1,1,0.8039,0.8023,0.799,0.795,1,1,1,1,1,1,1,1,0.2544,0.0238,0.0898,0.7165,0.5208,1,1,1,1,1,1,1,1,1,1,1,1,0.766,0.7527,1,1
448,0.4076,1,0.148646415,1,1,1,1,1,0.2605,1,0.2717,1,1,1,0.0049,0.3773,1,1,1,1,1,1,0.5318,0.5287,0.5268,0.531,1,1,1,1,1,1,1,1,0.2686,0.0226,0.1664,0.4239,0.2653,1,1,1,1,1,1,1,1,1,1,1,1,0.4975,0.4833,1,1
449,0.3478,1,0.14829425,1,1,1,1,1,0.4376,1,0.0,1,1,1,0.0096,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0012,1,1,1,1,1,1,1,1,0.3924,0.1837,0.3026,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
450,0.2565,1,0.147942086,1,1,1,1,1,0.3887,1,0.0,1,1,1,0.0366,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.37,0.3939,0.3314,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
451,0.265,1,0.147589921,1,1,1,1,1,0.2443,1,0.0,1,1,1,0.0421,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.41,0.5436,0.368,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
452,0.3523,1,0.147237757,1,1,1,1,1,0.1966,1,0.0,1,1,1,0.0544,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3814,0.5471,0.3464,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
453,0.4251,1,0.146885592,1,1,1,1,1,0.2314,1,0.0,1,1,1,0.0516,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.373,0.5592,0.425,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
454,0.4256,1,0.146533428,1,1,1,1,1,0.2922,1,0.0,1,1,1,0.0746,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3097,0.3984,0.3269,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
455,0.483,1,0.146181263,1,1,1,1,1,0.2443,1,0.0,1,1,1,0.0862,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2519,0.324,0.2449,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
456,0.4135,1,0.145829099,1,1,1,1,1,0.1575,1,0.0,1,1,1,0.0793,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1554,0.1918,0.1266,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
457,0.4228,1,0.145476934,1,1,1,1,1,0.2012,1,0.0,1,1,1,0.1292,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.203,0.2814,0.1391,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
458,0.4447,1,0.14512477,1,1,1,1,1,0.2686,1,0.0,1,1,1,0.1383,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3407,0.36,0.229,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
459,0.4061,1,0.144772605,1,1,1,1,1,0.2814,1,0.0,1,1,1,0.1177,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4268,0.5486,0.4258,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
460,0.4113,1,0.144420441,1,1,1,1,1,0.2945,1,0.0,1,1,1,0.1624,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6523,0.8524,0.7014,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
461,0.3852,1,0.144068276,1,1,1,1,1,0.267,1,0.0,1,1,1,0.1702,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8225,0.9257,0.8907,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
462,0.3761,1,0.143716112,1,1,1,1,1,0.265,1,0.1319,1,1,1,0.2006,0.1292,1,1,1,1,1,1,0.0028,0.0156,0.0397,0.0173,1,1,1,1,1,1,1,1,0.7867,0.9334,0.8968,0.2488,0.2548,1,1,1,1,1,1,1,1,1,1,1,1,0.1449,0.1702,1,1
463,0.4159,1,0.143363947,1,1,1,1,1,0.257,1,0.4069,1,1,1,0.2151,0.436,1,1,1,1,1,1,0.5347,0.5343,0.5328,0.5194,1,1,1,1,1,1,1,1,0.602,0.7051,0.6956,0.6172,0.611,1,1,1,1,1,1,1,1,1,1,1,1,0.5622,0.5694,1,1
464,0.3547,1,0.143011782,1,1,1,1,1,0.1556,1,0.5884,1,1,1,0.1652,0.6213,1,1,1,1,1,1,0.794,0.7923,0.7882,0.7792,1,1,1,1,1,1,1,1,0.3306,0.3919,0.3917,0.8364,0.8309,1,1,1,1,1,1,1,1,1,1,1,1,0.7989,0.7977,1,1
465,0.2842,1,0.142659618,1,1,1,1,1,0.1619,1,0.7014,1,1,1,0.0554,0.7268,1,1,1,1,1,1,0.9395,0.9385,0.9347,0.9306,1,1,1,1,1,1,1,1,0.4616,0.488,0.5179,0.9562,0.9497,1,1,1,1,1,1,1,1,1,1,1,1,0.9372,0.932,1,1
466,0.2019,1,0.142307453,1,1,1,1,1,0.155,1,0.7403,1,1,1,0.0522,0.7646,1,1,1,1,1,1,0.99,0.9892,0.9864,0.9846,1,1,1,1,1,1,1,1,0.4537,0.496,0.5115,0.9886,0.9827,1,1,1,1,1,1,1,1,1,1,1,1,0.9839,0.9801,1,1
467,0.1805,1,0.141955289,1,1,1,1,1,0.1275,1,0.7422,1,1,1,0.0754,0.7724,1,1,1,1,1,1,0.9997,0.9995,0.9987,0.9972,1,1,1,1,1,1,1,1,0.304,0.3612,0.3555,0.9941,0.9869,1,1,1,1,1,1,1,1,1,1,1,1,0.9931,0.9931,1,1
468,0.168,1,0.141603124,1,1,1,1,1,0.227,1,0.7409,1,1,1,0.0822,0.7665,1,1,1,1,1,1,0.9999,1.0,0.9982,0.9944,1,1,1,1,1,1,1,1,0.4094,0.5631,0.512,0.9896,0.9839,1,1,1,1,1,1,1,1,1,1,1,1,0.9896,0.9866,1,1
469,0.1325,1,0.14125096,1,1,1,1,1,0.2584,1,0.7286,1,1,1,0.1149,0.7496,1,1,1,1,1,1,0.9883,0.9881,0.9921,0.9826,1,1,1,1,1,1,1,1,0.357,0.4859,0.4471,0.9709,0.9698,1,1,1,1,1,1,1,1,1,1,1,1,0.9754,0.9702,1,1
470,0.1216,1,0.140898795,1,1,1,1,1,0.2685,1,0.6535,1,1,1,0.1199,0.7018,1,1,1,1,1,1,0.9228,0.9229,0.9257,0.8601,1,1,1,1,1,1,1,1,0.2451,0.3497,0.3167,0.8871,0.8924,1,1,1,1,1,1,1,1,1,1,1,1,0.9106,0.9061,1,1
471,0.1101,1,0.140546631,1,1,1,1,1,0.3176,1,0.5116,1,1,1,0.17,0.5767,1,1,1,1,1,1,0.7638,0.7461,0.7469,0.6809,1,1,1,1,1,1,1,1,0.2405,0.3147,0.286,0.7089,0.7209,1,1,1,1,1,1,1,1,1,1,1,1,0.7489,0.7446,1,1
472,0.0751,1,0.140194466,1,1,1,1,1,0.2584,1,0.2884,1,1,1,0.1556,0.3614,1,1,1,1,1,1,0.4726,0.4522,0.455,0.4502,1,1,1,1,1,1,1,1,0.3278,0.3583,0.3637,0.4126,0.4382,1,1,1,1,1,1,1,1,1,1,1,1,0.4751,0.4798,1,1
473,0.074,1,0.139842302,1,1,1,1,1,0.2723,1,0.0,1,1,1,0.097,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.012,1,1,1,1,1,1,1,1,0.2508,0.2306,0.2586,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
474,0.208,1,0.139490137,1,1,1,1,1,0.2335,1,0.0,1,1,1,0.1557,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1984,0.1943,0.2065,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
475,0.2852,1,0.139137973,1,1,1,1,1,0.1298,1,0.0,1,1,1,0.2639,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1336,0.1162,0.1259,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
476,0.3646,1,0.138785808,1,1,1,1,1,0.1526,1,0.0,1,1,1,0.3139,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1443,0.1646,0.1621,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
477,0.479,1,0.138433644,1,1,1,1,1,0.1594,1,0.0,1,1,1,0.4517,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1557,0.1793,0.1697,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
478,0.5251,1,0.138081479,1,1,1,1,1,0.1611,1,0.0,1,1,1,0.5582,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1838,0.1844,0.1839,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
479,0.6078,1,0.137729314,1,1,1,1,1,0.1313,1,0.0,1,1,1,0.5931,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2172,0.1835,0.2025,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
480,0.6333,1,0.13737715,1,1,1,1,1,0.125,1,0.0,1,1,1,0.6085,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1968,0.1588,0.1803,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
481,0.6176,1,0.137024985,1,1,1,1,1,0.1259,1,0.0,1,1,1,0.6775,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2212,0.1857,0.2116,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
482,0.5763,1,0.136672821,1,1,1,1,1,0.1258,1,0.0,1,1,1,0.6655,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2484,0.255,0.2662,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
483,0.5008,1,0.136320656,1,1,1,1,1,0.128,1,0.0,1,1,1,0.6446,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2711,0.3303,0.3241,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
484,0.4534,1,0.135968492,1,1,1,1,1,0.1253,1,0.0,1,1,1,0.57,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2606,0.3359,0.3213,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
485,0.3342,1,0.135616327,1,1,1,1,1,0.1376,1,0.0,1,1,1,0.4857,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4415,0.4952,0.475,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
486,0.3138,1,0.135264163,1,1,1,1,1,0.1141,1,0.0468,1,1,1,0.5126,0.1224,1,1,1,1,1,1,0.0065,0.022,0.0196,0.0068,1,1,1,1,1,1,1,1,0.4641,0.5086,0.49,0.2121,0.1107,1,1,1,1,1,1,1,1,1,1,1,1,0.0906,0.0567,1,1
487,0.2975,1,0.134911998,1,1,1,1,1,0.1212,1,0.2748,1,1,1,0.5504,0.4256,1,1,1,1,1,1,0.5374,0.5356,0.5306,0.4867,1,1,1,1,1,1,1,1,0.4133,0.4558,0.4393,0.57,0.4822,1,1,1,1,1,1,1,1,1,1,1,1,0.5407,0.495,1,1
488,0.1897,1,0.134559834,1,1,1,1,1,0.1545,1,0.4628,1,1,1,0.5791,0.6047,1,1,1,1,1,1,0.794,0.7898,0.7862,0.7442,1,1,1,1,1,1,1,1,0.5978,0.6948,0.6621,0.7764,0.6497,1,1,1,1,1,1,1,1,1,1,1,1,0.7849,0.6994,1,1
489,0.0781,1,0.134207669,1,1,1,1,1,0.3102,1,0.6152,1,1,1,0.5187,0.6932,1,1,1,1,1,1,0.8801,0.88,0.8852,0.8526,1,1,1,1,1,1,1,1,0.7978,0.7705,0.7809,0.9049,0.824,1,1,1,1,1,1,1,1,1,1,1,1,0.891,0.8847,1,1
