Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Representative_Periods,Hours_per_period,Representative_Period_Index,Representative_Period_Weight,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,965,12349,17318,11198,18768,24880,12909
,,,,,,,,966,11826,15038,12266,20418,27433,13770
,,,,,,,,967,10670,13931,13241,19394,30803,14131
,,,,,,,,968,9581,12836,13508,17550,32561,14325
,,,,,,,,969,8706,11948,13357,16198,32255,14558
,,,,,,,,970,8428,11758,13080,15289,31289,14567
,,,,,,,,971,8644,12152,12804,14798,30315,14401
,,,,,,,,972,9201,12964,12549,14692,29137,14357
,,,,,,,,973,10393,14568,12288,14842,28133,14138
,,,,,,,,974,12430,17246,12029,15482,27179,14022
,,,,,,,,975,14856,20690,11893,16667,26715,13806
,,,,,,,,976,15790,22159,11922,18231,26642,13936
,,,,,,,,977,15851,22243,12361,19166,27665,14663
,,,,,,,,978,16876,23683,13060,20377,29862,15035
,,,,,,,,979,17422,24448,13083,20410,30380,14813
,,,,,,,,980,17004,23862,12930,20172,30072,14540
,,,,,,,,981,16484,23133,12661,19767,29531,14150
,,,,,,,,982,15750,22104,12200,18938,28489,13508
,,,,,,,,983,14760,20713,11576,18059,26776,12809
,,,,,,,,984,13785,19346,11077,17352,25170,12548
,,,,,,,,985,12993,18233,10817,16927,24141,12444
,,,,,,,,986,12458,17484,10738,16778,23568,12594
,,,,,,,,987,12136,17032,10698,16763,23374,12669
,,,,,,,,988,12001,16842,10777,16945,23428,12744
,,,,,,,,989,12098,16967,11014,17557,23921,12916
,,,,,,,,990,11451,14539,11475,18147,24959,13230
,,,,,,,,991,9578,12292,12036,17175,26458,13320
,,,,,,,,992,8066,10702,12431,16267,28123,13689
,,,,,,,,993,7523,10315,12680,15452,29294,14001
,,,,,,,,994,7353,10422,12698,14911,29798,14000
,,,,,,,,995,7567,10939,12547,14469,29548,13802
,,,,,,,,996,8090,11748,12192,14210,28775,13430
,,,,,,,,997,9060,13167,11834,14320,27776,13048
,,,,,,,,998,10744,15494,11540,14902,26962,12910
,,,,,,,,999,13063,18620,11372,16082,26377,12753
,,,,,,,,1000,14236,19978,11470,17556,26272,13045
,,,,,,,,1001,14382,20184,11954,18549,26869,13821
,,,,,,,,1002,15566,21845,12598,20073,28441,14206
,,,,,,,,1003,16446,23080,12605,20211,28517,14032
,,,,,,,,1004,16180,22706,12382,19900,27882,13791
,,,,,,,,1005,15781,22146,12153,19565,27195,13447
,,,,,,,,1006,15139,21245,11637,18831,26076,12922
,,,,,,,,1007,14291,20056,11076,18014,24525,12448
,,,,,,,,1008,13384,18782,10650,17546,23081,12055
,,,,,,,,1009,12227,17158,10140,16917,21959,11838
,,,,,,,,1010,11845,16622,10020,16774,21436,11930
,,,,,,,,1011,11561,16224,9991,16723,21257,12027
,,,,,,,,1012,11462,16085,10093,16954,21390,12101
,,,,,,,,1013,11460,15792,10321,17426,21776,12257
,,,,,,,,1014,9907,12521,10662,17086,22734,12325
,,,,,,,,1015,7949,10082,11082,16036,24114,12295
,,,,,,,,1016,6474,8446,11465,15220,25565,12636
,,,,,,,,1017,6062,8106,11652,14535,26572,12642
,,,,,,,,1018,5875,8135,11651,14051,26877,12603
,,,,,,,,1019,5906,8357,11459,13641,26467,12439
,,,,,,,,1020,6411,9112,11270,13486,25847,12485
,,,,,,,,1021,7430,10547,11047,13598,25252,12476
,,,,,,,,1022,9050,12741,10913,14238,24749,12412
,,,,,,,,1023,11235,15807,10806,15371,24250,12568
,,,,,,,,1024,12860,18105,10836,16891,24208,12882
,,,,,,,,1025,13244,18586,11216,18004,24818,13639
,,,,,,,,1026,14413,20227,11994,19549,26538,14233
,,,,,,,,1027,15957,22394,12264,20163,27553,14129
,,,,,,,,1028,15904,22319,12132,19930,27267,13877
,,,,,,,,1029,15562,21839,11839,19487,26579,13468
,,,,,,,,1030,14901,20912,11389,18622,25470,12902
,,,,,,,,1031,13909,19519,10815,17657,23905,12283
,,,,,,,,1032,12854,18040,10402,17003,22610,12041
,,,,,,,,1033,12112,16999,10207,16682,21780,11820
,,,,,,,,1034,11717,16444,10127,16620,21337,11978
,,,,,,,,1035,11539,16194,10173,16729,21255,12251
,,,,,,,,1036,11525,16174,10337,17237,21487,12454
,,,,,,,,1037,11700,16205,10763,18277,22383,12914
,,,,,,,,1038,11099,14390,11479,18846,24204,13429
,,,,,,,,1039,10164,12771,12068,18066,26420,13582
,,,,,,,,1040,10247,12038,12413,16843,27828,13960
,,,,,,,,1041,10487,12134,12663,15921,28499,14069
,,,,,,,,1042,10688,12496,12722,15321,28827,13998
,,,,,,,,1043,9882,13438,12686,14961,28650,13945
,,,,,,,,1044,9683,14922,12524,14792,28209,13867
,,,,,,,,1045,10444,16653,12353,14903,27799,13806
,,,,,,,,1046,12191,18620,12200,15514,27418,13688
,,,,,,,,1047,13875,20073,12152,16574,27124,13955
,,,,,,,,1048,14790,20810,12245,17984,27183,14173
,,,,,,,,1049,14943,20971,12484,18852,27701,14716
,,,,,,,,1050,15909,22325,13040,20460,28968,15223
,,,,,,,,1051,17420,24446,13126,21138,29262,14986
,,,,,,,,1052,17245,24201,12847,20870,28588,14684
,,,,,,,,1053,16767,23530,12390,20290,27661,14017
,,,,,,,,1054,15833,22219,11653,19106,25981,13204
,,,,,,,,1055,14466,20301,10899,17926,23920,12580
,,,,,,,,1056,13202,18528,10362,17263,22128,12137
,,,,,,,,1057,12337,17313,10108,16971,20974,11991
,,,,,,,,1058,12034,16888,9986,16931,20415,12074
,,,,,,,,1059,11857,16639,9971,17147,20210,12163
,,,,,,,,1060,11832,16604,10129,17744,20351,12407
,,,,,,,,1061,12245,17072,10617,19163,21278,12973
,,,,,,,,1062,11485,16712,11582,20481,23491,13629
,,,,,,,,1063,10756,16773,12452,19660,26453,13683
,,,,,,,,1064,10292,16187,12620,17692,27812,13756
,,,,,,,,1065,10122,17135,12533,16249,27590,13643
,,,,,,,,1066,10494,18358,12446,15469,27263,13524
,,,,,,,,1067,11074,19300,12304,15036,26980,13438
,,,,,,,,1068,14008,20209,12119,14966,26685,13375
,,,,,,,,1069,14642,20462,11965,15580,26361,13427
,,,,,,,,1070,14836,21495,11827,16299,26076,13379
,,,,,,,,1071,15615,21994,11796,17384,25825,13572
,,,,,,,,1072,15764,22122,11838,18258,25885,13738
,,,,,,,,1073,15763,22121,12061,18848,26422,14104
,,,,,,,,1074,16521,23187,12560,20288,27631,14657
,,,,,,,,1075,17773,24941,12681,20903,28149,14542
,,,,,,,,1076,17558,24639,12451,20688,27557,14230
,,,,,,,,1077,16991,23843,12012,19984,26721,13682
,,,,,,,,1078,15995,22447,11279,18787,25114,12951
,,,,,,,,1079,14567,20443,10529,17638,23106,12220
,,,,,,,,1080,13285,18644,9985,16878,21415,11822
,,,,,,,,1081,12443,17462,9667,16488,20258,11657
,,,,,,,,1082,11952,16773,9536,16438,19761,11663
,,,,,,,,1083,11657,16360,9508,16592,19507,11797
,,,,,,,,1084,11613,16298,9647,17091,19565,11980
,,,,,,,,1085,11959,16782,10081,18075,20526,12496
,,,,,,,,1086,12935,17945,11059,20008,22742,13214
,,,,,,,,1087,14168,19462,11953,19540,25843,13343
,,,,,,,,1088,14839,19439,12179,18111,27297,13312
,,,,,,,,1089,15119,20421,12098,16566,26971,13231
,,,,,,,,1090,15198,20424,11987,16002,26549,13166
,,,,,,,,1091,15423,20339,11850,16433,26029,13113
,,,,,,,,1092,15550,19277,11702,16216,25560,13045
,,,,,,,,1093,15653,20206,11609,15773,25195,13021
,,,,,,,,1094,15959,20572,11498,16343,24862,13033
,,,,,,,,1095,16148,21896,11436,17388,24569,13487
,,,,,,,,1096,16250,22804,11548,18326,24574,13640
,,,,,,,,1097,16179,22704,11748,18897,25178,14058
,,,,,,,,1098,16572,23257,12342,20086,26657,14478
,,,,,,,,1099,17735,24890,12611,20620,28187,14441
,,,,,,,,1100,17501,24559,12409,20369,27974,14150
,,,,,,,,1101,16939,23771,11910,19666,27277,13580
,,,,,,,,1102,15969,22411,11282,18453,25953,12773
,,,,,,,,1103,14564,20439,10650,17280,24052,12181
,,,,,,,,1104,13225,18560,10199,16475,22410,11831
,,,,,,,,1105,12432,17447,9949,16092,21426,11652
,,,,,,,,1106,12002,16843,9907,15966,21016,11825
,,,,,,,,1107,11729,16461,9906,16077,21009,12026
,,,,,,,,1108,11672,16381,10083,16530,21284,12246
,,,,,,,,1109,12001,16728,10579,17677,22399,12725
,,,,,,,,1110,12594,17345,11686,19528,24811,13583
,,,,,,,,1111,13118,17862,12595,19524,28054,13923
,,,,,,,,1112,13380,17166,12741,18680,29352,14144
,,,,,,,,1113,13488,16029,12449,16669,28613,14048
,,,,,,,,1114,13406,16641,12252,15050,27764,13976
,,,,,,,,1115,14451,17389,12116,14664,26989,13990
,,,,,,,,1116,14898,18458,11914,14910,26384,13967
,,,,,,,,1117,14946,18602,11794,16778,25822,14034
,,,,,,,,1118,15287,18610,11635,17922,25306,14032
,,,,,,,,1119,15991,21117,11093,17980,24930,14205
,,,,,,,,1120,16352,22937,11502,18359,24742,14423
,,,,,,,,1121,16305,22882,11724,18885,25432,14839
,,,,,,,,1122,16650,23366,12347,20094,26797,15255
,,,,,,,,1123,17836,25030,12730,20782,28312,15160
,,,,,,,,1124,17588,24682,12668,20539,28251,14837
,,,,,,,,1125,16960,23800,12338,19839,27610,14297
,,,,,,,,1126,15931,22356,11691,18700,26252,13468
,,,,,,,,1127,14522,20381,11004,17461,24230,12778
,,,,,,,,1128,13224,18559,10532,16689,22498,12449
,,,,,,,,1129,12337,17313,10247,16265,21429,12314
,,,,,,,,1130,11827,16597,10164,16126,20981,12331
,,,,,,,,1131,11521,16168,10191,16150,20903,12533
,,,,,,,,1132,11475,16103,10370,16571,21225,12758
,,,,,,,,1133,11808,16344,10906,17680,22215,13281
,,,,,,,,1134,12249,15759,11818,18568,24417,13960
,,,,,,,,1135,12456,15908,12699,17772,27619,14182
,,,,,,,,1136,11693,16008,12864,16422,29025,14336
,,,,,,,,1137,10737,15914,12523,15480,28447,14159
,,,,,,,,1138,10942,16438,12187,14923,27640,13904
,,,,,,,,1139,12115,17454,11940,14527,27020,13792
,,,,,,,,1140,12582,16687,11741,14539,26491,13613
,,,,,,,,1141,13329,19754,11562,15682,26146,13506
,,,,,,,,1142,13843,21166,11392,16491,25805,13288
,,,,,,,,1143,14927,22204,11216,17067,25618,13362
,,,,,,,,1144,15893,22427,11181,17932,25784,13547
,,,,,,,,1145,15838,22226,11330,18508,26322,13817
,,,,,,,,1146,16150,22665,11838,19580,27314,14335
,,,,,,,,1147,17144,24060,12096,20142,27794,14252
,,,,,,,,1148,16847,23643,11932,19958,27153,13998
,,,,,,,,1149,16326,22910,11671,19459,26386,13624
,,,,,,,,1150,15472,21713,11211,18668,25208,12976
,,,,,,,,1151,14354,20144,10516,17657,23593,12341
,,,,,,,,1152,13224,18559,10161,16916,22252,11992
,,,,,,,,1153,12334,17309,9868,16510,21281,11906
,,,,,,,,1154,11806,16568,9711,16236,20822,11958
,,,,,,,,1155,11405,16005,9682,16231,20714,12136
,,,,,,,,1156,11244,15779,9769,16441,20920,12211
,,,,,,,,1157,11322,15726,10055,16983,21442,12459
,,,,,,,,1158,10972,15013,10542,16973,22535,12698
,,,,,,,,1159,9671,13589,10940,16012,24191,12770
,,,,,,,,1160,8286,9605,11432,15164,25871,12992
,,,,,,,,1161,7537,8933,11828,14433,27269,13103
,,,,,,,,1162,7754,8949,11987,13981,27921,13072
,,,,,,,,1163,8144,9300,12016,13689,27988,12892
,,,,,,,,1164,10138,10149,11845,13698,27625,12762
,,,,,,,,1165,10896,11567,11661,13947,27015,12595
,,,,,,,,1166,11460,13765,11467,14552,26176,12329
,,,,,,,,1167,12990,16640,11374,15615,25534,12353
,,,,,,,,1168,13593,19057,11389,16953,25343,12592
,,,,,,,,1169,13852,19440,11663,17871,25776,13012
,,,,,,,,1170,14638,20542,12189,19011,26856,13758
,,,,,,,,1171,16074,22559,12485,19648,28194,13712
,,,,,,,,1172,15996,22448,12331,19393,27949,13564
,,,,,,,,1173,15610,21906,12040,18843,27354,13257
,,,,,,,,1174,14933,20958,11608,18105,26322,12774
,,,,,,,,1175,13970,19605,11013,17240,24809,12297
,,,,,,,,1176,12974,18206,10600,16681,23387,11947
,,,,,,,,1177,15204,21337,10676,20923,19222,13404
,,,,,,,,1178,14420,20237,10277,20241,18551,13036
,,,,,,,,1179,13954,19583,10056,19680,18127,12773
,,,,,,,,1180,13446,18810,9934,19423,17913,12554
,,,,,,,,1181,12263,17155,9880,18857,17906,12467
,,,,,,,,1182,10457,14909,9926,17483,18011,12484
,,,,,,,,1183,8568,12535,10408,17510,18737,12684
,,,,,,,,1184,7640,11452,11088,18482,20050,13360
,,,,,,,,1185,7219,11000,11880,19971,21415,13936
,,,,,,,,1186,7595,11499,12468,21602,22493,14641
,,,,,,,,1187,8458,12758,13018,23225,23115,15272
,,,,,,,,1188,9669,14394,13394,24791,23552,15820
,,,,,,,,1189,11204,16591,13807,26299,23849,16291
,,,,,,,,1190,13182,19429,14322,27713,24169,16737
,,,,,,,,1191,15545,22764,14632,28973,24368,16772
,,,,,,,,1192,18070,26143,14852,29863,24681,16631
,,,,,,,,1193,19933,28286,14941,29680,25158,16618
,,,,,,,,1194,20503,28774,14784,28375,25312,16316
,,,,,,,,1195,20329,28528,14459,27628,25170,16150
,,,,,,,,1196,19802,27789,14206,26758,24854,16186
,,,,,,,,1197,19858,27867,13756,25598,24666,15861
,,,,,,,,1198,19232,26989,12883,24658,23717,15123
,,,,,,,,1199,17749,24909,11935,23193,21964,14399
,,,,,,,,1200,16373,22978,11193,21787,20288,13767
,,,,,,,,1201,15324,21504,10700,20837,19211,13511
,,,,,,,,1202,14584,20467,10377,20084,18635,13168
,,,,,,,,1203,14117,19811,10212,19795,18254,13036
,,,,,,,,1204,13791,19319,10311,19983,18462,13063
,,,,,,,,1205,12984,18101,10597,20244,19173,13423
,,,,,,,,1206,11882,16713,11206,19588,20406,13783
,,,,,,,,1207,10563,15088,11979,19631,22013,14270
,,,,,,,,1208,10357,15004,12645,20254,23416,14833
,,,,,,,,1209,10724,15645,13307,21520,24525,15252
,,,,,,,,1210,11431,16734,13996,22955,25382,15791
,,,,,,,,1211,12492,18298,14595,24480,26011,16278
,,,,,,,,1212,13839,20189,15155,25811,26535,16806
,,,,,,,,1213,15502,22566,15541,27063,26898,17223
,,,,,,,,1214,17663,25564,15827,28382,27130,17194
,,,,,,,,1215,20116,28917,16028,29673,27238,17109
,,,,,,,,1216,22359,32024,16069,30764,27264,16685
,,,,,,,,1217,23682,33558,15887,31235,27265,16661
,,,,,,,,1218,23694,33251,15559,30507,27159,16586
,,,,,,,,1219,23020,32305,15166,29623,26840,16480
,,,,,,,,1220,22231,31199,14803,28743,26443,16667
,,,,,,,,1221,22110,31028,14273,27208,26058,16497
,,,,,,,,1222,21260,29836,13298,25949,24801,15583
,,,,,,,,1223,19314,27106,12322,24075,22792,14942
,,,,,,,,1224,17489,24543,11529,22504,21079,14225
,,,,,,,,1225,16202,22737,10985,21440,19947,13827
,,,,,,,,1226,15403,21616,10645,20700,19262,13486
,,,,,,,,1227,14812,20786,10448,20332,18894,13286
,,,,,,,,1228,14271,20004,10534,20443,18964,13329
,,,,,,,,1229,13348,18599,10855,20572,19692,13630
,,,,,,,,1230,12269,17120,11316,19744,20847,13884
,,,,,,,,1231,11253,15849,11899,19922,22189,14243
,,,,,,,,1232,11129,15786,12538,20505,23522,14740
,,,,,,,,1233,11437,16321,13091,21442,24423,15331
,,,,,,,,1234,12189,17448,13569,22596,25193,15937
,,,,,,,,1235,13285,19023,14049,24150,25764,16518
,,,,,,,,1236,14481,20693,14509,25630,26187,17010
,,,,,,,,1237,15991,22993,14933,26845,26639,17313
,,,,,,,,1238,17970,25924,15185,28136,26818,17317
,,,,,,,,1239,20279,29263,15474,29358,27045,17433
,,,,,,,,1240,22613,32407,15649,30260,27258,17760
,,,,,,,,1241,24043,34036,15536,30495,27449,17884
,,,,,,,,1242,24077,33789,15246,29683,27315,17674
,,,,,,,,1243,23354,32774,14964,29015,26856,17417
,,,,,,,,1244,22457,31515,14662,28402,26365,17467
,,,,,,,,1245,22314,31315,14146,27065,26032,16979
,,,,,,,,1246,21240,29807,13229,25801,24907,15954
,,,,,,,,1247,19436,27275,12263,23967,22981,15136
,,,,,,,,1248,17530,24600,11537,22652,21221,14408
,,,,,,,,1249,16203,22738,10947,21486,19986,13884
,,,,,,,,1250,15260,21415,10573,20776,19226,13521
,,,,,,,,1251,14668,20583,10441,20334,18881,13306
,,,,,,,,1252,14484,20302,10508,20357,18980,13362
,,,,,,,,1253,13596,18945,10866,20369,19754,13684
,,,,,,,,1254,12306,17302,11299,20213,20783,13939
,,,,,,,,1255,11057,15817,11994,20629,22387,14415
,,,,,,,,1256,10794,15692,12703,21282,23617,15055
,,,,,,,,1257,11145,16323,13294,22332,24504,15582
,,,,,,,,1258,11871,17426,13796,23550,25243,16318
,,,,,,,,1259,12945,18971,14227,24636,25747,16788
,,,,,,,,1260,14197,20705,14634,25856,26151,17211
,,,,,,,,1261,15598,22714,15020,27297,26575,17294
,,,,,,,,1262,17687,25692,15411,28863,26881,17177
,,,,,,,,1263,20154,29131,15700,30403,27134,17126
,,,,,,,,1264,22550,32365,15811,31572,27250,16913
,,,,,,,,1265,24083,34094,15767,32018,27454,16732
,,,,,,,,1266,24063,33770,15521,31277,27293,16400
,,,,,,,,1267,23460,32923,15149,30511,26801,16236
,,,,,,,,1268,22553,31649,14785,29837,26366,16479
,,,,,,,,1269,22329,31335,14186,28323,25961,16096
,,,,,,,,1270,21320,29920,13258,26340,24854,15141
,,,,,,,,1271,19415,27246,12251,24284,22877,14490
,,,,,,,,1272,17580,24670,11445,22701,21072,14021
,,,,,,,,1273,16402,23018,10904,21523,19911,13560
,,,,,,,,1274,15503,21757,10555,20685,19172,13201
,,,,,,,,1275,14858,20852,10369,20231,18799,12990
,,,,,,,,1276,14464,20285,10421,20221,18813,13019
,,,,,,,,1277,13510,19719,10785,20265,19517,13404
,,,,,,,,1278,12082,19483,11303,20085,20720,13802
,,,,,,,,1279,10968,19197,11879,20602,22091,14196
,,,,,,,,1280,10721,19461,12595,21662,23410,14760
,,,,,,,,1281,11024,18372,13227,23255,24389,15186
,,,,,,,,1282,11756,17633,13827,24711,25167,15770
,,,,,,,,1283,12908,19665,14307,25982,25671,16199
,,,,,,,,1284,14231,21393,14693,27357,26105,16371
,,,,,,,,1285,15713,23993,15085,29071,26420,16736
,,,,,,,,1286,17875,27386,15481,30718,26767,17128
,,,,,,,,1287,20393,31258,15684,32205,26938,17267
,,,,,,,,1288,22780,33469,15779,33361,27075,17112
,,,,,,,,1289,24300,34447,15726,33668,27154,16906
,,,,,,,,1290,24212,33977,15441,32924,26990,16558
,,,,,,,,1291,23490,32964,15003,32083,26434,16336
,,,,,,,,1292,22584,31693,14648,31129,25996,16434
,,,,,,,,1293,22435,31485,14004,29493,25690,16119
,,,,,,,,1294,21369,29988,13138,27396,24570,15200
,,,,,,,,1295,19525,27401,12202,25358,22864,14395
,,,,,,,,1296,17687,24823,11386,23737,21022,13725
,,,,,,,,1297,16252,22806,10834,22437,19732,13404
,,,,,,,,1298,15296,21465,10476,21541,18930,13123
,,,,,,,,1299,14709,20642,10287,20977,18557,12811
,,,,,,,,1300,14382,20221,10356,20946,18633,12841
,,,,,,,,1301,13516,19510,10686,20857,19404,13281
,,,,,,,,1302,12133,18524,11124,20457,20459,13486
,,,,,,,,1303,10935,17439,11699,20850,22017,13820
,,,,,,,,1304,10588,17954,12373,21825,23461,14365
,,,,,,,,1305,10879,19392,12965,23285,24484,14960
,,,,,,,,1306,11447,20704,13519,24914,25307,15582
,,,,,,,,1307,12470,21735,13934,26487,25851,16015
,,,,,,,,1308,13584,22623,14336,27923,26246,16511
,,,,,,,,1309,14903,24280,14694,29585,26720,16877
,,,,,,,,1310,16758,26157,15019,31250,27186,17209
,,,,,,,,1311,19040,28530,15215,32582,27550,17432
,,,,,,,,1312,21254,30784,15344,33530,27810,17380
,,,,,,,,1313,22642,32029,15169,33744,27831,17139
,,,,,,,,1314,22548,31641,14899,32849,27563,16718
,,,,,,,,1315,21727,30492,14463,31861,26804,16236
,,,,,,,,1316,20933,29376,14115,30925,26260,16088
,,,,,,,,1317,20939,29384,13594,29477,25747,15566
,,,,,,,,1318,20110,28222,12819,27630,24727,14646
,,,,,,,,1319,18652,26175,11950,25619,22972,13930
,,,,,,,,1320,17139,24053,11233,23921,21209,13233
,,,,,,,,1321,15957,22394,10713,22662,19880,12723
,,,,,,,,1322,15072,21151,10345,21605,19058,12531
,,,,,,,,1323,14611,20505,10101,20875,18588,12266
,,,,,,,,1324,14126,19772,10027,20489,18364,12138
,,,,,,,,1325,13001,18244,10032,19877,18434,12280
,,,,,,,,1326,11243,16346,10127,18929,18711,12322
,,,,,,,,1327,9608,14158,10569,19200,19683,12394
,,,,,,,,1328,8665,12954,11230,20416,21272,12815
,,,,,,,,1329,8619,13066,11909,22011,22921,13117
,,,,,,,,1330,9149,13921,12562,23921,24191,13641
,,,,,,,,1331,10004,15148,13075,25594,25108,13805
,,,,,,,,1332,11120,16699,13539,27015,25780,14040
,,,,,,,,1333,12475,18657,13980,28778,26293,14360
,,,,,,,,1334,14116,21114,14410,30548,26857,14706
,,,,,,,,1335,16241,23934,14796,32116,27337,14865
,,,,,,,,1336,18445,26783,14979,33253,27749,15115
,,,,,,,,1337,19937,28300,15030,33677,27905,15359
,,,,,,,,1338,20042,28127,14926,32787,27955,15371
,,,,,,,,1339,19673,27608,14546,31743,27567,15116
,,,,,,,,1340,19221,26974,14229,30694,27053,15000
,,,,,,,,1341,19516,27388,13744,29246,26606,14671
,,,,,,,,1342,18956,26602,12882,27440,25499,13863
,,,,,,,,1343,17730,24883,12032,25620,23723,13400
,,,,,,,,1344,16427,23053,11263,23987,21917,12980
,,,,,,,,1345,12201,17122,8955,16193,19680,10603
,,,,,,,,1346,11723,16452,8847,15977,19176,10587
,,,,,,,,1347,11702,16422,8758,15987,19071,10599
,,,,,,,,1348,11623,16312,8816,16095,19058,10852
,,,,,,,,1349,11296,15740,9025,16488,19443,11043
,,,,,,,,1350,9170,13323,9359,16189,20336,11246
,,,,,,,,1351,7106,10000,9742,15186,21631,11288
,,,,,,,,1352,5661,8272,10067,14402,23130,11417
,,,,,,,,1353,4907,7509,10341,13786,24325,11732
,,,,,,,,1354,4796,7553,10493,13421,25165,11799
,,,,,,,,1355,5180,8217,10610,13293,25455,11830
,,,,,,,,1356,5888,9251,10559,13336,25348,11812
,,,,,,,,1357,6972,10787,10476,13584,25117,11796
,,,,,,,,1358,8530,12950,10370,14233,24653,11899
,,,,,,,,1359,10610,15671,10337,15338,24356,12005
,,,,,,,,1360,12801,18289,10320,16752,24347,12215
,,,,,,,,1361,13430,18847,10409,17759,24554,12353
,,,,,,,,1362,13737,19279,10750,18586,25283,12626
,,,,,,,,1363,14371,20168,11250,19409,26468,13195
,,,,,,,,1364,15904,22319,11373,19417,27207,13148
,,,,,,,,1365,16102,22597,11026,18730,26690,12584
,,,,,,,,1366,15466,21705,10395,17698,25365,11897
,,,,,,,,1367,14288,20051,9798,16688,23236,11268
,,,,,,,,1368,13055,18320,9367,16136,21671,10994
,,,,,,,,1369,12412,17418,9220,15776,20851,10844
,,,,,,,,1370,12077,16950,9147,15645,20571,10770
,,,,,,,,1371,11750,16490,9225,15710,20613,10845
,,,,,,,,1372,11624,16314,9606,16251,21308,11282
,,,,,,,,1373,11771,15887,10370,17465,22985,11975
,,,,,,,,1374,10926,13910,11462,17864,25720,12805
,,,,,,,,1375,10274,13394,12150,16983,28417,13087
,,,,,,,,1376,9394,13188,12210,15800,29368,12944
,,,,,,,,1377,8468,12455,12180,14920,29103,13087
,,,,,,,,1378,8000,12111,12083,14543,28755,12993
,,,,,,,,1379,8067,12309,11928,14382,28383,12835
,,,,,,,,1380,8542,12915,11830,14468,28074,12895
,,,,,,,,1381,9524,14282,11665,14993,27732,12852
,,,,,,,,1382,11198,16633,11539,15632,27367,12967
,,,,,,,,1383,13285,19373,11423,16732,27214,12925
,,,,,,,,1384,15328,21836,11429,18086,27406,13004
,,,,,,,,1385,15722,22065,11476,18952,27944,13030
,,,,,,,,1386,15677,22000,11667,19590,28563,13115
,,,,,,,,1387,15982,22429,11926,20329,29068,13523
,,,,,,,,1388,17354,24353,11901,20218,28897,13382
,,,,,,,,1389,17355,24355,11419,19401,27804,12856
,,,,,,,,1390,16596,23290,10643,18259,26121,12045
,,,,,,,,1391,15251,21403,10011,17084,24071,11409
,,,,,,,,1392,13906,19516,9564,16344,22480,10963
,,,,,,,,1393,13076,18350,9383,16006,21765,10842
,,,,,,,,1394,12643,17743,9242,15779,21656,10720
,,,,,,,,1395,12211,17136,9318,15801,21548,10801
,,,,,,,,1396,12171,17080,9628,16334,22154,11256
,,,,,,,,1397,12364,16680,10382,17514,23754,11955
,,,,,,,,1398,11966,15335,11443,17990,26509,12724
,,,,,,,,1399,10357,15017,12070,17018,29187,12874
,,,,,,,,1400,10101,14569,12194,15806,30138,12732
,,,,,,,,1401,10977,13692,12145,15021,29984,12770
,,,,,,,,1402,11826,13969,12132,14616,29680,12755
,,,,,,,,1403,10604,14698,12020,14515,29178,12712
,,,,,,,,1404,10287,15345,11890,14624,28507,12694
,,,,,,,,1405,10784,15767,11778,15114,28058,12718
,,,,,,,,1406,13175,17358,11618,15901,27380,12852
,,,,,,,,1407,15328,19979,11556,17016,26930,12929
,,,,,,,,1408,16048,22404,11559,18241,27004,12982
,,,,,,,,1409,16141,22653,11678,19094,27120,13081
,,,,,,,,1410,16195,22728,11914,19684,27652,13190
,,,,,,,,1411,16667,23390,12168,20447,28637,13550
,,,,,,,,1412,17822,25011,12215,20361,29266,13496
,,,,,,,,1413,17800,24980,11721,19564,28537,12895
,,,,,,,,1414,17078,23967,10980,18370,26771,12031
,,,,,,,,1415,15745,22096,10349,17158,24716,11374
,,,,,,,,1416,14332,20113,9905,16542,23215,11006
,,,,,,,,1417,13281,18639,9677,16153,22399,10737
,,,,,,,,1418,12706,17831,9597,15954,22041,10678
,,,,,,,,1419,12373,17363,9664,16032,22102,10736
,,,,,,,,1420,12309,17274,9948,16457,22637,11175
,,,,,,,,1421,12520,17264,10716,17506,24315,11910
,,,,,,,,1422,12515,16236,11735,17673,26961,12705
,,,,,,,,1423,12816,15419,12318,16688,29495,12899
,,,,,,,,1424,12333,13987,12365,15426,30251,12814
,,,,,,,,1425,12073,13130,12302,14747,29762,12923
,,,,,,,,1426,11319,12784,12209,14441,29366,12837
,,,,,,,,1427,12380,13197,12033,14252,29023,12791
,,,,,,,,1428,13633,14186,11933,14470,28689,12823
,,,,,,,,1429,14716,15541,11806,14992,28316,12869
,,,,,,,,1430,15491,17632,11682,15816,27849,12965
,,,,,,,,1431,16148,20061,11565,16939,27474,13002
,,,,,,,,1432,16376,22648,11504,18260,27165,13055
,,,,,,,,1433,16204,22740,11539,19121,27437,13044
,,,,,,,,1434,16218,22759,11705,19606,27848,13111
,,,,,,,,1435,16480,23127,11941,20321,28433,13468
,,,,,,,,1436,17561,24644,11952,20213,28389,13402
,,,,,,,,1437,17487,24540,11453,19596,27373,12819
,,,,,,,,1438,16712,23454,10679,18374,25609,11894
,,,,,,,,1439,15420,21640,10024,17143,23526,11241
,,,,,,,,1440,14107,19797,9539,16449,21742,10867
,,,,,,,,1441,13165,18476,9264,15912,20907,10629
,,,,,,,,1442,12577,17649,9154,15697,20385,10519
,,,,,,,,1443,12249,17190,9211,15782,20512,10598
