Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Time_index,Load_MW_z8,Load_MW_z12,Load_MW_z5,Load_MW_z6,Load_MW_z9,Load_MW_z7,Load_MW_z1,Load_MW_z4,Load_MW_z3,Load_MW_z2,Load_MW_z11,Load_MW_z10
,,,,5116,15841.56544,9695.515014,3899.756882,1765.305904,4130.16559,6753.924441,22254.6178,21579.10098,4146.629199,20135.1375,4037.731653,2470.213016
,,,,5117,14882.06582,9348.055951,3784.912583,1674.615518,3784.465107,6732.328608,21824.15064,21226.16005,4094.895918,19978.52584,3821.476907,2371.933769
,,,,5118,13620.14573,8533.204915,3561.890406,1555.766017,3440.599438,6494.643032,20727.16018,20355.43213,3904.097931,19128.60753,3515.124434,2187.496045
,,,,5119,12420.93309,8058.12771,3247.558426,1450.044076,3200.130916,6070.245907,18758.14349,18706.27005,3546.502971,17465.17581,3249.578555,2049.117249
,,,,5120,11562.88787,7700.602076,3010.092332,1386.61091,3016.001967,5605.914602,16902.86936,17209.82857,3205.345682,15877.68009,3041.101303,1924.778346
,,,,5121,10950.16803,7505.224005,2850.704201,1327.18616,2907.96382,5205.08456,15753.84773,16253.32057,2993.067794,14858.64538,2931.610344,1896.698561
,,,,5122,10502.90522,7247.714624,2748.081678,1308.045979,2845.364294,4909.475489,14846.52904,15660.77665,2826.371667,14078.41069,2847.269983,1834.579612
,,,,5123,10258.76707,7218.922066,2675.660075,1302.033357,2848.06255,4699.488078,14219.73497,15333.08873,2705.05561,13521.24427,2821.008313,1822.559848
,,,,5124,10267.83321,7339.829161,2646.671232,1322.175642,2934.298793,4564.039722,13944.05045,15363.85332,2646.969119,13268.62854,2877.268889,1848.619505
,,,,5125,10489.19808,7547.438657,2696.770416,1374.585666,3018.700222,4555.226509,14036.8192,15975.13658,2667.13804,13295.25151,3020.799013,1870.638904
,,,,5126,10863.39214,7924.880948,2810.503646,1461.167427,3196.569219,4554.484448,14492.29359,16969.12326,2742.973181,13667.87232,3196.247165,1994.977808
,,,,5127,11777.34521,8345.620318,2934.236511,1521.594281,3461.42997,4523.571615,15157.50602,18139.98124,2865.499372,14308.43723,3415.330091,2075.176906
,,,,5128,12685.57798,8931.754532,3113.724919,1599.157108,3755.431879,4887.810051,16207.30541,19259.23088,3081.609355,15324.4466,3625.726464,2215.57583
,,,,5129,13715.98776,9437.897391,3249.780568,1677.621829,4032.164954,5347.598497,17364.09137,20046.48356,3329.182853,16481.53756,3796.326308,2325.773834
,,,,5130,14837.49064,9860.909858,3384.624139,1714.900087,4275.331731,5807.539267,18426.39438,20711.68,3561.629661,17552.00302,3965.916088,2414.053446
,,,,5131,15916.90073,10273.85575,3507.34694,1755.184657,4497.667977,6160.314288,19542.8461,21105.30634,3802.950795,18557.02032,4103.587839,2508.292436
,,,,5132,16701.87719,10564.70389,3596.535609,1796.47133,4646.395815,6567.383504,20456.71912,21463.65863,3997.580877,19274.12629,4197.624816,2578.390892
,,,,5133,17418.4259,10873.30382,3697.946055,1813.607303,4738.028569,7007.888275,21180.51703,21722.10118,4136.544739,19817.6787,4286.813485,2632.530333
,,,,5134,17994.66533,11105.26792,3797.134359,1830.743277,4818.868301,7394.45075,22164.67245,22003.4919,4321.090361,20589.74497,4391.557143,2694.750288
,,,,5135,18345.00681,11064.24394,3870.76804,1837.758003,4848.764971,7737.276643,23105.16605,22120.03656,4484.055238,21314.31344,4415.798684,2714.749559
,,,,5136,18469.34242,10852.19649,3915.311871,1810.600992,4754.433962,8010.335628,23784.19296,22232.17197,4591.454739,21777.89607,4410.950376,2702.729795
,,,,5137,18138.42837,10432.53955,3918.645083,1791.460811,4592.862428,8146.557011,24113.62285,22276.16432,4612.93464,21911.51517,4355.699864,2662.630246
,,,,5138,17475.52099,9967.420674,3889.65624,1733.038165,4421.361314,8112.978494,23864.35726,22126.65045,4558.680244,21563.50045,4235.502224,2562.431877
,,,,5139,16871.97522,9681.010493,3803.90179,1699.768321,4362.431416,7897.974976,23240.58826,21665.98337,4415.884287,20956.01257,4081.26542,2466.172759
,,,,5140,16436.04507,9701.035392,3712.389973,1676.619726,4133.835218,7578.803317,22342.94978,21294.40331,4238.90201,20211.17433,3992.177757,2438.092974
,,,,5141,15422.90413,9446.773293,3606.535244,1589.035861,3790.83299,7455.915591,22021.18339,21027.24246,4189.588999,20111.74156,3745.924104,2321.834584
,,,,5142,14085.64875,8706.393233,3404.724416,1477.301297,3442.434251,7146.508968,20850.17961,20153.10739,3971.058746,19214.12375,3466.742359,2167.395767
,,,,5143,12944.6105,8100.23412,3130.491985,1394.72795,3191.064777,6685.437151,18915.44702,18718.29529,3619.816997,17604.44221,3210.792089,2035.077357
,,,,5144,11996.44355,7575.257031,2904.136597,1323.177745,3023.233291,6209.068979,17047.87094,17214.23783,3276.138592,16040.74581,2998.476594,1902.758946
,,,,5145,11309.57565,7407.58909,2761.515532,1273.874242,2909.798634,5767.742293,15673.78427,16144.49211,3008.295329,14780.99504,2871.511524,1852.659762
,,,,5146,10826.91173,7256.590526,2662.226221,1246.617021,2845.364294,5464.404607,14732.78648,15501.34195,2835.245992,13941.66541,2792.928529,1818.519592
,,,,5147,10539.38563,7057.965173,2595.35997,1253.731958,2846.335666,5206.294573,14155.90604,15171.4494,2718.972165,13419.99629,2756.061185,1756.400643
,,,,5148,10529.13226,7145.641759,2571.926481,1283.89528,2932.463979,5041.57758,13923.88333,15262.74105,2670.970135,13242.71148,2817.170069,1788.419678
,,,,5149,10767.55011,7438.654745,2628.793095,1346.326341,3017.72885,4932.25649,14058.09551,15893.86597,2689.92892,13304.12584,2951.003576,1850.639633
,,,,5150,11019.78302,7673.974372,2726.87033,1421.884961,3196.569219,4916.041716,14591.31414,16795.35847,2779.579771,13755.90966,3100.291066,1930.838731
,,,,5151,11902.86805,8001.516779,2860.703837,1503.456204,3448.802134,4844.93445,15126.34782,18089.47521,2875.583832,14316.5048,3302.909945,2041.137742
,,,,5152,12857.94254,8576.501994,3034.636892,1547.749188,3716.469071,5180.553863,16076.62248,19296.60935,3070.213915,15259.20014,3509.367068,2183.455788
,,,,5153,13911.01766,9215.891616,3178.470035,1602.163419,3954.994849,5711.167342,17157.07589,20168.53979,3307.702953,16313.6313,3651.887127,2285.674286
,,,,5154,15080.54948,9733.183474,3279.880481,1628.318326,4180.02935,6243.904395,18102.71212,20828.22466,3516.148746,17235.14928,3812.790355,2369.91364
,,,,5155,16143.98591,10153.92284,3383.513068,1620.301497,4359.73316,6749.082178,19080.21239,21274.56166,3725.905518,18077.70593,3924.301443,2424.053081
,,,,5156,16974.61685,10566.86874,3460.47996,1625.312015,4517.635067,7115.005137,19843.63869,21629.70722,3896.534585,18669.26037,4054.195699,2450.112738
,,,,5157,17676.37912,11012.07096,3546.335418,1621.3036,4630.098352,7563.278851,20447.84558,22011.2081,4019.060777,19096.4381,4142.374304,2452.132866
,,,,5158,18284.45796,11287.33214,3628.857663,1638.339364,4691.834436,7872.004091,21166.70255,22397.11824,4152.982409,19626.77986,4225.805607,2470.213016
,,,,5159,18649.58588,11447.20661,3691.279631,1634.330949,4616.499145,8178.211905,21865.29156,22669.79066,4285.593061,20188.88768,4253.885392,2488.192158
,,,,5160,18734.09524,11380.52911,3721.379544,1627.316223,4455.035542,8403.231351,22326.91692,22901.77767,4341.360126,20471.35341,4277.116869,2460.112374
,,,,5161,18387.20752,11100.82997,3733.601321,1582.021135,4263.567338,8451.573098,22508.7235,22898.47073,4347.612491,20510.27942,4174.393339,2405.972932
,,,,5162,17749.33994,10601.28992,3709.056761,1566.889369,4110.1985,8239.03569,22217.40946,22685.22306,4286.904041,20157.82754,4073.588932,2343.853984
,,,,5163,17019.0841,10183.90607,3657.846506,1535.623733,4095.735851,7828.050449,21476.57034,22054.09814,4127.670414,19490.03458,3934.907117,2267.695143
,,,,5164,16464.64658,10080.64254,3564.213554,1541.736565,3908.800716,7539.570068,20621.68615,21572.48709,3973.579861,18875.0842,3839.961082,2275.67465
,,,,5165,15492.51912,9654.382789,3443.712895,1502.4541,3631.09627,7453.879169,20407.51134,21139.37787,3957.142191,18916.32964,3645.119697,2205.475188
,,,,5166,14322.98729,8884.019502,3276.547269,1418.87865,3342.598801,7161.442435,19485.36981,20333.48606,3773.907549,18206.08111,3389.169428,2063.157142
,,,,5167,13157.98854,8388.917397,3037.970104,1323.177745,3109.469534,6749.368904,17978.886,18865.70475,3492.14773,16908.41277,3154.531513,1948.817874
,,,,5168,12192.66068,7766.197151,2829.492853,1290.008112,2937.96842,6302.934466,16460.20109,17413.25562,3204.135547,15570.70912,2964.538437,1852.659762
,,,,5169,11484.09881,7399.795616,2712.426412,1247.619125,2823.562391,5880.513084,15307.34771,16309.43838,2967.856643,14555.20397,2834.64418,1786.500556
,,,,5170,10933.00713,7208.855495,2624.348813,1221.464218,2731.066195,5548.480213,14454.3794,15617.88661,2806.101902,13747.74124,2745.455511,1746.401007
,,,,5171,10548.5597,7050.171699,2541.826568,1220.462114,2689.297202,5263.684943,13985.79639,15213.23713,2713.929935,13347.58986,2699.901615,1736.300365
,,,,5172,10294.06025,6945.825737,2520.716226,1231.585466,2702.032967,5055.415459,13619.86401,15053.80243,2638.094794,13028.92092,2691.114057,1716.301094
,,,,5173,10137.77729,6972.453441,2487.182094,1237.598088,2696.528526,4938.325427,13521.24679,15107.71561,2609.051549,12867.87209,2726.062278,1710.240709
,,,,5174,10098.92242,7059.0476,2515.059866,1277.882657,2819.029322,4816.864836,13720.19543,15345.21419,2645.658139,13005.42413,2754.142063,1752.360386
,,,,5175,11053.9969,7181.145365,2614.349177,1359.4539,3067.70054,4618.113991,13881.22987,16142.28748,2669.659155,13186.64188,2933.529466,1812.560213
,,,,5176,12313.65046,7544.083134,2773.737309,1430.903895,3349.830126,4860.390052,14282.25304,17477.08963,2768.184331,13644.98059,3132.209094,1906.799203
,,,,5177,13567.58371,7903.773622,2920.903663,1476.299193,3612.100552,5379.38087,15066.2498,18860.19318,2943.855628,14416.24011,3321.293113,2021.037464
,,,,5178,14842.13164,8196.89485,3053.525093,1517.585866,3848.899446,5940.712101,15941.50278,19922.2227,3147.259191,15314.36214,3497.75133,2079.217162
,,,,5179,15850.73951,8367.810071,3163.92511,1528.609007,4027.631885,6469.416638,16723.78534,20707.27075,3339.267313,16078.05831,3639.261324,2115.276455
,,,,5180,16653.95618,8557.667765,3276.547269,1543.740773,4161.033632,6837.687589,17358.04124,21257.02484,3490.937595,16628.77068,3774.003889,2159.41626
,,,,5181,17440.11987,8783.029064,3389.169428,1569.89568,4288.067497,7230.6322,17862.11838,21687.92944,3626.069362,17104.25298,3882.585791,2205.475188
,,,,5182,18082.52052,9029.389446,3508.45801,1593.044276,4380.563692,7602.061632,18226.63906,22146.4921,3708.257713,17448.33477,3990.157629,2235.575101
,,,,5183,18626.8126,9322.510674,3627.746593,1626.314119,4428.700569,7777.273932,18673.54243,22537.8136,3820.699445,17879.04206,4097.830473,2295.774928
,,,,5184,18821.95043,9591.169053,3697.946055,1637.33726,4389.62983,7869.654471,19065.59123,22864.3992,3899.0557,18232.70408,4144.293426,2309.81482
,,,,5185,18602.8521,9702.117819,3771.478729,1641.445885,4277.166545,7941.57429,19232.97832,22996.37626,3928.098946,18374.49159,4110.355269,2329.814091
,,,,5186,17880.58309,9589.978383,3767.034446,1630.322534,4131.029032,7813.29658,18997.72887,23038.16399,3890.181375,18193.07215,4079.346298,2319.814456
,,,,5187,17144.60694,9312.444103,3723.601685,1607.173938,4067.566065,7529.126079,18645.61097,22695.04367,3805.47191,17900.01774,3939.755425,2237.59523
,,,,5188,16517.10066,9218.164713,3624.413381,1612.184457,3898.763206,7236.823747,18255.98222,22278.36895,3698.173253,17538.59069,3872.889175,2211.535573
,,,,5189,15525.54577,8922.878631,3506.235869,1538.730254,3621.16669,7210.138511,18532.6751,21872.71737,3718.342173,17776.07972,3703.198389,2183.455788
,,,,5190,14400.58912,8271.257584,3309.980394,1447.037764,3339.900546,6907.963213,18013.06927,20977.73854,3595.815982,17291.31972,3420.178399,2059.116885
,,,,5191,13375.89965,7880.501441,3052.414022,1366.468626,3118.535672,6496.964918,16849.32565,19505.54797,3343.099408,16183.23923,3199.176351,1950.838002
,,,,5192,12431.18646,7444.175123,2849.59313,1305.039668,2950.596255,6058.248106,15597.35089,18027.84583,3073.945165,15030.98881,2986.860856,1842.55912
,,,,5193,11730.61143,7234.400772,2691.215063,1256.738269,2823.562391,5720.314105,14609.46455,16882.24087,2871.852582,14102.91593,2869.491395,1800.540449
,,,,5194,11189.77311,7006.87462,2582.027123,1231.585466,2735.599264,5421.992526,13823.55191,16098.29513,2705.05561,13362.91824,2764.848744,1744.380879
,,,,5195,10814.39182,6870.272334,2510.615584,1230.583362,2691.132015,5156.778646,13361.42237,15635.42342,2604.009319,12906.39473,2697.982493,1716.301094
,,,,5196,10611.26715,6853.602958,2467.182823,1219.460011,2677.532808,4929.021847,13025.13566,15326.47485,2530.695293,12550.21159,2690.204999,1726.30073
,,,,5197,10514.34582,6883.586186,2443.749333,1220.462114,2650.334393,4777.134297,12919.8633,15339.70262,2505.383298,12398.54131,2698.891551,1710.240709
,,,,5198,10412.78349,6784.868844,2452.637898,1260.746684,2744.665403,4622.280909,12981.77635,15381.49034,2505.383298,12433.73608,2723.133092,1716.301094
,,,,5199,10857.77977,6884.776855,2527.382649,1318.167227,2977.9026,4380.499708,13033.90836,16009.30832,2507.904413,12498.47831,2904.439617,1774.379786
,,,,5200,11699.74339,7364.292011,2686.770781,1396.732158,3228.300702,4655.765351,13360.61569,17261.53712,2593.924858,12810.89489,3114.83599,1898.718689
,,,,5201,12982.27815,7830.493315,2867.37026,1459.163219,3477.835362,5132.093195,13979.64542,18732.62538,2745.494296,13427.2571,3331.898787,2004.977444
,,,,5202,14164.32988,8277.860389,3018.980897,1523.598488,3669.195636,5726.78139,14913.2822,19833.23589,2964.024549,14366.82626,3510.276126,2103.256691
,,,,5203,14980.17438,8700.872855,3176.146887,1563.883058,3826.234101,6310.015531,15838.54964,20725.90987,3191.429127,15221.08088,3692.592714,2183.455788
,,,,5204,15559.75964,9141.528882,3336.747096,1613.18656,3944.201827,6618.022293,16687.58536,21321.86095,3365.789444,16016.03888,3822.486971,2267.695143
,,,,5205,16371.07108,9574.499677,3497.246297,1670.607103,4042.202464,7078.44487,17425.39942,21893.56112,3526.334051,16724.37137,3965.916088,2341.833855
,,,,5206,17197.16896,10046.22136,3654.513294,1724.019231,4106.528873,7509.235922,18245.29365,22390.50436,3694.341158,17463.5623,4059.044007,2424.053081
,,,,5207,17905.73083,10465.8783,3784.912583,1782.341667,4140.09517,7782.751869,19080.61573,22855.58069,3844.70046,18212.03094,4173.383275,2498.191794
,,,,5208,18286.72449,10738.97463,3866.323757,1826.734862,4121.962894,7940.835835,19825.18577,23105.20472,3973.579861,18843.82237,4173.383275,2554.351364
,,,,5209,18306.15193,10827.73364,3926.523584,1830.743277,4039.396278,8080.464162,20468.31521,23328.37322,4078.357403,19280.37865,4124.900193,2588.491534
,,,,5210,17563.37618,10545.76141,3909.756518,1829.741173,3928.767806,8084.592816,20741.378,23430.5878,4102.459263,19383.34099,4034.802466,2550.412113
,,,,5211,16892.48196,10226.12072,3811.679284,1772.32063,3939.668758,7816.061207,20530.93411,23186.57555,4030.355373,19208.07308,3936.826239,2500.211922
,,,,5212,16436.04507,10149.48489,3677.845777,1737.04658,3814.361777,7496.762069,19905.45091,22743.44528,3900.265836,18735.51527,3824.406093,2456.173123
,,,,5213,15429.70373,9740.976948,3609.868456,1642.447989,3540.434888,7413.546642,19897.4849,22448.82679,3899.0557,18854.5119,3655.725371,2359.914005
,,,,5214,14248.73131,8996.158938,3425.935765,1528.609007,3239.201654,7094.872273,19069.62465,21327.37252,3732.258728,18133.47299,3354.221206,2175.476281
,,,,5215,13187.66935,8435.570001,3175.035817,1411.763714,3017.72885,6637.696131,17419.75262,19568.17945,3416.31259,16671.42795,3122.512478,2031.0371
,,,,5216,12334.1572,7969.260454,2982.21456,1313.156708,2869.001012,6151.941293,15797.91289,18080.6567,3096.736045,15221.5851,2970.295803,1922.758217
,,,,5217,11837.89406,7634.032816,2840.603559,1268.863724,2774.562072,5714.317639,14632.95924,17003.19478,2876.894812,14139.21999,2888.884628,1866.699654
,,,,5218,11457.87177,7525.248904,2764.848744,1270.867931,2724.698313,5374.977281,13825.26612,16353.43074,2715.14007,13367.75878,2829.795872,1826.600105
,,,,5219,11189.77311,7483.034251,2709.0932,1259.74458,2742.830589,5123.549964,13460.94711,16021.33356,2633.052564,13022.46686,2814.240883,1818.519592
,,,,5220,11193.22688,7605.132016,2698.992558,1304.037564,2834.463343,4980.011733,13305.55945,16107.11364,2583.739554,12844.77867,2885.046384,1854.578884
,,,,5221,11468.12514,7902.691195,2755.859172,1367.470729,2955.129324,4970.011287,13420.51203,16715.08997,2602.698339,12927.57209,3041.101303,1926.798474
,,,,5222,11868.65417,8121.341446,2869.592402,1454.05249,3143.035831,5076.240695,14021.39135,17699.15581,2698.7024,13454.18261,3204.024659,2001.038193
,,,,5223,12741.48583,8625.319452,3024.53625,1541.736565,3396.99563,5119.378178,14735.81155,19005.2978,2833.935012,14179.35614,3459.873922,2129.316347
,,,,5224,13679.39941,9342.427331,3256.446991,1622.305704,3683.766215,5272.121047,15917.70558,20314.74672,3070.213915,15361.65826,3697.441023,2281.735035
,,,,5225,14758.80951,10060.72588,3466.035314,1674.615518,3941.395642,5567.586353,17177.84803,21311.94013,3355.704984,16650.25058,3899.049838,2414.053446
,,,,5226,15960.28868,10741.13948,3665.624,1736.044476,4175.496281,5918.963578,18407.7398,22177.25668,3632.422572,17924.62382,4067.730559,2554.351364
,,,,5227,17007.75143,11302.91909,3857.334186,1795.469226,4352.501836,6225.186874,19549.29958,22832.5323,3897.744721,18991.86225,4253.885392,2664.650375
,,,,5228,17909.07666,11636.95606,3982.279128,1843.770625,4493.134908,6564.973205,20558.15973,23415.25561,4120.107069,19949.07921,4366.305538,2718.789816
,,,,5229,18731.72077,11841.21003,4112.678417,1877.040469,4636.466235,6910.122246,21440.97537,23966.11203,4313.527016,20802.32539,4484.584056,2796.968785
,,,,5230,19352.42745,11798.0212,4187.322161,1906.201687,4705.433644,7386.071719,22439.04611,24336.58977,4513.098483,21667.97546,4540.844632,2831.108955
,,,,5231,19827.10454,11597.0145,4235.300211,1894.176442,4699.065761,7800.843078,23361.38931,24667.48442,4686.248665,22448.41183,4555.389557,2827.068699
,,,,5232,20066.70962,11333.98475,4250.956206,1875.036261,4622.867028,8122.86002,24095.47245,24885.24155,4806.253742,22998.82167,4552.460371,2818.988185
,,,,5233,19781.45006,11008.71544,4250.956206,1847.87925,4486.767025,8291.987899,24503.04993,24951.17998,4855.566753,23190.62811,4484.584056,2811.008678
,,,,5234,19108.2893,10683.44613,4185.10002,1811.603096,4341.600884,8270.39656,24433.37253,24769.79921,4806.253742,22921.97809,4371.153846,2688.689903
,,,,5235,18577.70435,10398.11837,4102.678781,1779.335356,4305.228401,8059.349396,23943.00903,24188.17821,4683.72755,22440.14258,4214.088863,2598.491169
,,,,5236,18129.36224,10401.4739,3977.733839,1766.308008,4035.834581,7736.181055,23002.91876,23612.06878,4495.450678,21632.07478,4122.072014,2570.411385
,,,,5237,16976.88339,9928.561545,3880.767675,1644.452196,3742.696113,7672.34175,22749.01473,22956.79316,4453.801857,21514.79251,3866.121745,2448.09261
,,,,5238,15462.83831,9139.364028,3603.202032,1526.604799,3398.830444,7296.066447,21547.45776,21693.44101,4203.505555,20447.85661,3541.386103,2245.574737
,,,,5239,14158.60958,8554.312241,3297.758617,1427.897583,3153.828853,6780.935844,19350.75429,19769.40188,3792.866334,18522.32978,3262.103351,2107.296947
,,,,5240,13157.98854,8022.624105,3053.525093,1359.4539,2988.695622,6239.161961,17395.35041,18107.01203,3430.229145,16779.63421,3071.201217,1976.897659
,,,,5241,12426.65339,7787.196235,2893.025891,1311.152501,2887.99673,5822.977322,16118.26758,16953.69086,3169.949226,15534.10253,2944.13514,1928.818603
,,,,5242,11946.256,7551.876608,2769.293026,1286.901591,2826.368576,5497.122946,15423.20781,16253.32057,3031.086209,14873.77207,2850.098162,1880.739547
,,,,5243,11623.32879,7418.738088,2700.204635,1295.018631,2831.765087,5237.850524,14641.02609,15844.36205,2869.331467,14116.52995,2831.714994,1860.639269
,,,,5244,11622.24949,7549.711754,2668.892644,1333.298993,2919.836144,5074.556172,14265.31266,15860.79655,2787.143116,13786.26388,2888.884628,1880.739547
,,,,5245,11846.9602,7879.419014,2714.648553,1382.602496,3024.096733,5036.608724,14394.58389,16421.57379,2798.538556,13835.77858,3019.788949,1936.79811
,,,,5246,12228.06179,8094.713742,2823.9375,1468.182153,3210.168426,5036.868176,15012.90777,17369.26327,2902.105963,14379.93605,3135.138281,2021.037464
,,,,5247,13072.39988,8424.421003,2956.558929,1559.874643,3475.029177,4971.383873,15723.69789,18671.09621,3039.859689,15061.14134,3357.150392,2113.256326
,,,,5248,14052.51417,9008.28212,3120.49235,1641.445885,3778.097224,5339.957033,16898.93677,19794.7551,3288.744168,16228.31677,3556.840085,2253.65525
,,,,5249,15153.61824,9634.466132,3286.546905,1712.89588,4057.528555,5880.100141,18053.101,20690.73603,3552.856181,17446.51956,3738.14661,2393.953168
,,,,5250,16407.55149,10277.10303,3459.36889,1780.33746,4304.364959,6401.362789,19292.9755,21317.4517,3829.472925,18735.71696,3872.889175,2490.212287
,,,,5251,17456.09355,10808.89941,3628.857663,1822.626237,4497.667977,6965.328738,20577.41932,21853.97803,4104.980378,19931.53225,4066.821502,2608.490805
,,,,5252,18303.8854,11158.52333,3801.578642,1863.91291,4649.202001,7507.754666,21754.77575,22392.70898,4357.797796,20954.70159,4228.633787,2678.690267
,,,,5253,19168.73022,11481.62779,3978.84491,1907.20379,4768.033169,7914.823882,22706.46211,22873.21771,4554.848149,21810.36804,4389.638021,2744.849472
,,,,5254,19880.74586,11693.56699,4131.667624,1939.47153,4785.302004,8240.039633,23851.55114,23207.4193,4768.336172,22814.98196,4428.32348,2778.888636
,,,,5255,20364.48909,11764.68244,4252.067277,1958.611711,4825.128253,8579.017103,24751.00466,23452.63408,4928.779934,23576.45955,4539.834568,2818.988185
,,,,5256,20496.91946,11731.34369,4298.833249,1959.613815,4692.697878,8678.131676,25330.50683,23685.72341,5019.84261,23980.24134,4528.21883,2794.948657
,,,,5257,20289.26173,11641.39401,4313.378174,1946.486256,4491.300094,8661.042867,25553.65601,23743.94563,5027.405955,23970.56026,4509.835661,2780.908764
,,,,5258,19697.04863,11262.86929,4268.733336,1914.318727,4332.534746,8570.898325,25277.56814,23385.59334,4950.360679,23580.89672,4377.012219,2712.729431
,,,,5259,19156.21031,10809.98184,4196.311733,1856.898184,4289.90231,8401.443391,24507.89004,22867.70614,4787.294957,22927.02032,4232.573037,2612.531062
,,,,5260,18591.41149,10686.80165,4098.133492,1811.603096,4063.032996,8107.021553,23550.85939,22427.88282,4610.413525,22176.03056,4125.910258,2562.431877
,,,,5261,17372.87935,10093.95639,3994.500905,1698.766218,3728.233464,7946.184751,23248.3526,22040.87037,4566.243589,22038.07515,3885.514977,2440.113102
,,,,5262,15846.20644,9194.78429,3725.823827,1550.755499,3386.202609,7536.592812,21907.34001,20952.48552,4316.048131,20879.37067,3524.82105,2215.57583
,,,,5263,14463.29658,8535.478012,3400.280134,1427.897583,3150.267156,7013.186615,19770.33121,19228.46629,3906.619046,18965.13843,3240.790996,2069.11652
,,,,5264,13439.79433,7949.343798,3153.925475,1357.449692,3001.431387,6463.567627,17829.24598,17682.6211,3533.897396,17176.15518,3050.79792,1940.838367
,,,,5265,12747.20614,7627.430012,2998.981626,1307.043875,2881.628847,6125.685745,16346.25686,16756.87769,3237.010887,15827.76201,2946.155268,1878.719418
,,,,5266,12207.55505,7384.31691,2889.692679,1299.027046,2825.397204,5804.426347,15330.13656,16178.56364,3037.338574,14867.7214,2870.501459,1842.55912
,,,,5267,11875.56171,7238.838723,2799.392939,1304.037564,2841.802597,5501.417343,14769.69231,15853.18056,2912.291268,14315.69804,2836.563302,1824.579977
,,,,5268,11822.99969,7346.540208,2744.748466,1332.296889,2915.195144,5185.055132,14477.57159,15902.58427,2846.540587,14038.27454,2895.652058,1846.599376
,,,,5269,12096.81865,7630.677293,2792.726516,1377.591977,3018.700222,5135.483394,14539.48465,16482.00064,2842.809337,14039.58552,3044.030489,1908.718325
,,,,5270,12572.68298,7848.245117,2914.237239,1474.194775,3190.201336,5109.664459,15203.99123,17532.00491,2960.293298,14644.95567,3194.328043,1976.897659
,,,,5271,13485.44882,8295.612191,3043.525457,1543.740773,3406.061769,5013.76012,15932.73008,18611.67146,3086.651585,15366.80133,3374.624503,2095.277183
,,,,5272,14506.68452,8850.68075,3187.3586,1623.307808,3652.898173,5350.101243,17105.04473,19567.07714,3329.182853,16585.20582,3589.768178,2231.534844
,,,,5273,15701.25616,9381.28646,3344.52459,1679.626037,3923.263365,5883.503393,18406.52977,20432.3937,3619.816997,17951.85187,3794.407186,2327.793963
,,,,5274,16983.79092,9900.851414,3519.568716,1750.174138,4129.302148,6467.485717,19588.82714,21010.70775,3894.01347,19173.08,3979.551955,2454.152995
,,,,5275,18052.83971,10427.01917,3661.179718,1798.475537,4300.695332,7063.658859,20769.81364,21525.28801,4152.982409,20282.26978,4106.517025,2540.311471
,,,,5276,19003.2732,10821.13084,3803.90179,1867.019431,4444.998031,7631.21135,21873.15674,21946.37199,4381.798811,21268.12661,4271.359503,2620.510569
,,,,5277,20008.53523,11229.63878,3916.422942,1900.189064,4549.366551,8067.269401,22918.21686,22190.38424,4587.723489,22213.14138,4403.172881,2688.689903
,,,,5278,20815.20567,11599.2876,4015.712253,1940.473634,4590.164172,8440.21312,24088.8173,22308.03122,4816.338202,23183.26645,4453.575085,2742.829344
,,,,5279,21289.88276,11948.91152,4068.033579,1956.607503,4581.098034,8764.644855,25133.07073,22444.41754,5003.404939,24045.08442,4481.65487,2788.989278
,,,,5280,21346.97785,12106.62113,4110.456275,1934.461011,4498.531419,8810.105486,25842.95333,22446.62216,5124.620151,24508.86875,4405.092003,2766.868872
,,,,5281,20930.47514,12105.43046,4091.467068,1896.180649,4336.096443,8694.007604,26229.96035,22377.3768,5170.201911,24665.78295,4274.187683,2740.809216
,,,,5282,20258.39368,11789.03705,4032.378312,1844.772729,4200.967812,8681.254323,25969.30034,22178.359,5085.492446,24236.38663,4182.170834,2662.630246
,,,,5283,19569.25925,11369.48835,3930.967866,1819.619926,4189.095488,8595.951157,25246.20827,21809.98567,4930.090914,23572.42577,4103.587839,2604.450548
,,,,5284,18965.71348,11064.24394,3865.212687,1800.479745,4005.829981,8307.573411,24136.31086,21476.8864,4703.896471,22575.07265,4047.428269,2554.351364
,,,,5285,17780.20799,10377.01105,3753.701599,1694.757803,3676.534891,8165.028133,23650.98914,21188.78158,4619.28785,22238.75591,3863.192558,2434.052717
,,,,5286,16276.30835,9366.890181,3560.779336,1573.904095,3337.20229,7732.236494,22226.98885,20261.93585,4343.881241,20998.66983,3567.546766,2243.554608
,,,,5287,14876.34551,8649.782302,3234.124573,1461.167427,3093.064141,7161.102328,20113.87809,18663.38001,3957.142191,19145.65027,3300.889816,2093.257055
,,,,5288,13885.97785,8042.540761,3005.64805,1429.901791,2942.501489,6573.502496,18162.30595,17348.41951,3586.941657,17427.45993,3127.360786,1982.958044
,,,,5289,13106.61376,7696.164125,2869.592402,1362.460211,2833.599901,6115.920709,16761.09451,16306.13144,3312.745183,16105.08466,2997.46653,1910.738453
,,,,5290,12554.44277,7406.506663,2771.515167,1324.179849,2782.764769,5754.778448,15757.37698,15668.39264,3119.426081,15165.21297,2908.277861,1866.699654
