Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6
,,,,,,,,676,15356.0,23919.0,18551.0,25431.0,30760.0,18264.0
,,,,,,,,677,15060.0,23458.0,18603.0,25658.0,30605.0,18536.0
,,,,,,,,678,15334.0,23887.0,19236.0,26426.0,31930.0,18927.0
,,,,,,,,679,15754.0,24551.0,20377.0,27284.0,34653.0,19516.0
,,,,,,,,680,15993.0,24916.0,21067.0,27831.0,36567.0,20509.0
,,,,,,,,681,16792.0,26163.0,21894.0,28732.0,39523.0,21774.0
,,,,,,,,682,17988.0,28029.0,23062.0,29990.0,42284.0,22811.0
,,,,,,,,683,19127.0,29810.0,24091.0,31654.0,43990.0,23947.0
,,,,,,,,684,20175.0,31447.0,25357.0,32998.0,45180.0,25951.0
,,,,,,,,685,21239.0,33113.0,26367.0,33990.0,47317.0,26121.0
,,,,,,,,686,21395.0,33356.0,26336.0,34235.0,47189.0,26810.0
,,,,,,,,687,21263.0,33146.0,26569.0,33742.0,46734.0,26922.0
,,,,,,,,688,19598.0,30536.0,27072.0,33625.0,47370.0,28230.0
,,,,,,,,689,19529.0,30425.0,28550.0,36096.0,51051.0,28269.0
,,,,,,,,690,21483.0,33475.0,29336.0,37826.0,52199.0,30578.0
,,,,,,,,691,23468.0,36576.0,30293.0,39194.0,54923.0,29466.0
,,,,,,,,692,23032.0,35897.0,29435.0,37637.0,53981.0,27504.0
,,,,,,,,693,21441.0,33404.0,27449.0,34796.0,50309.0,25732.0
,,,,,,,,694,18191.0,28311.0,25093.0,32631.0,46167.0,22891.0
,,,,,,,,695,16804.0,26147.0,23209.0,29681.0,41703.0,21133.0
,,,,,,,,696,17156.0,26724.0,20567.0,27275.0,36666.0,17259.0
,,,,,,,,697,15311.0,23894.0,17545.0,24331.0,29636.0,17084.0
,,,,,,,,698,14612.0,22803.0,17234.0,23843.0,28839.0,17334.0
,,,,,,,,699,14163.0,22104.0,17091.0,23778.0,28316.0,17503.0
,,,,,,,,700,14169.0,22114.0,17377.0,24248.0,29093.0,17442.0
,,,,,,,,701,14291.0,22303.0,17858.0,25280.0,30134.0,18209.0
,,,,,,,,702,15132.0,23616.0,19182.0,27079.0,33074.0,19648.0
,,,,,,,,703,16465.0,25709.0,21207.0,29381.0,38177.0,20848.0
,,,,,,,,704,17707.0,27648.0,22625.0,30738.0,42212.0,21384.0
,,,,,,,,705,18383.0,28697.0,22790.0,30995.0,43188.0,21028.0
,,,,,,,,706,18842.0,29403.0,22766.0,30902.0,42508.0,21146.0
,,,,,,,,707,19616.0,30607.0,23253.0,31569.0,44055.0,21646.0
,,,,,,,,708,20299.0,31673.0,23737.0,32239.0,44946.0,22441.0
,,,,,,,,709,20744.0,32367.0,23982.0,32626.0,45102.0,22452.0
,,,,,,,,710,20813.0,32475.0,24021.0,32852.0,44389.0,23446.0
,,,,,,,,711,21139.0,32985.0,25038.0,33741.0,45289.0,25964.0
,,,,,,,,712,21642.0,33769.0,27633.0,36087.0,49883.0,29207.0
,,,,,,,,713,23383.0,36493.0,31573.0,40861.0,57033.0,33242.0
,,,,,,,,714,26834.0,41889.0,33124.0,42852.0,61885.0,29229.0
,,,,,,,,715,24308.0,37938.0,28537.0,37662.0,55500.0,23223.0
,,,,,,,,716,20497.0,31983.0,24090.0,32544.0,45424.0,21369.0
,,,,,,,,717,18663.0,29122.0,22069.0,29523.0,41465.0,19333.0
,,,,,,,,718,16246.0,25342.0,20217.0,26892.0,36831.0,17444.0
,,,,,,,,719,15497.0,24178.0,18632.0,25373.0,33194.0,17094.0
,,,,,,,,720,15821.0,24691.0,17791.0,25557.0,30535.0,16741.0
,,,,,,,,721,15479.0,24154.0,17102.0,24733.0,28704.0,16438.0
,,,,,,,,722,14808.0,23108.0,16746.0,24283.0,27831.0,16605.0
,,,,,,,,723,14419.0,22503.0,16706.0,24233.0,27244.0,16891.0
,,,,,,,,724,14459.0,22565.0,16988.0,24967.0,27969.0,16797.0
,,,,,,,,725,14787.0,23075.0,18074.0,26724.0,29401.0,18338.0
,,,,,,,,726,16197.0,25274.0,20783.0,29765.0,33829.0,21043.0
,,,,,,,,727,18609.0,29049.0,23517.0,32274.0,41468.0,22756.0
,,,,,,,,728,20488.0,31984.0,24561.0,32889.0,45661.0,22834.0
,,,,,,,,729,20767.0,32410.0,23773.0,32402.0,44525.0,22060.0
,,,,,,,,730,20873.0,32561.0,23283.0,31668.0,41907.0,22278.0
,,,,,,,,731,21498.0,33536.0,23420.0,32380.0,42186.0,22829.0
,,,,,,,,732,22198.0,34630.0,23818.0,33086.0,42437.0,23686.0
,,,,,,,,733,22716.0,35438.0,24041.0,33637.0,42910.0,23684.0
,,,,,,,,734,22913.0,35746.0,24141.0,33838.0,42588.0,24870.0
,,,,,,,,735,23196.0,36189.0,25127.0,34760.0,43646.0,27924.0
,,,,,,,,736,22676.0,35371.0,27456.0,37044.0,47755.0,31682.0
,,,,,,,,737,23772.0,37089.0,31335.0,41636.0,54615.0,35226.0
,,,,,,,,738,27272.0,42564.0,32909.0,44114.0,59850.0,30518.0
,,,,,,,,739,25067.0,39120.0,28773.0,38736.0,53747.0,24253.0
,,,,,,,,740,20987.0,32744.0,24527.0,33320.0,44489.0,22266.0
,,,,,,,,741,19241.0,30020.0,22031.0,30220.0,41136.0,19642.0
,,,,,,,,742,16078.0,25072.0,19936.0,27242.0,36554.0,18018.0
,,,,,,,,743,14411.0,22468.0,18541.0,25587.0,32689.0,17238.0
,,,,,,,,744,15936.0,24863.0,18017.0,25507.0,30611.0,16529.0
,,,,,,,,745,16075.0,25082.0,17429.0,24907.0,28724.0,16352.0
,,,,,,,,746,15347.0,23946.0,17105.0,24430.0,27955.0,16538.0
,,,,,,,,747,14896.0,23246.0,16985.0,24398.0,27399.0,16834.0
,,,,,,,,748,14927.0,23293.0,17315.0,25241.0,28036.0,16892.0
,,,,,,,,749,15200.0,23717.0,18309.0,27054.0,29385.0,18374.0
,,,,,,,,750,16610.0,25916.0,20993.0,30211.0,33695.0,21039.0
,,,,,,,,751,18978.0,29623.0,23760.0,32855.0,41068.0,23049.0
,,,,,,,,752,20833.0,32519.0,24786.0,33246.0,45638.0,22788.0
,,,,,,,,753,21044.0,32840.0,24107.0,32397.0,44307.0,21915.0
,,,,,,,,754,21031.0,32806.0,23550.0,31815.0,41583.0,21945.0
,,,,,,,,755,21627.0,33735.0,23453.0,32181.0,41921.0,22531.0
,,,,,,,,756,22419.0,34974.0,23940.0,32933.0,42602.0,23153.0
,,,,,,,,757,23000.0,35880.0,24260.0,33434.0,43219.0,23296.0
,,,,,,,,758,23258.0,36284.0,24156.0,33732.0,43065.0,24290.0
,,,,,,,,759,23547.0,36735.0,25415.0,34619.0,44224.0,26945.0
,,,,,,,,760,23260.0,36281.0,27959.0,36764.0,48615.0,30217.0
,,,,,,,,761,24422.0,38101.0,31597.0,41236.0,55198.0,33811.0
,,,,,,,,762,27608.0,43087.0,33076.0,43071.0,60443.0,29485.0
,,,,,,,,763,25109.0,39183.0,28763.0,37963.0,53881.0,23762.0
,,,,,,,,764,21076.0,32881.0,24418.0,33035.0,44628.0,22060.0
,,,,,,,,765,19216.0,29980.0,21942.0,29651.0,41090.0,19682.0
,,,,,,,,766,15718.0,24509.0,19765.0,26706.0,36669.0,17712.0
,,,,,,,,767,14349.0,22371.0,18125.0,25197.0,32602.0,16959.0
,,,,,,,,768,15700.0,24493.0,17552.0,25343.0,29866.0,16097.0
,,,,,,,,769,16117.0,25146.0,16889.0,24724.0,28196.0,15815.0
,,,,,,,,770,15367.0,23975.0,16520.0,24251.0,27406.0,15876.0
,,,,,,,,771,14903.0,23255.0,16336.0,24219.0,26800.0,16108.0
,,,,,,,,772,14955.0,23333.0,16746.0,25069.0,27543.0,16171.0
,,,,,,,,773,15258.0,23805.0,17715.0,26913.0,28945.0,17550.0
,,,,,,,,774,16591.0,25883.0,20205.0,30230.0,33240.0,19993.0
,,,,,,,,775,18992.0,29642.0,22921.0,32766.0,40856.0,21909.0
,,,,,,,,776,20697.0,32306.0,23961.0,33156.0,45422.0,21605.0
,,,,,,,,777,20998.0,32767.0,23327.0,32463.0,44159.0,20720.0
,,,,,,,,778,21061.0,32853.0,22902.0,31757.0,41543.0,20821.0
,,,,,,,,779,21581.0,33664.0,23115.0,32178.0,42056.0,21378.0
,,,,,,,,780,22393.0,34932.0,23399.0,32803.0,42397.0,22110.0
,,,,,,,,781,22982.0,35853.0,23818.0,33259.0,43018.0,22303.0
,,,,,,,,782,23201.0,36195.0,23927.0,33504.0,42829.0,23393.0
,,,,,,,,783,23540.0,36725.0,24951.0,34504.0,43982.0,25963.0
,,,,,,,,784,23311.0,36362.0,27479.0,36581.0,48153.0,29196.0
,,,,,,,,785,24096.0,37593.0,30795.0,40950.0,54829.0,32561.0
,,,,,,,,786,27229.0,42496.0,32732.0,43021.0,61260.0,28685.0
,,,,,,,,787,24820.0,38732.0,28682.0,37846.0,55542.0,23008.0
,,,,,,,,788,20827.0,32494.0,24487.0,32912.0,46368.0,21059.0
,,,,,,,,789,19013.0,29664.0,22141.0,29890.0,43011.0,18274.0
,,,,,,,,790,15630.0,24369.0,20148.0,26975.0,37906.0,16331.0
,,,,,,,,791,14243.0,22203.0,18546.0,25429.0,34522.0,16109.0
,,,,,,,,792,15539.0,24240.0,18196.0,25528.0,32411.0,16017.0
,,,,,,,,793,16187.0,25257.0,17623.0,25080.0,30770.0,15857.0
,,,,,,,,794,15444.0,24099.0,17356.0,24687.0,29981.0,15898.0
,,,,,,,,795,14970.0,23361.0,17292.0,24680.0,29567.0,16118.0
,,,,,,,,796,15002.0,23412.0,17645.0,25434.0,30411.0,16171.0
,,,,,,,,797,15269.0,23825.0,18695.0,27308.0,31945.0,17595.0
,,,,,,,,798,16641.0,25967.0,21363.0,30581.0,36560.0,20223.0
,,,,,,,,799,19047.0,29737.0,24011.0,33278.0,44419.0,22392.0
,,,,,,,,800,20864.0,32572.0,25247.0,33679.0,49529.0,22466.0
,,,,,,,,801,21163.0,33031.0,24744.0,32904.0,48679.0,21764.0
,,,,,,,,802,21027.0,32805.0,24290.0,32040.0,45958.0,21867.0
,,,,,,,,803,21479.0,33508.0,24367.0,32410.0,46167.0,22432.0
,,,,,,,,804,22091.0,34464.0,24749.0,32930.0,46486.0,23344.0
,,,,,,,,805,22492.0,35091.0,24995.0,33293.0,47023.0,23473.0
,,,,,,,,806,22576.0,35222.0,25097.0,33649.0,46831.0,24392.0
,,,,,,,,807,22758.0,35507.0,26171.0,34405.0,48210.0,26871.0
,,,,,,,,808,22267.0,34734.0,28725.0,36448.0,53290.0,29988.0
,,,,,,,,809,23338.0,36414.0,32224.0,40431.0,60441.0,33924.0
,,,,,,,,810,26655.0,41602.0,33539.0,42196.0,65253.0,29831.0
,,,,,,,,811,24280.0,37893.0,29138.0,36975.0,58128.0,23974.0
,,,,,,,,812,20307.0,31687.0,24684.0,32366.0,47812.0,22010.0
,,,,,,,,813,18703.0,29184.0,22284.0,29764.0,44577.0,19248.0
,,,,,,,,814,15245.0,23772.0,20469.0,27173.0,39697.0,17234.0
,,,,,,,,815,14084.0,21958.0,19154.0,25663.0,36164.0,17233.0
,,,,,,,,816,15872.0,24759.0,19039.0,26854.0,33946.0,18969.0
,,,,,,,,817,17705.0,27590.0,19524.0,27074.0,34281.0,17672.0
,,,,,,,,818,16309.0,25412.0,18491.0,25917.0,31682.0,17986.0
,,,,,,,,819,15957.0,24859.0,18492.0,25848.0,31390.0,17970.0
,,,,,,,,820,15705.0,24468.0,18531.0,25997.0,31404.0,17671.0
,,,,,,,,821,15595.0,24297.0,19053.0,26618.0,31576.0,18691.0
,,,,,,,,822,16229.0,25286.0,20150.0,28084.0,33855.0,19644.0
,,,,,,,,823,17158.0,26745.0,21507.0,29604.0,37435.0,20447.0
,,,,,,,,824,17686.0,27558.0,22180.0,30137.0,39662.0,21178.0
,,,,,,,,825,18538.0,28887.0,23184.0,31060.0,42944.0,22302.0
,,,,,,,,826,19919.0,31039.0,24543.0,32146.0,45813.0,23447.0
,,,,,,,,827,20896.0,32569.0,25689.0,33759.0,47756.0,24577.0
,,,,,,,,828,21866.0,34082.0,26977.0,34903.0,49111.0,26404.0
,,,,,,,,829,22814.0,35570.0,27915.0,35796.0,51121.0,26830.0
,,,,,,,,830,22788.0,35527.0,27896.0,35996.0,50607.0,27768.0
,,,,,,,,831,22572.0,35189.0,28212.0,35486.0,50095.0,28230.0
,,,,,,,,832,20724.0,32293.0,28490.0,34992.0,50790.0,29717.0
,,,,,,,,833,20399.0,31784.0,29738.0,36754.0,53921.0,29273.0
,,,,,,,,834,22079.0,34406.0,30276.0,38891.0,53641.0,30806.0
,,,,,,,,835,24147.0,37635.0,31313.0,40023.0,56090.0,29897.0
,,,,,,,,836,23622.0,36818.0,30416.0,38717.0,55012.0,28037.0
,,,,,,,,837,21972.0,34233.0,28447.0,36371.0,51119.0,25657.0
,,,,,,,,838,18575.0,28912.0,26402.0,33724.0,47050.0,23539.0
,,,,,,,,839,17039.0,26516.0,23792.0,30575.0,42735.0,21185.0
,,,,,,,,840,17719.0,27601.0,21684.0,29101.0,37820.0,19291.0
,,,,,,,,841,17349.0,27041.0,19724.0,27061.0,33170.0,18120.0
,,,,,,,,842,16026.0,24976.0,18874.0,25882.0,30628.0,18512.0
,,,,,,,,843,15671.0,24422.0,18943.0,25795.0,30314.0,18636.0
,,,,,,,,844,15442.0,24066.0,18861.0,25710.0,30348.0,18440.0
,,,,,,,,845,15312.0,23865.0,19020.0,26222.0,30491.0,18864.0
,,,,,,,,846,15745.0,24537.0,19872.0,27324.0,32193.0,19288.0
,,,,,,,,847,16353.0,25493.0,21272.0,28771.0,35410.0,19949.0
,,,,,,,,848,16789.0,26160.0,22076.0,29418.0,37959.0,20958.0
,,,,,,,,849,17759.0,27676.0,23120.0,30528.0,41590.0,22295.0
,,,,,,,,850,18965.0,29556.0,24315.0,31783.0,44350.0,23341.0
,,,,,,,,851,19912.0,31036.0,25262.0,33584.0,45898.0,24501.0
,,,,,,,,852,20911.0,32595.0,26569.0,35176.0,46846.0,26666.0
,,,,,,,,853,21900.0,34145.0,27547.0,36283.0,48734.0,26765.0
,,,,,,,,854,22012.0,34318.0,27661.0,36715.0,48226.0,27731.0
,,,,,,,,855,21863.0,34081.0,27827.0,36365.0,47482.0,27970.0
,,,,,,,,856,19933.0,31059.0,28648.0,36369.0,48149.0,29018.0
,,,,,,,,857,19692.0,30680.0,29800.0,38703.0,51429.0,28413.0
,,,,,,,,858,21708.0,33827.0,30530.0,40663.0,52323.0,30868.0
,,,,,,,,859,24137.0,37620.0,31716.0,41826.0,55607.0,30276.0
,,,,,,,,860,23616.0,36805.0,30783.0,40530.0,54891.0,28088.0
,,,,,,,,861,21899.0,34116.0,28736.0,37329.0,50911.0,26054.0
,,,,,,,,862,19051.0,29660.0,26284.0,34006.0,45479.0,23090.0
,,,,,,,,863,16575.0,25791.0,23911.0,30911.0,40684.0,21290.0
,,,,,,,,864,16973.0,26440.0,21093.0,28313.0,36247.0,17292.0
,,,,,,,,865,15596.0,24340.0,18025.0,25628.0,29456.0,17102.0
,,,,,,,,866,15008.0,23425.0,17762.0,25330.0,28705.0,17277.0
,,,,,,,,867,14676.0,22909.0,17700.0,25379.0,28182.0,17575.0
,,,,,,,,868,14822.0,23138.0,18105.0,26305.0,29101.0,17680.0
,,,,,,,,869,15204.0,23735.0,19242.0,28406.0,30639.0,19252.0
,,,,,,,,870,16849.0,26302.0,22614.0,32320.0,35195.0,22671.0
,,,,,,,,871,19771.0,30875.0,25504.0,35123.0,43624.0,24158.0
,,,,,,,,872,21878.0,34158.0,26147.0,35117.0,47900.0,23632.0
,,,,,,,,873,21934.0,34235.0,25371.0,34183.0,46632.0,22695.0
,,,,,,,,874,21576.0,33660.0,24745.0,33142.0,43830.0,22597.0
,,,,,,,,875,21885.0,34141.0,24664.0,33431.0,44157.0,22989.0
,,,,,,,,876,22360.0,34883.0,25106.0,34063.0,44510.0,23763.0
,,,,,,,,877,22787.0,35551.0,25393.0,34546.0,45128.0,24003.0
,,,,,,,,878,22903.0,35730.0,25355.0,34719.0,44682.0,25053.0
,,,,,,,,879,23100.0,36040.0,26453.0,36160.0,45952.0,27867.0
,,,,,,,,880,22630.0,35300.0,29099.0,38955.0,50821.0,31485.0
,,,,,,,,881,23691.0,36961.0,32812.0,43221.0,57968.0,34978.0
,,,,,,,,882,27117.0,42322.0,34606.0,45760.0,63109.0,30605.0
,,,,,,,,883,24885.0,38835.0,30167.0,40153.0,56532.0,24273.0
,,,,,,,,884,20942.0,32672.0,25644.0,35102.0,46980.0,22653.0
,,,,,,,,885,19205.0,29965.0,23071.0,31819.0,43502.0,19752.0
,,,,,,,,886,15612.0,24342.0,20873.0,28188.0,38859.0,17206.0
,,,,,,,,887,14057.0,21913.0,19262.0,26505.0,34424.0,17060.0
,,,,,,,,888,15379.0,23992.0,18612.0,26952.0,31509.0,16874.0
,,,,,,,,889,16254.0,25364.0,17906.0,26542.0,29791.0,16593.0
,,,,,,,,890,15609.0,24359.0,17546.0,26183.0,28945.0,16737.0
,,,,,,,,891,15194.0,23716.0,17422.0,26364.0,28420.0,17047.0
,,,,,,,,892,15273.0,23838.0,17803.0,27247.0,29320.0,17134.0
,,,,,,,,893,15627.0,24391.0,18868.0,29463.0,30902.0,18642.0
,,,,,,,,894,17214.0,26868.0,21798.0,32979.0,35785.0,21536.0
,,,,,,,,895,20096.0,31380.0,24715.0,35473.0,44200.0,23301.0
,,,,,,,,896,22243.0,34726.0,25719.0,35211.0,48977.0,22960.0
,,,,,,,,897,22070.0,34446.0,24980.0,34229.0,47640.0,22111.0
,,,,,,,,898,21566.0,33646.0,24347.0,33012.0,44530.0,22096.0
,,,,,,,,899,21816.0,34036.0,24267.0,33125.0,44334.0,22464.0
,,,,,,,,900,22327.0,34832.0,24754.0,33805.0,44703.0,23363.0
,,,,,,,,901,22710.0,35433.0,25074.0,34042.0,45124.0,23580.0
,,,,,,,,902,22716.0,35441.0,25311.0,34423.0,44687.0,24827.0
,,,,,,,,903,22854.0,35657.0,26435.0,35471.0,45780.0,27450.0
,,,,,,,,904,22539.0,35159.0,29184.0,37740.0,50419.0,30576.0
,,,,,,,,905,24011.0,37465.0,32976.0,42248.0,57390.0,34016.0
,,,,,,,,906,27351.0,42691.0,34836.0,44407.0,64608.0,30132.0
,,,,,,,,907,25107.0,39181.0,30636.0,39183.0,58895.0,24335.0
,,,,,,,,908,21378.0,33357.0,26313.0,34142.0,49232.0,22505.0
,,,,,,,,909,19811.0,30915.0,23670.0,31209.0,45813.0,19547.0
,,,,,,,,910,15827.0,24679.0,21378.0,27927.0,40236.0,17507.0
,,,,,,,,911,14380.0,22419.0,19732.0,26595.0,36120.0,17437.0
,,,,,,,,912,15621.0,24369.0,19370.0,26711.0,34428.0,17563.0
,,,,,,,,913,16369.0,25544.0,18743.0,26460.0,33230.0,17361.0
,,,,,,,,914,15648.0,24421.0,18417.0,26069.0,32537.0,17418.0
,,,,,,,,915,15249.0,23803.0,18317.0,26314.0,32206.0,17727.0
,,,,,,,,916,15361.0,23979.0,18767.0,27179.0,33252.0,17770.0
,,,,,,,,917,15739.0,24568.0,19871.0,29294.0,34931.0,19554.0
,,,,,,,,918,17305.0,27011.0,23011.0,32637.0,40002.0,22737.0
,,,,,,,,919,20069.0,31339.0,26289.0,35305.0,48669.0,25142.0
,,,,,,,,920,22143.0,34571.0,27296.0,35200.0,53754.0,25093.0
,,,,,,,,921,22087.0,34473.0,26350.0,34340.0,52259.0,24455.0
,,,,,,,,922,21810.0,34027.0,25664.0,33206.0,48920.0,24797.0
,,,,,,,,923,21969.0,34275.0,25593.0,33434.0,48363.0,25440.0
,,,,,,,,924,22396.0,34939.0,26010.0,33855.0,48178.0,26355.0
,,,,,,,,925,22775.0,35533.0,26286.0,34053.0,48114.0,26631.0
,,,,,,,,926,22801.0,35573.0,26356.0,34314.0,47117.0,27916.0
,,,,,,,,927,23274.0,36315.0,27477.0,35938.0,48170.0,31411.0
,,,,,,,,928,24304.0,37926.0,30069.0,38614.0,52997.0,35453.0
,,,,,,,,929,25512.0,39817.0,33954.0,43076.0,60870.0,39234.0
,,,,,,,,930,28200.0,44021.0,36337.0,45064.0,68393.0,34248.0
,,,,,,,,931,25965.0,40527.0,31935.0,39747.0,62311.0,27700.0
,,,,,,,,932,21700.0,33862.0,27332.0,34473.0,52453.0,25500.0
,,,,,,,,933,20095.0,31358.0,24521.0,31881.0,49015.0,22377.0
,,,,,,,,934,17493.0,27288.0,22065.0,28736.0,43684.0,19451.0
,,,,,,,,935,16143.0,25181.0,20546.0,27137.0,38738.0,18997.0
,,,,,,,,936,16793.0,26205.0,20163.0,27311.0,36585.0,19158.0
,,,,,,,,937,16416.0,25617.0,19583.0,26718.0,35023.0,18816.0
,,,,,,,,938,15717.0,24530.0,19308.0,26363.0,34380.0,18931.0
,,,,,,,,939,15278.0,23846.0,19235.0,26464.0,34064.0,19211.0
,,,,,,,,940,15367.0,23987.0,19658.0,27436.0,35076.0,19226.0
,,,,,,,,941,15660.0,24443.0,20882.0,29610.0,36748.0,20896.0
,,,,,,,,942,17082.0,26663.0,24390.0,33148.0,41745.0,25120.0
,,,,,,,,943,19749.0,30838.0,27788.0,35702.0,50532.0,27449.0
,,,,,,,,944,21664.0,33825.0,28391.0,35781.0,55428.0,26808.0
,,,,,,,,945,21677.0,33834.0,27384.0,35218.0,53683.0,25698.0
,,,,,,,,946,21417.0,33414.0,26359.0,34020.0,49983.0,25255.0
,,,,,,,,947,21776.0,33972.0,26115.0,34126.0,49464.0,25393.0
,,,,,,,,948,22355.0,34875.0,26344.0,34638.0,49002.0,26193.0
,,,,,,,,949,22929.0,35772.0,26486.0,35110.0,48581.0,26219.0
,,,,,,,,950,23226.0,36234.0,26442.0,35460.0,47666.0,27333.0
,,,,,,,,951,23720.0,37008.0,27561.0,37337.0,48637.0,30264.0
,,,,,,,,952,23778.0,37094.0,30125.0,40658.0,53442.0,33508.0
,,,,,,,,953,24409.0,38083.0,33786.0,44228.0,60865.0,37399.0
,,,,,,,,954,27383.0,42740.0,36094.0,46722.0,67523.0,33139.0
,,,,,,,,955,25080.0,39140.0,31871.0,41786.0,61106.0,27267.0
,,,,,,,,956,21034.0,32817.0,27361.0,36625.0,51243.0,25278.0
,,,,,,,,957,19250.0,30035.0,24493.0,33473.0,47710.0,22156.0
,,,,,,,,958,15609.0,24335.0,22117.0,30531.0,42376.0,18887.0
,,,,,,,,959,14030.0,21869.0,20467.0,29045.0,38128.0,18644.0
,,,,,,,,960,15477.0,24140.0,20040.0,28328.0,35953.0,18291.0
,,,,,,,,961,16439.0,25650.0,19474.0,27660.0,34121.0,17962.0
,,,,,,,,962,15775.0,24616.0,19186.0,27455.0,33515.0,18055.0
,,,,,,,,963,15328.0,23921.0,19097.0,27559.0,33231.0,18369.0
,,,,,,,,964,15417.0,24060.0,19468.0,28476.0,34336.0,18588.0
,,,,,,,,965,15670.0,24453.0,20649.0,30847.0,36044.0,20284.0
,,,,,,,,966,17125.0,26726.0,23897.0,34333.0,41058.0,23937.0
,,,,,,,,967,19959.0,31161.0,27033.0,37120.0,49650.0,25708.0
,,,,,,,,968,22080.0,34470.0,27951.0,36789.0,54971.0,25131.0
,,,,,,,,969,22033.0,34386.0,26991.0,35429.0,53492.0,23979.0
,,,,,,,,970,21739.0,33913.0,25857.0,33795.0,49749.0,23893.0
,,,,,,,,971,22060.0,34413.0,25635.0,33808.0,49278.0,24312.0
,,,,,,,,972,22533.0,35152.0,25780.0,34093.0,48639.0,25045.0
,,,,,,,,973,22922.0,35762.0,25814.0,34188.0,48487.0,25061.0
,,,,,,,,974,23068.0,35988.0,25741.0,34356.0,47638.0,25816.0
,,,,,,,,975,23139.0,36100.0,26739.0,35223.0,48794.0,27936.0
,,,,,,,,976,22588.0,35231.0,29119.0,37315.0,53390.0,30926.0
,,,,,,,,977,23616.0,36842.0,32268.0,41805.0,60048.0,34282.0
,,,,,,,,978,26716.0,41695.0,34351.0,44047.0,65929.0,30891.0
,,,,,,,,979,24371.0,38032.0,30053.0,38817.0,59158.0,24750.0
,,,,,,,,980,20383.0,31801.0,25609.0,33699.0,49248.0,22701.0
,,,,,,,,981,18760.0,29270.0,23059.0,31313.0,45790.0,20048.0
,,,,,,,,982,15273.0,23811.0,21121.0,28980.0,41050.0,17701.0
,,,,,,,,983,13894.0,21657.0,19756.0,27980.0,37602.0,17357.0
,,,,,,,,984,15481.0,24143.0,19636.0,28128.0,35354.0,18977.0
,,,,,,,,985,17611.0,27444.0,20329.0,28784.0,36233.0,17803.0
,,,,,,,,986,16289.0,25377.0,19462.0,27803.0,33764.0,18257.0
,,,,,,,,987,15994.0,24916.0,19535.0,27920.0,33557.0,18169.0
,,,,,,,,988,15789.0,24594.0,19543.0,28100.0,33612.0,17852.0
,,,,,,,,989,15758.0,24545.0,20035.0,29089.0,33878.0,18713.0
,,,,,,,,990,16461.0,25644.0,21258.0,30352.0,36155.0,19645.0
,,,,,,,,991,17562.0,27371.0,22664.0,31875.0,39634.0,20087.0
,,,,,,,,992,18301.0,28511.0,23340.0,32107.0,42379.0,20720.0
,,,,,,,,993,19385.0,30202.0,24117.0,32669.0,45855.0,21847.0
,,,,,,,,994,20733.0,32303.0,25289.0,33261.0,48794.0,22942.0
,,,,,,,,995,21756.0,33905.0,26276.0,34395.0,50899.0,24180.0
,,,,,,,,996,22652.0,35304.0,27281.0,35326.0,52260.0,25751.0
,,,,,,,,997,23495.0,36626.0,28065.0,36191.0,54291.0,25809.0
,,,,,,,,998,23419.0,36510.0,28008.0,36363.0,53834.0,26351.0
,,,,,,,,999,23163.0,36108.0,28165.0,36101.0,53156.0,26414.0
,,,,,,,,1000,22758.0,35477.0,28479.0,35794.0,53713.0,27311.0
,,,,,,,,1001,21482.0,33477.0,29525.0,37263.0,56478.0,26712.0
,,,,,,,,1002,23344.0,36388.0,30129.0,39075.0,56564.0,28957.0
,,,,,,,,1003,24968.0,38918.0,31342.0,40565.0,59424.0,28497.0
,,,,,,,,1004,24772.0,38616.0,30355.0,39161.0,58392.0,26623.0
,,,,,,,,1005,22763.0,35470.0,28558.0,37359.0,54906.0,24556.0
,,,,,,,,1006,21256.0,33112.0,26246.0,34270.0,49233.0,21990.0
,,,,,,,,1007,19767.0,30791.0,23914.0,31594.0,44517.0,20163.0
,,,,,,,,1008,18738.0,29200.0,21819.0,29548.0,40622.0,18351.0
,,,,,,,,1009,18004.0,28049.0,17069.0,24441.0,26736.0,15999.0
,,,,,,,,1010,16592.0,25838.0,16215.0,22934.0,24527.0,16283.0
,,,,,,,,1011,16206.0,25228.0,16158.0,22723.0,24340.0,16404.0
,,,,,,,,1012,15845.0,24658.0,16094.0,22402.0,24235.0,16015.0
,,,,,,,,1013,15645.0,24339.0,16191.0,22459.0,24305.0,16329.0
,,,,,,,,1014,15906.0,24745.0,16849.0,22502.0,25677.0,16870.0
,,,,,,,,1015,16310.0,25379.0,17603.0,23467.0,27827.0,17000.0
,,,,,,,,1016,16720.0,26024.0,18157.0,24350.0,29523.0,17539.0
,,,,,,,,1017,17615.0,27431.0,19095.0,26190.0,32633.0,18960.0
,,,,,,,,1018,19480.0,30347.0,20401.0,28491.0,35617.0,20171.0
,,,,,,,,1019,21227.0,33078.0,21602.0,30984.0,37767.0,21429.0
,,,,,,,,1020,22671.0,35336.0,22918.0,33441.0,39580.0,23592.0
