,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
164,0.8178,1,0.213589029,1,1,1,1,1,0.6392,1,0.0,1,1,1,0.7521,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
165,0.8358,1,0.213741281,1,1,1,1,1,0.6453,1,0.0,1,1,1,0.8067,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
166,0.841,1,0.213893532,1,1,1,1,1,0.5919,1,0.0,1,1,1,0.7981,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
167,0.8247,1,0.214045783,1,1,1,1,1,0.5125,1,0.0,1,1,1,0.7867,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
168,0.8108,1,0.214198035,1,1,1,1,1,0.4892,1,0.0,1,1,1,0.7975,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9229,0.9154,0.9137,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
169,0.4796,1,0.128573037,1,1,1,1,1,0.4359,1,0.0,1,1,1,0.7282,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7321,0.7817,0.7541,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
170,0.5254,1,0.128220872,1,1,1,1,1,0.3858,1,0.0,1,1,1,0.6946,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7353,0.7974,0.7791,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
171,0.5415,1,0.127868708,1,1,1,1,1,0.3742,1,0.0,1,1,1,0.6681,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6677,0.7417,0.7142,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
172,0.529,1,0.127516543,1,1,1,1,1,0.4019,1,0.0,1,1,1,0.6529,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5555,0.6195,0.6098,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
173,0.3835,1,0.127164378,1,1,1,1,1,0.3844,1,0.0,1,1,1,0.6814,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.4224,0.4631,0.4489,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
174,0.4737,1,0.126812214,1,1,1,1,1,0.357,1,0.0097,1,1,1,0.6681,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3612,0.3731,0.3778,0.0328,0.0837,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
175,0.5304,1,0.126460049,1,1,1,1,1,0.4501,1,0.2729,1,1,1,0.7017,0.3484,1,1,1,1,1,1,0.5004,0.5014,0.481,0.4725,1,1,1,1,1,1,1,1,0.4415,0.4797,0.4953,0.4563,0.4596,1,1,1,1,1,1,1,1,1,1,1,1,0.4509,0.3835,1,1
176,0.4236,1,0.126107885,1,1,1,1,1,0.4796,1,0.4503,1,1,1,0.7892,0.5346,1,1,1,1,1,1,0.766,0.7663,0.7517,0.7441,1,1,1,1,1,1,1,1,0.5826,0.6995,0.6909,0.6391,0.6528,1,1,1,1,1,1,1,1,1,1,1,1,0.6905,0.6462,1,1
177,0.2799,1,0.12575572,1,1,1,1,1,0.6236,1,0.5843,1,1,1,0.7254,0.6541,1,1,1,1,1,1,0.917,0.916,0.9072,0.9019,1,1,1,1,1,1,1,1,0.8451,0.9926,0.9858,0.7342,0.7846,1,1,1,1,1,1,1,1,1,1,1,1,0.8322,0.8364,1,1
178,0.2579,1,0.125403556,1,1,1,1,1,0.6258,1,0.6444,1,1,1,0.5987,0.6954,1,1,1,1,1,1,0.9715,0.9708,0.9656,0.9636,1,1,1,1,1,1,1,1,0.9007,0.9759,0.9459,0.7905,0.8495,1,1,1,1,1,1,1,1,1,1,1,1,0.8935,0.894,1,1
179,0.2967,1,0.125051391,1,1,1,1,1,0.5935,1,0.6613,1,1,1,0.5278,0.7059,1,1,1,1,1,1,0.9865,0.9854,0.9809,0.9822,1,1,1,1,1,1,1,1,0.7835,0.813,0.7916,0.827,0.844,1,1,1,1,1,1,1,1,1,1,1,1,0.9151,0.9081,1,1
180,0.409,1,0.124699227,1,1,1,1,1,0.6133,1,0.6639,1,1,1,0.48,0.7085,1,1,1,1,1,1,0.9864,0.9859,0.9813,0.9803,1,1,1,1,1,1,1,1,0.6632,0.6805,0.66,0.8432,0.858,1,1,1,1,1,1,1,1,1,1,1,1,0.9135,0.9061,1,1
181,0.4407,1,0.124347062,1,1,1,1,1,0.5935,1,0.6414,1,1,1,0.4559,0.695,1,1,1,1,1,1,0.9675,0.9679,0.9689,0.9569,1,1,1,1,1,1,1,1,0.6566,0.7036,0.67,0.8279,0.8425,1,1,1,1,1,1,1,1,1,1,1,1,0.8997,0.8799,1,1
182,0.455,1,0.123994898,1,1,1,1,1,0.5534,1,0.571,1,1,1,0.3789,0.6408,1,1,1,1,1,1,0.9102,0.9086,0.9114,0.9126,1,1,1,1,1,1,1,1,0.3505,0.3642,0.3576,0.7479,0.7687,1,1,1,1,1,1,1,1,1,1,1,1,0.832,0.8074,1,1
183,0.4798,1,0.123642733,1,1,1,1,1,0.6384,1,0.4285,1,1,1,0.408,0.5141,1,1,1,1,1,1,0.7444,0.7415,0.7424,0.7445,1,1,1,1,1,1,1,1,0.4237,0.3921,0.3957,0.5643,0.6002,1,1,1,1,1,1,1,1,1,1,1,1,0.6627,0.6324,1,1
184,0.4458,1,0.123290569,1,1,1,1,1,0.6147,1,0.2127,1,1,1,0.3989,0.2975,1,1,1,1,1,1,0.4783,0.4746,0.4737,0.4727,1,1,1,1,1,1,1,1,0.6139,0.4921,0.529,0.2634,0.3184,1,1,1,1,1,1,1,1,1,1,1,1,0.385,0.3541,1,1
185,0.3987,1,0.122938404,1,1,1,1,1,0.6299,1,0.0,1,1,1,0.3272,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6415,0.5143,0.5578,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
186,0.4436,1,0.12258624,1,1,1,1,1,0.5547,1,0.0,1,1,1,0.4029,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8023,0.7005,0.724,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
187,0.5219,1,0.122234075,1,1,1,1,1,0.5302,1,0.0,1,1,1,0.5631,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7941,0.7051,0.7261,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
188,0.5637,1,0.121881911,1,1,1,1,1,0.5226,1,0.0,1,1,1,0.7029,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8016,0.7227,0.751,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
189,0.6067,1,0.121529746,1,1,1,1,1,0.4336,1,0.0,1,1,1,0.7293,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7371,0.6391,0.6689,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
190,0.5886,1,0.121177581,1,1,1,1,1,0.3652,1,0.0,1,1,1,0.7682,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7665,0.6814,0.6818,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
191,0.5514,1,0.120825417,1,1,1,1,1,0.3549,1,0.0,1,1,1,0.7771,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7303,0.6836,0.6564,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
192,0.4892,1,0.120473252,1,1,1,1,1,0.3154,1,0.0,1,1,1,0.7171,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7098,0.6493,0.6468,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
193,0.5248,1,0.120121088,1,1,1,1,1,0.2768,1,0.0,1,1,1,0.6889,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7198,0.675,0.6993,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
194,0.5228,1,0.119768923,1,1,1,1,1,0.2664,1,0.0,1,1,1,0.6302,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6586,0.6184,0.6217,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
195,0.4856,1,0.119416759,1,1,1,1,1,0.2281,1,0.0,1,1,1,0.5606,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5935,0.4625,0.4901,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
196,0.478,1,0.119064594,1,1,1,1,1,0.2758,1,0.0,1,1,1,0.375,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7594,0.5462,0.6139,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
197,0.3627,1,0.11871243,1,1,1,1,1,0.317,1,0.0,1,1,1,0.3249,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9241,0.7288,0.8027,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
198,0.2468,1,0.118360265,1,1,1,1,1,0.2686,1,0.0111,1,1,1,0.2745,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8384,0.6756,0.7173,0.0004,0.0004,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
199,0.1934,1,0.118008101,1,1,1,1,1,0.2919,1,0.2818,1,1,1,0.2439,0.0157,1,1,1,1,1,1,0.1415,0.1207,0.1586,0.2724,1,1,1,1,1,1,1,1,0.951,0.7903,0.8419,0.362,0.3918,1,1,1,1,1,1,1,1,1,1,1,1,0.0173,0.208,1,1
200,0.0918,1,0.117655936,1,1,1,1,1,0.3583,1,0.4488,1,1,1,0.2393,0.1268,1,1,1,1,1,1,0.4946,0.4607,0.4189,0.5003,1,1,1,1,1,1,1,1,1.0,0.9923,0.962,0.483,0.6036,1,1,1,1,1,1,1,1,1,1,1,1,0.1678,0.4021,1,1
201,0.0836,1,0.117303772,1,1,1,1,1,0.4049,1,0.5814,1,1,1,0.1801,0.0709,1,1,1,1,1,1,0.7292,0.6866,0.5981,0.6438,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.5817,0.6912,1,1,1,1,1,1,1,1,1,1,1,1,0.3352,0.5912,1,1
202,0.0833,1,0.116951607,1,1,1,1,1,0.5158,1,0.6028,1,1,1,0.2286,0.3264,1,1,1,1,1,1,0.8549,0.7853,0.774,0.7249,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.5845,0.7842,1,1,1,1,1,1,1,1,1,1,1,1,0.532,0.6635,1,1
203,0.1009,1,0.116599443,1,1,1,1,1,0.5906,1,0.61,1,1,1,0.2593,0.428,1,1,1,1,1,1,0.9473,0.9252,0.8677,0.7998,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.6183,0.7843,1,1,1,1,1,1,1,1,1,1,1,1,0.6057,0.7577,1,1
204,0.1324,1,0.116247278,1,1,1,1,1,0.5855,1,0.5984,1,1,1,0.2319,0.5358,1,1,1,1,1,1,0.9621,0.9606,0.9437,0.8586,1,1,1,1,1,1,1,1,0.9403,1.0,1.0,0.6127,0.8198,1,1,1,1,1,1,1,1,1,1,1,1,0.6421,0.7925,1,1
205,0.1832,1,0.115895113,1,1,1,1,1,0.48,1,0.5939,1,1,1,0.2276,0.5724,1,1,1,1,1,1,0.9486,0.946,0.9295,0.8756,1,1,1,1,1,1,1,1,0.7266,0.8344,0.8166,0.5426,0.8203,1,1,1,1,1,1,1,1,1,1,1,1,0.6807,0.8197,1,1
206,0.2043,1,0.115542949,1,1,1,1,1,0.539,1,0.5215,1,1,1,0.2271,0.566,1,1,1,1,1,1,0.8722,0.8699,0.8649,0.8589,1,1,1,1,1,1,1,1,0.648,0.7279,0.7338,0.4838,0.693,1,1,1,1,1,1,1,1,1,1,1,1,0.6787,0.7756,1,1
207,0.2135,1,0.115190784,1,1,1,1,1,0.5609,1,0.3903,1,1,1,0.1945,0.4528,1,1,1,1,1,1,0.7051,0.7011,0.6988,0.72,1,1,1,1,1,1,1,1,0.6385,0.6183,0.6381,0.3653,0.5751,1,1,1,1,1,1,1,1,1,1,1,1,0.5805,0.618,1,1
208,0.2067,1,0.11483862,1,1,1,1,1,0.5403,1,0.1696,1,1,1,0.2462,0.2334,1,1,1,1,1,1,0.4219,0.4191,0.4175,0.4444,1,1,1,1,1,1,1,1,0.4884,0.3961,0.4301,0.1251,0.2871,1,1,1,1,1,1,1,1,1,1,1,1,0.3109,0.3461,1,1
209,0.2523,1,0.114486455,1,1,1,1,1,0.6519,1,0.0,1,1,1,0.269,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6088,0.5311,0.5772,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
210,0.3893,1,0.114134291,1,1,1,1,1,0.5358,1,0.0,1,1,1,0.28,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6739,0.6575,0.6757,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
211,0.4575,1,0.113782126,1,1,1,1,1,0.4553,1,0.0,1,1,1,0.2609,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6902,0.6819,0.6997,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
212,0.5056,1,0.113429962,1,1,1,1,1,0.4401,1,0.0,1,1,1,0.3307,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7348,0.82,0.8086,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
213,0.5987,1,0.113077797,1,1,1,1,1,0.4855,1,0.0,1,1,1,0.5186,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9207,0.9858,0.9755,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
214,0.6311,1,0.112725633,1,1,1,1,1,0.3627,1,0.0,1,1,1,0.5387,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9301,0.9949,0.9954,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
215,0.6827,1,0.112373468,1,1,1,1,1,0.3353,1,0.0,1,1,1,0.5645,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7702,0.905,0.8403,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
216,0.708,1,0.112021304,1,1,1,1,1,0.3691,1,0.0,1,1,1,0.5999,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.8099,0.8798,0.8645,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
217,0.6872,1,0.111669139,1,1,1,1,1,0.342,1,0.0,1,1,1,0.6412,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.9787,1.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
218,0.6606,1,0.111316975,1,1,1,1,1,0.3062,1,0.0,1,1,1,0.6706,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7059,0.8138,0.7991,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
219,0.6438,1,0.11096481,1,1,1,1,1,0.264,1,0.0,1,1,1,0.6619,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.5213,0.6653,0.6326,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
220,0.6296,1,0.110612645,1,1,1,1,1,0.2393,1,0.0,1,1,1,0.5827,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6076,0.724,0.6855,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
221,0.5425,1,0.110260481,1,1,1,1,1,0.3196,1,0.0,1,1,1,0.5073,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.7551,0.779,0.7828,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
222,0.5611,1,0.109908316,1,1,1,1,1,0.2618,1,0.0057,1,1,1,0.4698,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.6598,0.6536,0.6924,0.0041,0.0952,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
223,0.6002,1,0.109556152,1,1,1,1,1,0.258,1,0.2005,1,1,1,0.4427,0.3102,1,1,1,1,1,1,0.47,0.4568,0.4062,0.3766,1,1,1,1,1,1,1,1,0.56,0.5669,0.5957,0.4074,0.4547,1,1,1,1,1,1,1,1,1,1,1,1,0.4011,0.3906,1,1
224,0.5761,1,0.109203987,1,1,1,1,1,0.3227,1,0.3918,1,1,1,0.5712,0.4949,1,1,1,1,1,1,0.7082,0.6757,0.6709,0.6235,1,1,1,1,1,1,1,1,0.4542,0.5443,0.5187,0.6433,0.6553,1,1,1,1,1,1,1,1,1,1,1,1,0.6345,0.5789,1,1
225,0.4857,1,0.108851823,1,1,1,1,1,0.3157,1,0.4438,1,1,1,0.6197,0.6128,1,1,1,1,1,1,0.8188,0.7865,0.8432,0.8037,1,1,1,1,1,1,1,1,0.3814,0.5152,0.4907,0.7469,0.7525,1,1,1,1,1,1,1,1,1,1,1,1,0.762,0.6923,1,1
226,0.4676,1,0.108499658,1,1,1,1,1,0.2809,1,0.4728,1,1,1,0.4493,0.652,1,1,1,1,1,1,0.9141,0.8596,0.9358,0.9331,1,1,1,1,1,1,1,1,0.3416,0.4912,0.4642,0.753,0.7757,1,1,1,1,1,1,1,1,1,1,1,1,0.829,0.7434,1,1
227,0.3771,1,0.108147494,1,1,1,1,1,0.2945,1,0.5143,1,1,1,0.334,0.661,1,1,1,1,1,1,0.841,0.8131,0.9395,0.9577,1,1,1,1,1,1,1,1,0.2353,0.3387,0.3244,0.7358,0.7769,1,1,1,1,1,1,1,1,1,1,1,1,0.8426,0.7745,1,1
228,0.4049,1,0.107795329,1,1,1,1,1,0.4103,1,0.4988,1,1,1,0.2939,0.6768,1,1,1,1,1,1,0.8704,0.8563,0.9637,0.9756,1,1,1,1,1,1,1,1,0.2845,0.3878,0.3751,0.7415,0.7852,1,1,1,1,1,1,1,1,1,1,1,1,0.874,0.8334,1,1
229,0.3362,1,0.107443165,1,1,1,1,1,0.4771,1,0.516,1,1,1,0.2789,0.6745,1,1,1,1,1,1,0.873,0.9102,0.943,0.9586,1,1,1,1,1,1,1,1,0.2598,0.3129,0.3134,0.7243,0.7868,1,1,1,1,1,1,1,1,1,1,1,1,0.8752,0.8783,1,1
230,0.4141,1,0.107091,1,1,1,1,1,0.3452,1,0.4946,1,1,1,0.2274,0.6179,1,1,1,1,1,1,0.8205,0.8366,0.8829,0.8881,1,1,1,1,1,1,1,1,0.1408,0.17,0.1698,0.6598,0.7213,1,1,1,1,1,1,1,1,1,1,1,1,0.8022,0.8224,1,1
231,0.6339,1,0.106738836,1,1,1,1,1,0.3941,1,0.3891,1,1,1,0.2525,0.4914,1,1,1,1,1,1,0.7247,0.7205,0.7167,0.7285,1,1,1,1,1,1,1,1,0.1436,0.1749,0.1739,0.52,0.561,1,1,1,1,1,1,1,1,1,1,1,1,0.6462,0.6621,1,1
232,0.5977,1,0.106386671,1,1,1,1,1,0.4465,1,0.1896,1,1,1,0.3265,0.2753,1,1,1,1,1,1,0.4517,0.4475,0.4398,0.4509,1,1,1,1,1,1,1,1,0.1367,0.1864,0.1774,0.236,0.2964,1,1,1,1,1,1,1,1,1,1,1,1,0.3706,0.389,1,1
233,0.454,1,0.106034507,1,1,1,1,1,0.3728,1,0.0,1,1,1,0.3036,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0466,0.0671,0.0685,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
234,0.6584,1,0.105682342,1,1,1,1,1,0.3762,1,0.0,1,1,1,0.3809,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0842,0.1038,0.1043,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
235,0.7476,1,0.105330177,1,1,1,1,1,0.2939,1,0.0,1,1,1,0.4817,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1505,0.1601,0.1797,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
236,0.7637,1,0.104978013,1,1,1,1,1,0.2659,1,0.0,1,1,1,0.5496,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.216,0.2195,0.2442,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
237,0.7569,1,0.104625848,1,1,1,1,1,0.3404,1,0.0,1,1,1,0.6807,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3334,0.3835,0.3892,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
238,0.7386,1,0.104273684,1,1,1,1,1,0.2737,1,0.0,1,1,1,0.6528,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.3118,0.3758,0.3805,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
239,0.7299,1,0.103921519,1,1,1,1,1,0.2419,1,0.0,1,1,1,0.6186,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.2538,0.3075,0.3064,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
240,0.742,1,0.103569355,1,1,1,1,1,0.2035,1,0.0,1,1,1,0.6247,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.196,0.2376,0.228,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
241,0.7091,1,0.10321719,1,1,1,1,1,0.132,1,0.0,1,1,1,0.6409,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1453,0.184,0.1769,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
242,0.7088,1,0.102865026,1,1,1,1,1,0.109,1,0.0,1,1,1,0.6312,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0782,0.0946,0.094,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
243,0.6749,1,0.102512861,1,1,1,1,1,0.1201,1,0.0,1,1,1,0.6475,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0531,0.0643,0.063,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
244,0.6301,1,0.102160697,1,1,1,1,1,0.1538,1,0.0,1,1,1,0.6256,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0517,0.0504,0.0568,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
245,0.4829,1,0.101808532,1,1,1,1,1,0.2072,1,0.0,1,1,1,0.6082,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.0723,0.0706,0.087,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
246,0.5471,1,0.101456368,1,1,1,1,1,0.2104,1,0.0094,1,1,1,0.5761,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0.1685,0.1851,0.2102,0.0165,0.1288,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1,1
247,0.5588,1,0.101104203,1,1,1,1,1,0.1672,1,0.3151,1,1,1,0.5919,0.152,1,1,1,1,1,1,0.1133,0.1098,0.1588,0.24,1,1,1,1,1,1,1,1,0.1664,0.1617,0.1955,0.4049,0.4855,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,0.2471,1,1
